scenario,strategy,run_id,period,start_utc,end_exclusive_utc,days,coverage_complete,starting_equity_usdt,final_equity_usdt,net_pnl_usdt,net_return,cagr,cagr_reason,sharpe,sharpe_reason,annual_volatility,max_drawdown,max_drawdown_days,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,spot_realized_pnl_usdt,spot_unrealized_pnl_usdt,futures_realized_pnl_usdt,futures_unrealized_pnl_usdt,reconciliation_residual_usdt,capital_deployed_usdt_daily_mean,capital_deployed_usdt_daily_max,capital_utilization_daily_mean,capital_utilization_daily_max,gross_exposure_usdt_daily_mean,gross_exposure_usdt_daily_max,collateral_usdt_daily_mean,collateral_usdt_daily_max,debt_usdt_daily_mean,debt_usdt_daily_max,orders_submitted,failed_attempts,fills,partial_fills,openings,completed_openings,renewals,rebalances,corrections,close_requests,margin_close_requests,liquidation_fills,blocked_orders,turnover_usdt,invested_seconds,unhedged_seconds,covered_seconds,both_covered_seconds,cash_seconds,calendar_seconds,invested_fraction,maintenance_daily_mean_usdt,maintenance_daily_max_usdt,maintenance_ratio_daily_max,maintenance_reason
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,11614.88567634897663955449999,11683.38048945462628528569999,68.49481310564964573120000,0.005897157752066682970936287,0.008870970697021741,,6.32355146163819,,0.0013968310724198159,-0.0019785503206872618555431551,154,-821.699305671500000000000000,821.8927930765700000000000000,68.3827691505796457312,-0.0814434500,0,0.01114344555396725086897893,0E-24,-821.699305671500000000000000,0E-24,821.8927930765700000000000000,0E-25,8483.545840618784580835381198,10496.269866654181106143816023,0.7289575845515465527699607840,0.90247145651551283775054372731425577321007704371006,9224.047478810851975308641975,13266.1480338789600000,3870.378917422685815403282276,3877.870841920181106143816023,0E-27,0E-27,4,0,4,0,0,0,69,2,0,0,0,0,0,108.569670,20995200.000,120.000,20995200.000,20995080.000,0.000,20995200,1.000,24.19596436393630080246913580,35.351978121579840,0.007509447426499547293537740772,
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,10793.31880780948408291340000,793.31880780948408291340000,0.07933188078094840829134,0.01648708339087119,,5.013681786321673,,0.003262737637110622,-0.0019464811454683936116193585,493,2209.411637801400000000000000,-2159.700100000000000000000001,851.2095735434840829134,-107.6023035354,0,15.34838642846613403691014756,2209.428946010548499424114921,-0.017308209148499424114921,-2159.700100000000000000000001,-1.000E-24,1E-24,2075.315673741678429739698434,10817.505167463208626198083067,0.1980541481064173426067502185,1.0274955440142440097127757691512427184859648998322,2738.263220098755404929577465,14691.9260219061000000,705.9840252756364696458017124,3546.431165846440120043212142,0E-27,0,258,123,138,3,10,9,100,49,0,98,5,0,0,151400.7332514,114537420.000,85644240.000,41682240.000,22773720.000,32688180.000,147225600,0.7779721733176838810641627543,7.631135812959252781690140845,39.160946255000000,0.03531794991078364508968137174,
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10218.98832091144101045440000,218.98832091144101045440000,0.02189883209114410104544,0.010890118702890568,,3.348189061662881,,0.0032365649609270896,-0.001193870515450,206,1285.817689067000000000000000,-1241.545409337889999999999999,200.9383954343310104544,-26.2223542520,0,3.590884986859703335726157000,620.6437842430274850420816293,665.173904823972514957918371,-580.8928499999999999999999989,-660.6525593378899999999999998,-1E-24,1051.271749361397456100373728,9671.107774551100000000000000,0.1042329362702776573242559343,0.95508988351344623737062662731134016587728666756661,1427.415535081410397260273973,13480.6126621490300000,337.5947005513543054154422203,3024.104652913500000000000000,0E-26,0,150,121,30,1,4,3,23,10,0,2,0,0,0,35153.7696140,30383820.000,20002440.000,10381680.000,4261920.000,32688180.000,63072000,0.4817323059360730593607305936,4.114892654945765561643835616,35.440094638324295,0.02321153030002510659919636475,
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10218.98832091144101045440000,10793.31880780948408291340000,574.33048689804307245900000,0.056202284302720291754309702,0.020702240696678004,,6.2736112896607095,,0.0032671399965048843,-0.0019464811454683936116193585,493,923.593948734400000000000000,-918.1546906621100000000000016,650.2711781091530724590,-81.3799492834,0,11.75750144160643070118399056,1588.785161767521014382033292,-665.191213033121014382033292,-1578.807250000000000000000002,660.6525593378900000000000010,1.6E-24,2842.822927127309960290732354,10817.505167463208626198083067,0.2683718941437704948205293022,1.0274955440142440097127757691512427184859648998322,3720.726064105595092402464066,14691.9260219061000000,982.0869072558479479704038195,3546.431165846440120043212142,0E-27,0E-26,108,2,108,2,6,6,77,39,0,96,5,0,0,116246.9636374,84153600.000,65641800.000,31300560.000,18511800.000,0.000,84153600,1.000,10.26651312851350911704312115,39.160946255000000,0.03531794991078364508968137174,
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10000,0,0,0.0,,,zero sample volatility,0.0,0,0,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31536000,31536000,0,0,0,,no defined active daily margin ratio
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10000,10218.98832091144101045440000,218.98832091144101045440000,0.02189883209114410104544,0.021898832091144182,,4.806292726913019,,0.0045093513921269516,-0.001193870515450,206,1285.817689067000000000000000,-1241.545409337889999999999999,200.9383954343310104544,-26.2223542520,0,3.590884986859703335726157000,620.6437842430274850420816293,665.173904823972514957918371,-580.8928499999999999999999989,-660.6525593378899999999999998,-1E-24,2102.543498722794912200747455,9671.107774551100000000000000,0.2084658725405553146485118685,0.95508988351344623737062662731134016587728666756661,2854.831070162820794520547945,13480.6126621490300000,675.1894011027086108308844405,3024.104652913500000000000000,0E-26,0,150,121,30,1,4,3,23,10,0,2,0,0,0,35153.7696140,30383820.000,20002440.000,10381680.000,4261920.000,1152180.000,31536000,0.9634646118721461187214611872,8.229785309891531123287671233,35.440094638324295,0.02321153030002510659919636475,
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10218.98832091144101045440000,10759.35976846417633425330000,540.37144755273532379890000,0.052879153061263024821694830,0.05273093058954009,,10.626804549058788,,0.004837103534646862,-0.0019464811454683936116193585,99,2683.893808385400000000000000,-2676.576447318520000000000001,604.1509513342553237989,-71.0968648484,0,10.26294936208091800912216018,3213.646258873017327308137740,-529.752450487617327308137740,-3204.881600000000000000000001,528.3051526814800000000000007,1E-24,5898.756195337761315642786372,10817.505167463208626198083067,0.5596870854687349658480897694,1.0274955440142440097127757691512427184859648998322,7867.897858499136557377049180,14691.9260219061000000,1964.688920554231807446065007,3546.431165846440120043212142,0E-27,0E-26,83,1,83,1,6,6,61,28,0,95,5,0,0,101559.9713204,31622400.000,13110600.000,21192120.000,18511800.000,0.000,31622400,1.000,20.71740375897620360655737705,39.160946255000000,0.03531794991078364508968137174,
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,10759.35976846417633425330000,10793.40698386268408291340000,34.04721539850774866010000,0.003164427636140635486178903,0.0031644276361406654,,3.439116921134169,,0.0009188015654311482,-0.0005093423750389502259660552,250,-1760.211683597800000000000000,1758.421756656409999999999998,46.1202267748977486601,-10.2830844350,0,1.494552079525512692061830380,-1624.861097105496312926104448,-135.350586492303687073895552,1626.074349999999999999999999,132.3474066564100000000000000,2E-24,1670.713093788429204925790485,6355.121330962188538103859450,0.1548888728607836202130390258,0.58852113431410397689419817789062009457232276823869,2038.855029952227506849315068,7462.8583852438000000,650.6205554639645473915439068,2622.504445718388538103859450,0E-27,0E-27,25,1,25,1,0,0,16,11,0,1,0,0,0,14686.992317,31536000.000,31536000.000,10108440.000,0.000,0.000,31536000,1.000,6.621956195580458520547945205,24.246569750000000,0.02138879806567289849153793991,
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,10793.40698386268408291340000,10793.31880780948408291340000,-0.08817605320000000000000,-0.0000081694365210014574641710,-1.2270939156847752e-05,,-0.4351627319185528,,2.8197769289190792e-05,-0.0000333122312133978808146130,229,-0.088176053200000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.088176053200000000000000,0E-24,0E-11,0E-24,0.6357378419860082304526748971,0.869391204200000000000000,0.00005890131806355175734748733103,0.000080547719115855711820207355351350450399790450882636,0.6357378419860082304526748971,0.8693912042000000,0E-24,0E-24,0E-27,0E-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20995200,20995200,0,0,0,20995200,1,0,0,,no defined active daily margin ratio
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,10808.11580959666064684170000,808.11580959666064684170000,0.08081158095966606468417,0.016785422410500392,,3.7323075336031555,,0.004462764385825925,-0.0024069198074740677577868956,493,2707.547850268399999999999999,-2638.137570000000000000000001,862.2716178466606468417,-123.5660885184,0,17.38296207190304755033158058,2707.556594173745570512118246,-0.008743905345570512118246,-2638.137570000000000000000001,8.20E-25,2E-24,2098.366421801418125647892124,11092.153370981819886300093197,0.2000122912082190182652824992,1.0514825690770770450403124924389249147217306844504,2777.664498189400287558685446,15166.1134130968000000,709.4262809545759308122113932,3540.003733475767855005248268,0E-26,0,390,243,149,2,12,10,100,52,0,169,5,0,0,171644.8980684,114537420.000,91111860.000,41678100.000,23425560.000,32688180.000,147225600,0.7779721733176838810641627543,7.699958874108821646126760563,40.175332990000000,0.03399662377344355883545926446,
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10259.05612482652580328400000,259.05612482652580328400000,0.02590561248265258032840,0.012869987946455379,,2.342352391410027,,0.005465853199207785,-0.0016236007678000,101,1761.508827275699999999999999,-1669.677498429850000000000002,208.4422543303758032840,-41.2174583497,0,5.491165287466997892675767086,1089.839267624320566280727568,671.669559651379433719272432,-1003.317620000000000000000002,-666.3598784298500000000000002,3E-24,1109.492410478716330199150366,10129.231048297012883435582822,0.1098013848259062630282963347,1.0095315386866181034523600179941907257509823010124,1507.833494902389726027397260,14074.9322658737000000,355.5727478655367411580544767,3090.617282423312883435582822,0E-26,0,277,242,36,1,6,4,24,10,0,73,0,0,0,53998.0657297,30383820.000,25330140.000,10381740.000,5053680.000,32688180.000,63072000,0.4817323059360730593607305936,4.270436571478644417808219178,37.385200750000000,0.02320804172353170999857316867,
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10259.05612482652580328400000,10808.11580959666064684170000,549.05968477013484355770000,0.053519512720222992057709639,0.0197299082599833,,5.545454828228644,,0.0035244218378811735,-0.0024069198074740677577868956,493,946.039022992700000000000000,-968.4600715701499999999999992,653.8293635162848435577,-82.3486301687,0,11.89179678443604965765581350,1617.717326549425004231390678,-671.678303556725004231390678,-1634.819949999999999999999999,666.3598784298499999999999998,-8E-25,2839.514294764018033941096939,11092.153370981819886300093197,0.2676241614947573255784240806,1.0514825690770770450403124924389249147217306844504,3729.385886689931817248459959,15166.1134130968000000,974.6347811137120791156349465,3540.003733475767855005248268,0E-26,0E-26,113,1,113,1,6,6,76,42,0,96,5,0,0,117646.8323387,84153600.000,65781720.000,31296360.000,18371880.000,0.000,84153600,1.000,10.27034006601850273100616016,40.175332990000000,0.03399662377344355883545926446,
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10000,0,0,0.0,,,zero sample volatility,0.0,0,0,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31536000,31536000,0,0,0,,no defined active daily margin ratio
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10000,10259.05612482652580328400000,259.05612482652580328400000,0.02590561248265258032840,0.025905612482652666,,3.335512723167797,,0.0076767533958625135,-0.0016236007678000,101,1761.508827275699999999999999,-1669.677498429850000000000002,208.4422543303758032840,-41.2174583497,0,5.491165287466997892675767086,1089.839267624320566280727568,671.669559651379433719272432,-1003.317620000000000000000002,-666.3598784298500000000000002,3E-24,2218.984820957432660398300733,10129.231048297012883435582822,0.2196027696518125260565926694,1.0095315386866181034523600179941907257509823010124,3015.666989804779452054794521,14074.9322658737000000,711.1454957310734823161089534,3090.617282423312883435582822,0E-26,0,277,242,36,1,6,4,24,10,0,73,0,0,0,53998.0657297,30383820.000,25330140.000,10381740.000,5053680.000,1152180.000,31536000,0.9634646118721461187214611872,8.540873142957288835616438356,37.385200750000000,0.02320804172353170999857316867,
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10259.05612482652580328400000,10773.90864413196465481060000,514.85251930543885152660000,0.050185174253946747398007426,0.050044681199744964,,9.153346656967534,,0.005336865787691558,-0.0024069198074740677577868956,104,2708.353046674700000000000000,-2729.093354181100000000000000,607.6312970305388515266,-72.0384702187,0,10.39331156852356148535618451,3244.480381280951256635037490,-536.127334606251256635037490,-3262.898979999999999999999999,533.8056258188999999999999987,0E-24,5888.360631441633080481752445,11092.153370981819886300093197,0.5577590880407570412079947571,1.0514825690770770450403124924389249147217306844504,7888.777452081477759562841530,15166.1134130968000000,1943.904981429384719826014796,3540.003733475767855005248268,0E-26,0E-26,88,0,88,0,6,6,60,31,0,95,5,0,0,102921.2469907,31622400.000,13250520.000,21187920.000,18371880.000,0.000,31622400,1.000,20.71765831614985536885245902,40.175332990000000,0.03399662377344355883545926446,
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,10773.90864413196465481060000,10808.16521780876064684170000,34.25657367679599203110000,0.003179586425716902431717872,0.0031795864257169178,,3.4598760298703,,0.0009176559863571679,-0.0005055312947481246258916500,250,-1762.264615469900000000000000,1760.633282610950000000000001,46.1980664857459920311,-10.3101599500,0,1.498485215912488172299628987,-1626.763054731526252403646812,-135.501560738373747596353188,1628.079030000000000000000000,132.5542526109500000000000008,-1E-24,1672.579860511953582472074034,6363.732941500649068242528525,0.1548520332010261351727783159,0.58851998624581045222747435997335051933034906596181,2041.298693886355972602739726,7473.1889812639000000,651.5754893194541304172795115,2626.244350236749068242528525,0E-26,0E-26,25,1,25,1,0,0,16,11,0,1,0,0,0,14725.585348,31536000.000,31536000.000,10108440.000,0.000,0.000,31536000,1.000,6.631913097510067383561643836,24.282052535000000,0.02138698088840285733474124961,
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,10808.16521780876064684170000,10808.11580959666064684170000,-0.04940821210000000000000,-0.0000045713783148493527619920,-6.866465720940641e-06,,-0.5307504792828094,,1.2937163804609122e-05,-0.0000164223290792824904816533,229,-0.049408212100000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.049408212100000000000000,0E-24,0E-11,0E-24,0.2275016693530864197530864198,0.345812577600000000000000,0.00002104919589308104195427640125,0.000031995378842065571991617599382305534352598036169753,0.2275016693530864197530864198,0.3458125776000000,0E-24,0E-24,0E-26,0E-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20995200,20995200,0,0,0,20995200,1,0,0,,no defined active daily margin ratio
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,10697.41246587300859872900000,697.41246587300859872900000,0.06974124658730085987290,0.014545575926453112,,4.233782404690964,,0.0034122924172463828,-0.0023826883660560890349353976,625,4404.883481433700000000000000,-4391.977609999999999999999999,791.4937040900085987290,-106.9871096507,0,14.27264971208106144631206019,4404.908692576488997046009807,-0.025211142788997046009807,-4391.977609999999999999999999,0E-24,-1E-24,1666.695074538391787524656729,10874.968412698150000000000000,0.1604575157880702329156363127,1.0357143582851272197188998144950873071886976121072,2232.577814630998374413145540,14771.7145572761000000,550.3537701981696631115111709,3523.190804707215161290322581,0E-26,0,230,121,110,1,10,9,82,36,0,98,6,0,0,140863.2340857,114537420.000,85776060.000,30259320.000,22641900.000,32688180.000,147225600,0.7779721733176838810641627543,11.97535761375314553403755869,78.488789230000000,0.06799324754688711767091852893,
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10217.44071106276812412970000,217.44071106276812412970000,0.02174407110627681241297,0.010813568916779457,,3.3374368352976136,,0.0032242892635432276,-0.001223820050450,206,1285.579227767000000000000000,-1241.311098371979999999999999,200.8804361967481241297,-27.7078545290,0,3.590470572963450080154911384,620.6437845934466274456304127,664.935443173553372554369587,-580.8928499999999999999999989,-660.4182483719799999999999998,-1E-24,1051.040075854035127333250440,9667.791514294600000000000000,0.1042204491765538707102810628,0.95489695136064988465951677277067404821792009153841,1427.100965892637917808219178,13476.0297036588600000,337.5202026836221136346203025,3023.078550207000000000000000,0E-26,0,150,121,30,1,4,3,23,10,0,2,0,0,0,35149.6756140,30383820.000,20002440.000,10381680.000,4261920.000,32688180.000,63072000,0.4817323059360730593607305936,8.227739193752680671232876712,70.850382864426380,0.04642306060005021319839272950,
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10217.44071106276812412970000,10697.41246587300859872900000,479.97175481024047459930000,0.046975731827889037410910949,0.01735169613561906,,4.859502820322256,,0.0035414204690283426,-0.0023826883660560890349353976,625,3119.304253666700000000000000,-3150.666511628020000000000000,590.6132678932604745993,-79.2792551217,0,10.68217913911761136615714880,3784.264907983042369600379394,-664.960654316342369600379394,-3811.084760000000000000000000,660.4182483719800000000000003,0E-24,2128.120278891143699167086492,10874.968412698150000000000000,0.2026064466160034407286849085,1.0357143582851272197188998144950873071886976121072,2836.271962042705903490759754,14771.7145572761000000,709.8696883558901057379283515,3523.190804707215161290322581,0E-26,0E-26,80,0,80,0,6,6,59,26,0,96,6,0,0,105713.5584717,84153600.000,65773620.000,19877640.000,18379980.000,0.000,84153600,1.000,14.78414759999579373716632444,78.488789230000000,0.06799324754688711767091852893,
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10000,0,0,0.0,,,zero sample volatility,0.0,0,0,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31536000,31536000,0,0,0,,no defined active daily margin ratio
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10000,10217.44071106276812412970000,217.44071106276812412970000,0.02174407110627681241297,0.021744071106276852,,4.790370676993327,,0.004492705254516057,-0.001223820050450,206,1285.579227767000000000000000,-1241.311098371979999999999999,200.8804361967481241297,-27.7078545290,0,3.590470572963450080154911384,620.6437845934466274456304127,664.935443173553372554369587,-580.8928499999999999999999989,-660.4182483719799999999999998,-1E-24,2102.080151708070254666500880,9667.791514294600000000000000,0.2084408983531077414205621255,0.95489695136064988465951677277067404821792009153841,2854.201931785275835616438356,13476.0297036588600000,675.0404053672442272692406049,3023.078550207000000000000000,0E-26,0,150,121,30,1,4,3,23,10,0,2,0,0,0,35149.6756140,30383820.000,20002440.000,10381680.000,4261920.000,1152180.000,31536000,0.9634646118721461187214611872,16.45547838750536134246575342,70.850382864426380,0.04642306060005021319839272950,
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10217.44071106276812412970000,10697.47823066100859872900000,480.03751959824047459930000,0.046982168350484054208317525,0.046850840682761595,,8.385878841971216,,0.005462063596285232,-0.0023826883660560890349353976,102,3119.370018454700000000000000,-3150.666511628020000000000000,590.6132678932604745993,-79.2792551217,0,10.68217913911761136615714880,3784.264907983042369600379394,-664.894889528342369600379394,-3811.084760000000000000000000,660.4182483719800000000000003,0E-24,5662.822517583343614723339462,10874.968412698150000000000000,0.5391266300682307270123082743,1.0357143582851272197188998144950873071886976121072,7547.357324658812431693989071,14771.7145572761000000,1889.106766280428860624978728,3523.190804707215161290322581,0E-26,0E-26,80,0,80,0,6,6,59,26,0,96,6,0,0,105713.5584717,31622400.000,13242420.000,19877640.000,18379980.000,0.000,31622400,1.000,39.34360590818552759562841530,78.488789230000000,0.06799324754688711767091852893,
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,10697.47823066100859872900000,10697.45156537520859872900000,-0.02666528580000000000000,-0.0000024926702560209205050165,-2.492670255982432e-06,,-0.15961199416560182,,1.5616318601852096e-05,-0.0000152974751238494687541929,169,-0.026665285800000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.026665285800000000000000,0E-24,0E-11,0E-24,0.3649491728783561643835616438,0.473809379400000000000000,0.00003411536936604638398557705729,0.000044291178951224209343458084956849158340164617851442,0.3649491728783561643835616438,0.4738093794000000,0E-24,0E-24,0E-26,0E-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31536000,31536000,0,0,0,31536000,1,0,0,,no defined active daily margin ratio
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,10697.45156537520859872900000,10697.41246587300859872900000,-0.03909950220000000000000,-0.0000036550296078511481872295,-5.490060011612712e-06,,-0.4572584634603321,,1.2006345863177504e-05,-0.0000145029169435220036317967,229,-0.039099502200000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.039099502200000000000000,0E-24,0E-11,0E-24,0.2588631949366255144032921811,0.360213483200000000000000,0.00002419872097242079456599261662,0.000033672717249016563765099315054993920190312709374501,0.2588631949366255144032921811,0.3602134832000000,0E-24,0E-24,0E-26,0E-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20995200,20995200,0,0,0,20995200,1,0,0,,no defined active daily margin ratio
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,11628.23407455384730719199999,1628.23407455384730719199999,0.162823407455384730719199999,0.03284029152080845,,6.39911129023173,,0.005051752715243127,-0.0048274899052302995404322594,154,2101.931057427800000000000002,-1995.377376833070000000000011,1752.1967881119173071920,-230.5163941528,0,30.55012800249639548986310428,4728.742267354931475666644857,-2626.811209927131475666644857,-4628.439102843485010550290630,2633.061726010415010550290615,-1E-24,8706.195158236896558939215100,11291.085534012060000000000000,0.8039179873091089016062963932,1.0207213405774044083952300852882414438089897773602,10989.82203957919603286384977,16134.0298699515000000,3210.318068151389868798369809,3866.051740745619087064039535,0E-27,0,684,366,324,6,21,17,447,124,0,65,7,0,0,301651.8257478,146966280.000,15241740.000,144556920.000,131609340.000,259320.000,147225600,0.9982386215440792905581637976,56.81640251696447911971830986,84.508901334291600,0.07446271489741136671194931559,
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10616.65659629191340324689999,616.65659629191340324689999,0.061665659629191340324689999,0.030371612394863752,,4.616517824854036,,0.00648577480827393,-0.0048274899052302995404322594,145,-845.8722407020000000000000000,952.9001168552599999999999910,598.0126099816534032469,-88.3838898430,0,11.98240190820243118013510424,-1513.289321933532557571530687,667.417081231532557571530687,1622.540408279269477060892817,-669.6402914240094770608928249,-1.0E-24,8312.755964329959247043391764,10325.585232950605923070408999,0.8135405799590527780166061842,1.0006386526421492934761385268006355598143915301969,10525.65402898403709589041096,14412.7950375129400000,3048.985091875911986769419185,3474.605786891336637931034483,0E-27,0,444,319,128,3,9,8,189,47,0,9,0,0,0,117791.7839230,62812680.000,7035060.000,60728280.000,55662420.000,259320.000,63072000,0.9958885083713850837138508371,54.24404582863161882191780822,75.613898541377860,0.06095708530171198602218009487,
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10616.65659629191340324689999,11628.23407455384730719199999,1011.57747826193390394510000,0.095282113449468473129043500,0.03469441055219369,,9.414667657874979,,0.003623524413676489,-0.0031205003101502564056107137,154,2947.803298129800000000000002,-2948.277493688330000000000001,1154.1841781302639039451,-142.1325043098,0,18.56772609429396430972800003,6242.031589288464033238175545,-3294.228291158664033238175544,-6250.979511122754487611183446,3302.702017434424487611183441,-1E-24,9001.072582828338281407336908,11291.085534012060000000000000,0.7967059825509374131262900820,1.0207213405774044083952300852882414438089897773602,11337.70976825934595482546201,16134.0298699515000000,3331.234980554982121243065847,3866.051740745619087064039535,0E-27,0E-27,240,47,196,3,12,9,258,77,0,56,7,0,0,183860.0418248,84153600.000,8206680.000,83828640.000,75946920.000,0.000,84153600,1.000,58.74434952156713622176591376,84.508901334291600,0.07446271489741136671194931559,
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10109.16010799879654121879999,109.16010799879654121879999,0.010916010799879654121879999,0.010916010799879581,,2.621727629634954,,0.004144439023570272,-0.0048274899052302995404322594,134,-5125.475462147300000000000000,5140.682656913919999999999994,126.4592783482765412188,-32.5063651161,0,4.399865825163145476335029766,-2948.166576887808793426089200,-2177.308885259491206573910800,2960.959670804798415092532739,2179.722986109121584907467255,-4E-24,7901.454560052339842433173353,10122.979501884190769230769231,0.7847273231430302157278440603,1.0006386526421492934761385268006355598143915301969,9725.028796790359917808219178,13673.7126008375000000,3037.768785721968061611255592,3366.680671036065283062545869,0E-26,0,58,8,50,0,4,4,92,19,0,2,0,0,0,43331.1396411,31276680.000,4892700.000,30992760.000,26268780.000,259320.000,31536000,0.9917770167427701674277016743,49.43880811522721605479452055,72.371992600000000,0.06095708530171198602218009487,
