scenario,strategy,run_id,time_ns,date,equity_usdt,starting_equity_usdt,net_pnl_usdt,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,spot_realized_pnl_usdt,spot_unrealized_pnl_usdt,futures_realized_pnl_usdt,futures_unrealized_pnl_usdt,reconciliation_residual_usdt,daily_return,capital_deployed_usdt,capital_utilization,gross_exposure_usdt,collateral_usdt,free_cash_usdt,debt_usdt,balance_residual_usdt,partial_day,maintenance_usdt,maintenance_to_balance_max,active_margin_positions,margin_reason
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1783814399999999999,2026-07-11,11647.31394467040757699279999,11646.59448564276828896399999,0.71945902763928802880000,-19.553196282500000000000000,19.702833202320000000000000000,0.5698221078192880288,0E-10,0,0E-26,0E-24,-19.553196282500000000000000,0E-24,19.702833202320000000000000000,0E-27,0.0000617741974725911935611123242302027545961948475,7809.947610114539751586426695,0.67053636977719015698908789373596156897946697344566,7889.6799374865800000,3863.983404570039751586426695,28.21994171808443533600000000,0E-27,-2.392E-24,False,20.530623727768320,0.003019037239769727422671053815,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1783900799999999999,2026-07-12,11647.64976752381188600719999,11647.31394467040757699279999,0.33582285340430901440000,18.236527226000000000000000,-18.369984719680000000000000000,0.4692803470843090144,0E-10,0,0E-26,0E-24,18.236527226000000000000000,0E-24,-18.369984719680000000000000000,0E-27,0.0000288326437322465454767489310154642682970923186,7828.184137340539751586426695,0.67208271999791963134080622360524568148155077066097,7926.2864494322600000,3863.983404570039751586426695,28.68922206516874435040000000,0E-27,-2.392E-24,False,20.652275256272640,0.003016705917349080203242481252,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1783987199999999999,2026-07-13,11647.61666288943540623519999,11647.64976752381188600719999,-0.03310463437647977200000,-80.251192783500000000000000,79.798196661760000000000000000,0.4198914873635202280,0E-10,0,0E-26,0E-24,-80.251192783500000000000000,0E-24,79.798196661760000000000000000,0E-27,-0.00000284217288785439903579944731105087383863531716,7747.932944557039751586426695,0.66519470624774172601538713037024583304152731346643,7766.2370599870000000,3863.983404570039751586426695,29.10911355253226457840000000,0E-27,-2.392E-24,False,20.251660880000000,0.002896322916571389775818096659,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784073599999999999,2026-07-14,11648.43613205228230923839999,11647.61666288943540623519999,0.81946916284690300320000,208.426508002000000000000000,-208.166659411760000000000000000,0.5596205726069030032,0E-10,0,0E-26,0E-24,208.426508002000000000000000,0E-24,-208.166659411760000000000000000,0E-27,0.0000703550937985296387810147860418924504289998727,7956.359452559039751586426695,0.68304099901153398802475401795336450561349990940529,8182.8302274007600000,3863.983404570039751586426695,29.66873412513916758160000000,0E-27,-2.392E-24,False,21.388752166176440,0.003119773672529051988987349794,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784159999999999999,2026-07-15,11649.51034273279602367039999,11648.43613205228230923839999,1.07421068051371443200000,20.582965299000000000000000,-20.372756240400000000000000000,0.8640016219137144320,0E-10,0,0E-26,0E-24,20.582965299000000000000000,0E-24,-20.372756240400000000000000000,0E-27,0.0000922193046633852628995844563720255189908399660,7976.942417858039751586426695,0.68474486765310443941245590472970930958809016039771,8223.7859489401600000,3863.983404570039751586426695,30.53273574705288201360000000,0E-27,-2.392E-24,False,21.542261742608640,0.003097323020497395736770113652,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784246399999999999,2026-07-16,11650.16988285551089615439999,11649.51034273279602367039999,0.65954012271487248400000,-85.781119642000000000000000,85.825476989040000000000000000,0.6151827756748724840,0E-10,0,0E-26,0E-24,-85.781119642000000000000000,0E-24,85.825476989040000000000000000,0E-27,0.0000566152656473074138805386823807949560478835009,7891.161298216039751586426695,0.67734302396986844334378894251950037253513872490096,8052.1793523091200000,3863.983404570039751586426695,31.14791852272775449760000000,0E-27,-2.392E-24,False,21.057677481310280,0.003020390559126673560056230267,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784332799999999999,2026-07-17,11650.57301438428226121999999,11650.16988285551089615439999,0.40313152877136506560000,-21.150133892000000000000000,20.967001294160000000000000000,0.5862641266113650656,0E-10,0,0E-26,0E-24,-21.150133892000000000000000,0E-24,20.967001294160000000000000000,0E-27,0.0000346030601119917446568531823619249260628075643,7870.011164324039751586426695,0.67550421379338136173550680587988449295062218067582,8010.0622171229600000,3863.983404570039751586426695,31.73418264933911956320000000,0E-27,-2.392E-24,False,20.913983972898240,0.003028091788476506215696664466,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784419199999999999,2026-07-18,11651.22399785765569033679999,11650.57301438428226121999999,0.65098347337342911680000,51.071074533500000000000000,-50.880488022400000000000000000,0.4603969622734291168,0E-10,0,0E-26,0E-24,51.071074533500000000000000,0E-24,-50.880488022400000000000000000,0E-27,0.0000558756614434069320938693201028765745140157368,7921.082238857539751586426695,0.67984979434898960743829844236162059778268429214254,8112.0137796788600000,3863.983404570039751586426695,32.19457961161254868000000000,0E-27,-2.392E-24,False,21.172021181565440,0.003104560821458620169952598042,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784505599999999999,2026-07-19,11651.28980515818795971599999,11651.22399785765569033679999,0.06580730053226937920000,6.655323627000000000000000,-7.056853138480000000000000000,0.4673368120122693792,0E-10,0,0E-26,0E-24,6.655323627000000000000000,0E-24,-7.056853138480000000000000000,0E-27,0.0000056481019113845513733366157228886069497842188,7927.737562484539751586426695,0.68041716368387130241049973523163352909377424188753,8125.7259564443400000,3863.983404570039751586426695,32.66191642362481805920000000,0E-27,-2.392E-24,False,21.226433242327960,0.003095487513941828022963048156,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784591999999999999,2026-07-20,11651.91834022780055677519999,11651.28980515818795971599999,0.62853506961259705920000,51.721749250500000000000000,-51.589631659360000000000000000,0.4964174784725970592,0E-10,0,0E-26,0E-24,51.721749250500000000000000,0E-24,-51.589631659360000000000000000,0E-27,0.0000539455356551457373159834268646281820177995253,7979.459311735039751586426695,0.68481936439481067622096382242681121211298351269067,8229.0373373542000000,3863.983404570039751586426695,33.15833390209741511840000000,0E-27,-2.392E-24,False,21.518513815649800,0.003141666962175776574072734469,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784678399999999999,2026-07-21,11652.69876317882936861439999,11651.91834022780055677519999,0.78042295102881183920000,67.139119714500000000000000,-66.911957532720000000000000000,0.5532607692488118392,0E-10,0,0E-26,0E-24,67.139119714500000000000000,0E-24,-66.911957532720000000000000000,0E-27,0.0000669780656061098174983607300829006000513146623,8046.598431449539751586426695,0.69053517944494140884368250828984674741872304767532,8363.0884146014200000,3863.983404570039751586426695,33.71159467134622695760000000,0E-27,-2.392E-24,False,21.851773020192480,0.003252620571814463604099062844,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784764799999999999,2026-07-22,11653.16252303082371744719999,11652.69876317882936861439999,0.46375985199434883280000,-8.209510892500000000000000,8.292330536690000000000000128,0.4129657728043488328,-0.0320255650,0,0.00445184184956594964619456,0E-24,-8.209510892500000000000000,0E-24,8.292330536690000000000000128,-1.28E-25,0.0000397984931576345164117082309284650366410279589,8070.404242027039751586426695,0.69255056093803118828931250487022960223779333723884,8389.2628196422300000,3874.666549570039751586426695,2.07721340915057579040000000,0E-27,-2.520E-24,False,21.969963508732795,0.003215842186052965616292583718,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784851199999999999,2026-07-23,11653.16038469348979937679999,11653.16252303082371744719999,-0.00213833733391807040000,-92.932196712000000000000000,92.881688390610000000000000000,0.0483699840560819296,0E-10,0,0E-26,0E-24,-92.932196712000000000000000,0E-24,92.881688390610000000000000000,0E-27,-1.8349845629389874213729778670538644845201175E-7,7977.472045315039751586426695,0.68457583882510591819049312300418630869963884415188,8203.4489345396200000,3874.666549570039751586426695,2.125583393206657720000000000,0E-27,-2.520E-24,False,21.448688817672230,0.003126501852388555894271460594,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1784937599999999999,2026-07-24,11653.33133428098089937679999,11653.16038469348979937679999,0.17094958749110000000000,-48.341478459500000000000000,48.078288794620000000000000000,0.4341392523711000000,0E-10,0,0E-26,0E-24,-48.341478459500000000000000,0E-24,48.078288794620000000000000000,0E-27,0.0000146698047437537645110778364674544692926277025,7929.130566855539751586426695,0.68041749946044702676402223778780668845351968895471,8107.0291672855000000,3874.666549570039751586426695,2.559722645577757720000000000,0E-27,-2.520E-24,False,21.211617475000000,0.003046682358636060904745505753,2,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,1785023999999999999,2026-07-25,11653.69786055275185870139999,11653.33133428098089937679999,0.36652627177095932460000,21.117007467500000000000000,-21.223729040320000000000000000,0.4732478445909593246,0E-10,0,0E-26,0E-24,21.117007467500000000000000,0E-24,-21.223729040320000000000000000,0E-27,0.0000314524886710066469346285507145284141574432938,7950.247574323039751586426695,0.68220814281055575029526824178934600039399014518804,8149.3699037933200000,3874.666549570039751586426695,3.032970490168717044600000000,0E-27,-2.520E-24,False,21.331960516161280,0.003065156137240936721069516705,2,
