scenario,comparator,strategy,period,run_id,comparator_run_id,metric,value,comparator_value,delta,reason
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,completed_openings,6,6,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,renewals,60,61,-1,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,rebalances,31,28,3,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,corrections,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,close_requests,95,95,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,margin_close_requests,5,5,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,liquidation_fills,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,blocked_orders,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,turnover_usdt,102921.2469907,101559.9713204,1361.2756703,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,invested_seconds,31622400.000,31622400.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,unhedged_seconds,13250520.000,13110600.000,139920.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,covered_seconds,21187920.000,21192120.000,-4200.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,both_covered_seconds,18371880.000,18511800.000,-139920.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,cash_seconds,0.000,0.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,calendar_seconds,31622400,31622400,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,invested_fraction,1.000,1.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_daily_mean_usdt,20.71765831614985536885245902,20.71740375897620360655737705,0.00025455717365176229508197,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_daily_max_usdt,40.175332990000000,39.160946255000000,1.014386735000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2024,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_ratio_daily_max,0.03399662377344355883545926446,0.03531794991078364508968137174,-0.00132132613734008625422210728,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,starting_equity_usdt,10773.90864413196465481060000,10759.35976846417633425330000,14.54887566778832055730000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,final_equity_usdt,10808.16521780876064684170000,10793.40698386268408291340000,14.75823394607656392830000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,net_pnl_usdt,34.25657367679599203110000,34.04721539850774866010000,0.20935827828824337100000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,net_return,0.003179586425716902431717872,0.003164427636140635486178903,0.000015158789576266945538969,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,cagr,0.0031795864257169178,0.0031644276361406654,0.0000151587895762524,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,sharpe,3.4598760298703,3.439116921134169,0.020759108736131,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,annual_volatility,0.0009176559863571679,0.0009188015654311482,-0.0000011455790739803,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,max_drawdown,-0.0005055312947481246258916500,-0.0005093423750389502259660552,0.0000038110802908256000744052,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,max_drawdown_days,250,250,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,spot_pnl_usdt,-1762.264615469900000000000000,-1760.211683597800000000000000,-2.052931872100000000000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,futures_pnl_usdt,1760.633282610950000000000001,1758.421756656409999999999998,2.211525954540000000000003,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,funding_usdt,46.1980664857459920311,46.1202267748977486601,0.0778397108482433710,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,fees_usdt,-10.3101599500,-10.2830844350,-0.0270755150,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,liquidation_fees_usdt,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,slippage_informational_usdt,1.498485215912488172299628987,1.494552079525512692061830380,0.003933136386975480237798607,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,spot_realized_pnl_usdt,-1626.763054731526252403646812,-1624.861097105496312926104448,-1.901957626029939477542364,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,spot_unrealized_pnl_usdt,-135.501560738373747596353188,-135.350586492303687073895552,-0.150974246070060522457636,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,futures_realized_pnl_usdt,1628.079030000000000000000000,1626.074349999999999999999999,2.004680000000000000000001,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,futures_unrealized_pnl_usdt,132.5542526109500000000000008,132.3474066564100000000000000,0.2068459545400000000000008,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,reconciliation_residual_usdt,-1E-24,2E-24,-3E-24,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_deployed_usdt_daily_mean,1672.579860511953582472074034,1670.713093788429204925790485,1.866766723524377546283549,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_deployed_usdt_daily_max,6363.732941500649068242528525,6355.121330962188538103859450,8.611610538460530138669075,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_utilization_daily_mean,0.1548520332010261351727783159,0.1548888728607836202130390258,-0.0000368396597574850402607099,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_utilization_daily_max,0.58851998624581045222747435997335051933034906596181,0.58852113431410397689419817789062009457232276823869,-0.000001148068293524666723817917270,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,gross_exposure_usdt_daily_mean,2041.298693886355972602739726,2038.855029952227506849315068,2.443663934128465753424658,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,gross_exposure_usdt_daily_max,7473.1889812639000000,7462.8583852438000000,10.3305960201000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,collateral_usdt_daily_mean,651.5754893194541304172795115,650.6205554639645473915439068,0.9549338554895830257356047,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,collateral_usdt_daily_max,2626.244350236749068242528525,2622.504445718388538103859450,3.739904518360530138669075,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,debt_usdt_daily_mean,0E-26,0E-27,0E-27,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,debt_usdt_daily_max,0E-26,0E-27,0E-27,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,orders_submitted,25,25,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,failed_attempts,1,1,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,fills,25,25,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,partial_fills,1,1,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,openings,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,completed_openings,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,renewals,16,16,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,rebalances,11,11,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,corrections,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,close_requests,1,1,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,margin_close_requests,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,liquidation_fills,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,blocked_orders,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,turnover_usdt,14725.585348,14686.992317,38.593031,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,invested_seconds,31536000.000,31536000.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,unhedged_seconds,31536000.000,31536000.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,covered_seconds,10108440.000,10108440.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,both_covered_seconds,0.000,0.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,cash_seconds,0.000,0.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,calendar_seconds,31536000,31536000,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,invested_fraction,1.000,1.000,0.000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_daily_mean_usdt,6.631913097510067383561643836,6.621956195580458520547945205,0.009956901929608863013698631,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_daily_max_usdt,24.282052535000000,24.246569750000000,0.035482785000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2025,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_ratio_daily_max,0.02138698088840285733474124961,0.02138879806567289849153793991,-0.00000181717727004115679669030,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,starting_equity_usdt,10808.16521780876064684170000,10793.40698386268408291340000,14.75823394607656392830000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,final_equity_usdt,10808.11580959666064684170000,10793.31880780948408291340000,14.79700178717656392830000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,net_pnl_usdt,-0.04940821210000000000000,-0.08817605320000000000000,0.03876784110000000000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,net_return,-0.0000045713783148493527619920,-0.0000081694365210014574641710,0.0000035980582061521047021790,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,cagr,-6.866465720940641e-06,-1.2270939156847752e-05,0.000005404473435907111,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,sharpe,-0.5307504792828094,-0.4351627319185528,-0.0955877473642566,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,annual_volatility,1.2937163804609122e-05,2.8197769289190792e-05,-0.000015260605484581670,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,max_drawdown,-0.0000164223290792824904816533,-0.0000333122312133978808146130,0.0000168899021341153903329597,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,max_drawdown_days,229,229,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,spot_pnl_usdt,-0.049408212100000000000000,-0.088176053200000000000000,0.038767841100000000000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,futures_pnl_usdt,0E-24,0E-24,0E-24,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,funding_usdt,0E-19,0E-19,0E-19,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,fees_usdt,0E-10,0E-10,0E-10,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,liquidation_fees_usdt,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,slippage_informational_usdt,0E-27,0E-27,0E-27,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,spot_realized_pnl_usdt,0E-24,0E-24,0E-24,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,spot_unrealized_pnl_usdt,-0.049408212100000000000000,-0.088176053200000000000000,0.038767841100000000000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,futures_realized_pnl_usdt,0E-24,0E-24,0E-24,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,futures_unrealized_pnl_usdt,0E-11,0E-11,0E-11,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,reconciliation_residual_usdt,0E-24,0E-24,0E-24,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_deployed_usdt_daily_mean,0.2275016693530864197530864198,0.6357378419860082304526748971,-0.4082361726329218106995884773,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_deployed_usdt_daily_max,0.345812577600000000000000,0.869391204200000000000000,-0.523578626600000000000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_utilization_daily_mean,0.00002104919589308104195427640125,0.00005890131806355175734748733103,-0.00003785212217047071539321092978,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,capital_utilization_daily_max,0.000031995378842065571991617599382305534352598036169753,0.000080547719115855711820207355351350450399790450882636,-0.00004855234027379013982858975597,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,gross_exposure_usdt_daily_mean,0.2275016693530864197530864198,0.6357378419860082304526748971,-0.4082361726329218106995884773,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,gross_exposure_usdt_daily_max,0.3458125776000000,0.8693912042000000,-0.5235786266000000,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,collateral_usdt_daily_mean,0E-24,0E-24,0E-24,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,collateral_usdt_daily_max,0E-24,0E-24,0E-24,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,debt_usdt_daily_mean,0E-26,0E-27,0E-27,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,debt_usdt_daily_max,0E-26,0E-27,0E-27,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,orders_submitted,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,failed_attempts,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,fills,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,partial_fills,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,openings,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,completed_openings,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,renewals,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,rebalances,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,corrections,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,close_requests,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,margin_close_requests,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,liquidation_fills,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,blocked_orders,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,turnover_usdt,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,invested_seconds,20995200,20995200,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,unhedged_seconds,20995200,20995200,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,covered_seconds,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,both_covered_seconds,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,cash_seconds,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,calendar_seconds,20995200,20995200,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,invested_fraction,1,1,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_daily_mean_usdt,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_daily_max_usdt,0,0,0,
FUT4_DECISION,FUT4_REALIZADA,conditional,2026,run_8f497f6f609b074f796e043f,run_d17c6848d9a0c5c85249b152,maintenance_ratio_daily_max,,,,missing_or_undefined_metric
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,starting_equity_usdt,10000,10000,0,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,final_equity_usdt,10697.41246587300859872900000,10785.76304964716593690000000,-88.35058377415733817100000,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,net_pnl_usdt,697.41246587300859872900000,785.76304964716593690000000,-88.35058377415733817100000,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,net_return,0.06974124658730085987290,0.07857630496471659369000,-0.00883505837741573381710,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,cagr,0.014545575926453112,0.016334619265710986,-0.001789043339257874,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,sharpe,4.233782404690964,4.9623712776540545,-0.7285888729630905,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,annual_volatility,0.0034122924172463828,0.0032662470755764556,0.0001460453416699272,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,max_drawdown,-0.0023826883660560890349353976,-0.0020616558706701528492637308,-0.0003210324953859361856716668,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,max_drawdown_days,625,493,132,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,spot_pnl_usdt,4404.883481433700000000000000,2211.193604481400000000000000,2193.689876952300000000000000,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,futures_pnl_usdt,-4391.977609999999999999999999,-2161.487990000000000000000000,-2230.489619999999999999999999,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,funding_usdt,791.4937040900085987290,850.9550632121659369000,-59.4613591221573381710,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,fees_usdt,-106.9871096507,-114.8976280464,7.9105183957,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,liquidation_fees_usdt,0,0,0,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,slippage_informational_usdt,14.27264971208106144631206019,15.34780638071242939671804124,-1.07515666863136795040598105,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,spot_realized_pnl_usdt,4404.908692576488997046009807,2211.210988979846943548434474,2193.697703596642053497575333,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,spot_unrealized_pnl_usdt,-0.025211142788997046009807,-0.017384498446943548434474,-0.007826644342053497575333,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,futures_realized_pnl_usdt,-4391.977609999999999999999999,-2161.487989999999999999999999,-2230.489620000000000000000000,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,futures_unrealized_pnl_usdt,0E-24,-1.023E-24,1.023E-24,
MARGEN_2X,BASE_E3,conditional,full,run_70383794701c4f0fc157b2ed,run_ad71d751b20623006c195ff3,reconciliation_residual_usdt,-1E-24,0E-24,-1E-24,
