run_id,fact_id,source_id,symbol,market,parameter,observed_value,observed_at_utc,orders_population,orders_tested,candidate_orders,orders_unknown,market_applicability,note,scope
run_dfea4b7ac1475668d5968c97,FUTI26B_ETHUSDT_LOT_SIZE_minQty,FUTI26B,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_ETHUSDT_LOT_SIZE_maxQty,FUTI26B,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2026-05-10T10:30:16Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_ETHUSDT_LOT_SIZE_maxQty,FUTI26B,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2026-05-10T10:30:16Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI26B,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI26B,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI26B,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI26B,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI26B,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2026-05-10T10:30:16Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI26B,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2026-05-10T10:30:16Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_ETHUSDT_MIN_NOTIONAL_notional,FUTI26B,ETHUSDT,futures,MIN_NOTIONAL.notional,20,2026-05-10T10:30:16Z,43,43,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_ETHUSDT_MIN_NOTIONAL_notional,FUTI26B,ETHUSDT,futures,MIN_NOTIONAL.notional,20,2026-05-10T10:30:16Z,135,88,0,47,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
