run_id,strategy,symbol,time_ns,timestamp_utc,short_quantity,mark_price,position_notional_usdt,average_entry,collateral_usdt,margin_balance_usdt,base_maintenance_usdt,base_tier_index
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643932799999999999,2022-02-03T23:59:59.999999999Z,0,37254.63000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643932799999999999,2022-02-03T23:59:59.999999999Z,0,2690.84446685,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644019199999999999,2022-02-04T23:59:59.999999999Z,0,41525.84853554,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644019199999999999,2022-02-04T23:59:59.999999999Z,0,2988.10838418,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644105599999999999,2022-02-05T23:59:59.999999999Z,0,41418.92734699,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644105599999999999,2022-02-05T23:59:59.999999999Z,0,3017.31338798,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644191999999999999,2022-02-06T23:59:59.999999999Z,0,42377.88283429,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644191999999999999,2022-02-06T23:59:59.999999999Z,0,3057.01208364,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644278399999999999,2022-02-07T23:59:59.999999999Z,0,43820.24000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644278399999999999,2022-02-07T23:59:59.999999999Z,0,3138.91000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644364799999999999,2022-02-08T23:59:59.999999999Z,0,44023.54000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644364799999999999,2022-02-08T23:59:59.999999999Z,0,3114.56000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644451199999999999,2022-02-09T23:59:59.999999999Z,0,44364.85708862,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644451199999999999,2022-02-09T23:59:59.999999999Z,0,3242.02000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644537599999999999,2022-02-10T23:59:59.999999999Z,0,43475.99099390,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644537599999999999,2022-02-10T23:59:59.999999999Z,0,3070.03000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644623999999999999,2022-02-11T23:59:59.999999999Z,0,42362.98000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644623999999999999,2022-02-11T23:59:59.999999999Z,0,2924.75191584,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644710399999999999,2022-02-12T23:59:59.999999999Z,0,42191.91827632,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644710399999999999,2022-02-12T23:59:59.999999999Z,0,2915.20571705,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644796799999999999,2022-02-13T23:59:59.999999999Z,0,42042.20286835,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644796799999999999,2022-02-13T23:59:59.999999999Z,0,2869.42667750,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644883199999999999,2022-02-14T23:59:59.999999999Z,0,42558.50000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644883199999999999,2022-02-14T23:59:59.999999999Z,0,2933.42029325,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1644969599999999999,2022-02-15T23:59:59.999999999Z,0,44477.20000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1644969599999999999,2022-02-15T23:59:59.999999999Z,0,3181.56000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645055999999999999,2022-02-16T23:59:59.999999999Z,0,43868.07819984,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645055999999999999,2022-02-16T23:59:59.999999999Z,0,3120.90100856,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645142399999999999,2022-02-17T23:59:59.999999999Z,0,40516.77762053,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645142399999999999,2022-02-17T23:59:59.999999999Z,0,2889.45654503,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645228799999999999,2022-02-18T23:59:59.999999999Z,0,39984.10000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645228799999999999,2022-02-18T23:59:59.999999999Z,0,2779.83000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645315199999999999,2022-02-19T23:59:59.999999999Z,0,40070.90000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645315199999999999,2022-02-19T23:59:59.999999999Z,0,2762.46000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645401599999999999,2022-02-20T23:59:59.999999999Z,0,38344.50000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645401599999999999,2022-02-20T23:59:59.999999999Z,0,2620.61755804,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645487999999999999,2022-02-21T23:59:59.999999999Z,0,37025.23509543,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645487999999999999,2022-02-21T23:59:59.999999999Z,0,2568.94733906,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645574399999999999,2022-02-22T23:59:59.999999999Z,0,38213.30000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645574399999999999,2022-02-22T23:59:59.999999999Z,0,2635.60000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645660799999999999,2022-02-23T23:59:59.999999999Z,0,37193.59107530,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645660799999999999,2022-02-23T23:59:59.999999999Z,0,2576.84949684,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645747199999999999,2022-02-24T23:59:59.999999999Z,0,38347.12211246,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645747199999999999,2022-02-24T23:59:59.999999999Z,0,2597.18000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645833599999999999,2022-02-25T23:59:59.999999999Z,0,39186.90000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645833599999999999,2022-02-25T23:59:59.999999999Z,0,2766.16309182,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1645919999999999999,2022-02-26T23:59:59.999999999Z,0,39071.90000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1645919999999999999,2022-02-26T23:59:59.999999999Z,0,2776.29321006,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646006399999999999,2022-02-27T23:59:59.999999999Z,0,37683.62251316,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646006399999999999,2022-02-27T23:59:59.999999999Z,0,2617.81957899,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646092799999999999,2022-02-28T23:59:59.999999999Z,0,43196.78073531,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646092799999999999,2022-02-28T23:59:59.999999999Z,0,2922.81002033,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646179199999999999,2022-03-01T23:59:59.999999999Z,0,44369.10759731,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646179199999999999,2022-03-01T23:59:59.999999999Z,0,2972.95000000,0E-8,0,0,0E-8,0,
