symbol,year,funding_time,funding_time_utc,funding_rate,rate_available_at,interval_hours,price_method,official_price,previous_closed_mark_price,saved_price,relative_error_bps,mark_open_time,mark_close_time,mark_available_at,mark_age_milliseconds,mark_estimation_method,mark_anchor_open_time,mark_source_file,funding_source_file
ETHUSDT,2022,1654444800000000000,2022-06-05T16:00:00.000000000Z,0.00005865,1654444860000000000,7.999995833333333333333333333,previous_closed_1m,,1810.65000000,1810.65000000,,1654444740000000000,1654444799999000000,1654444800000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654473600000000000,2022-06-06T00:00:00.000000000Z,0.00010000,1654473660000000000,8,previous_closed_1m,,1805.32580774,1805.32580774,,1654473540000000000,1654473599999000000,1654473600000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654502400017000000,2022-06-06T08:00:00.017000000Z,0.00009597,1654502460017000000,8.000004722222222222222222222,previous_closed_1m,,1892.79000000,1892.79000000,,1654502340000000000,1654502399999000000,1654502400000000000,18,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654531200000000000,2022-06-06T16:00:00.000000000Z,0.00010000,1654531260000000000,7.999995277777777777777777778,previous_closed_1m,,1886.10000000,1886.10000000,,1654531140000000000,1654531199999000000,1654531200000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654560000000000000,2022-06-07T00:00:00.000000000Z,0.00010000,1654560060000000000,8,previous_closed_1m,,1859.28502717,1859.28502717,,1654559940000000000,1654559999999000000,1654560000000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654588800011000000,2022-06-07T08:00:00.011000000Z,-0.00003071,1654588860011000000,8.000003055555555555555555556,previous_closed_1m,,1762.36231707,1762.36231707,,1654588740000000000,1654588799999000000,1654588800000000000,12,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654617600000000000,2022-06-07T16:00:00.000000000Z,0.00001156,1654617660000000000,7.999996944444444444444444444,previous_closed_1m,,1780.72605515,1780.72605515,,1654617540000000000,1654617599999000000,1654617600000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654646400008000000,2022-06-08T00:00:00.008000000Z,0.00010000,1654646460008000000,8.000002222222222222222222222,previous_closed_1m,,1812.74700025,1812.74700025,,1654646340000000000,1654646399999000000,1654646400000000000,9,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654675200020000000,2022-06-08T08:00:00.020000000Z,0.00007041,1654675260020000000,8.000003333333333333333333333,previous_closed_1m,,1805.12156092,1805.12156092,,1654675140000000000,1654675199999000000,1654675200000000000,21,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654704000012000000,2022-06-08T16:00:00.012000000Z,0.00010000,1654704060012000000,7.999997777777777777777777778,previous_closed_1m,,1814.88000000,1814.88000000,,1654703940000000000,1654703999999000000,1654704000000000000,13,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654732800000000000,2022-06-09T00:00:00.000000000Z,0.00010000,1654732860000000000,7.999996666666666666666666667,previous_closed_1m,,1791.02000000,1791.02000000,,1654732740000000000,1654732799999000000,1654732800000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654761600000000000,2022-06-09T08:00:00.000000000Z,0.00005421,1654761660000000000,8,previous_closed_1m,,1811.16000000,1811.16000000,,1654761540000000000,1654761599999000000,1654761600000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654790400000000000,2022-06-09T16:00:00.000000000Z,0.00010000,1654790460000000000,8,previous_closed_1m,,1798.85961592,1798.85961592,,1654790340000000000,1654790399999000000,1654790400000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654819200009000000,2022-06-10T00:00:00.009000000Z,0.00010000,1654819260009000000,8.0000025,previous_closed_1m,,1788.02137210,1788.02137210,,1654819140000000000,1654819199999000000,1654819200000000000,10,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654848000000000000,2022-06-10T08:00:00.000000000Z,0.00010000,1654848060000000000,7.9999975,previous_closed_1m,,1787.91846784,1787.91846784,,1654847940000000000,1654847999999000000,1654848000000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654876800006000000,2022-06-10T16:00:00.006000000Z,-0.00010846,1654876860006000000,8.000001666666666666666666667,previous_closed_1m,,1726.54684162,1726.54684162,,1654876740000000000,1654876799999000000,1654876800000000000,7,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654905600018000000,2022-06-11T00:00:00.018000000Z,-0.00013495,1654905660018000000,8.000003333333333333333333333,previous_closed_1m,,1661.95000000,1661.95000000,,1654905540000000000,1654905599999000000,1654905600000000000,19,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654934400014000000,2022-06-11T08:00:00.014000000Z,-0.00018605,1654934460014000000,7.999998888888888888888888889,previous_closed_1m,,1666.25753124,1666.25753124,,1654934340000000000,1654934399999000000,1654934400000000000,15,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654963200000000000,2022-06-11T16:00:00.000000000Z,-0.00009290,1654963260000000000,7.999996111111111111111111111,previous_closed_1m,,1517.13000000,1517.13000000,,1654963140000000000,1654963199999000000,1654963200000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1654992000015000000,2022-06-12T00:00:00.015000000Z,-0.00006025,1654992060015000000,8.000004166666666666666666667,previous_closed_1m,,1531.01000000,1531.01000000,,1654991940000000000,1654991999999000000,1654992000000000000,16,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655020800019000000,2022-06-12T08:00:00.019000000Z,-0.00009914,1655020860019000000,8.000001111111111111111111111,previous_closed_1m,,1470.54398815,1470.54398815,,1655020740000000000,1655020799999000000,1655020800000000000,20,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655049600010000000,2022-06-12T16:00:00.010000000Z,-0.00006827,1655049660010000000,7.9999975,previous_closed_1m,,1525.61000000,1525.61000000,,1655049540000000000,1655049599999000000,1655049600000000000,11,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655078400009000000,2022-06-13T00:00:00.009000000Z,0.00001579,1655078460009000000,7.999999722222222222222222222,previous_closed_1m,,1434.91153781,1434.91153781,,1655078340000000000,1655078399999000000,1655078400000000000,10,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655107200000000000,2022-06-13T08:00:00.000000000Z,-0.00000219,1655107260000000000,7.9999975,previous_closed_1m,,1282.63148183,1282.63148183,,1655107140000000000,1655107199999000000,1655107200000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655136000007000000,2022-06-13T16:00:00.007000000Z,-0.00005144,1655136060007000000,8.000001944444444444444444444,previous_closed_1m,,1228.89944396,1228.89944396,,1655135940000000000,1655135999999000000,1655136000000000000,8,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655164800013000000,2022-06-14T00:00:00.013000000Z,-0.00004066,1655164860013000000,8.000001666666666666666666667,previous_closed_1m,,1209.59116950,1209.59116950,,1655164740000000000,1655164799999000000,1655164800000000000,14,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655193600008000000,2022-06-14T08:00:00.008000000Z,-0.00005061,1655193660008000000,7.999998611111111111111111111,previous_closed_1m,,1240.16211793,1240.16211793,,1655193540000000000,1655193599999000000,1655193600000000000,9,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655222400006000000,2022-06-14T16:00:00.006000000Z,-0.00002999,1655222460006000000,7.999999444444444444444444444,previous_closed_1m,,1251.00224356,1251.00224356,,1655222340000000000,1655222399999000000,1655222400000000000,7,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655251200000000000,2022-06-15T00:00:00.000000000Z,-0.00005370,1655251260000000000,7.999998333333333333333333333,previous_closed_1m,,1207.95828954,1207.95828954,,1655251140000000000,1655251199999000000,1655251200000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655280000016000000,2022-06-15T08:00:00.016000000Z,-0.00016430,1655280060016000000,8.000004444444444444444444444,previous_closed_1m,,1092.93000000,1092.93000000,,1655279940000000000,1655279999999000000,1655280000000000000,17,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655308800008000000,2022-06-15T16:00:00.008000000Z,-0.00000952,1655308860008000000,7.999997777777777777777777778,previous_closed_1m,,1119.80001505,1119.80001505,,1655308740000000000,1655308799999000000,1655308800000000000,9,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655337600009000000,2022-06-16T00:00:00.009000000Z,-0.00001444,1655337660009000000,8.000000277777777777777777778,previous_closed_1m,,1237.09000012,1237.09000012,,1655337540000000000,1655337599999000000,1655337600000000000,10,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655366400016000000,2022-06-16T08:00:00.016000000Z,0.00006616,1655366460016000000,8.000001944444444444444444444,previous_closed_1m,,1164.63290430,1164.63290430,,1655366340000000000,1655366399999000000,1655366400000000000,17,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655395200000000000,2022-06-16T16:00:00.000000000Z,-0.00010424,1655395260000000000,7.999995555555555555555555556,previous_closed_1m,,1113.50000000,1113.50000000,,1655395140000000000,1655395199999000000,1655395200000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655424000008000000,2022-06-17T00:00:00.008000000Z,-0.00012406,1655424060008000000,8.000002222222222222222222222,previous_closed_1m,,1067.72000000,1067.72000000,,1655423940000000000,1655423999999000000,1655424000000000000,9,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655452800003000000,2022-06-17T08:00:00.003000000Z,-0.00005634,1655452860003000000,7.999998611111111111111111111,previous_closed_1m,,1098.34000000,1098.34000000,,1655452740000000000,1655452799999000000,1655452800000000000,4,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655481600000000000,2022-06-17T16:00:00.000000000Z,-0.00014982,1655481660000000000,7.999999166666666666666666667,previous_closed_1m,,1084.57000000,1084.57000000,,1655481540000000000,1655481599999000000,1655481600000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655510400020000000,2022-06-18T00:00:00.020000000Z,-0.00007277,1655510460020000000,8.000005555555555555555555556,previous_closed_1m,,1085.91000000,1085.91000000,,1655510340000000000,1655510399999000000,1655510400000000000,21,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655539200025000000,2022-06-18T08:00:00.025000000Z,-0.00029164,1655539260025000000,8.000001388888888888888888889,previous_closed_1m,,1002.55000000,1002.55000000,,1655539140000000000,1655539199999000000,1655539200000000000,26,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655568000014000000,2022-06-18T16:00:00.014000000Z,-0.00007606,1655568060014000000,7.999996944444444444444444444,previous_closed_1m,,989.20807488,989.20807488,,1655567940000000000,1655567999999000000,1655568000000000000,15,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655596800012000000,2022-06-19T00:00:00.012000000Z,-0.00018722,1655596860012000000,7.999999444444444444444444444,previous_closed_1m,,994.67378578,994.67378578,,1655596740000000000,1655596799999000000,1655596800000000000,13,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655625600012000000,2022-06-19T08:00:00.012000000Z,-0.00017690,1655625660012000000,8,previous_closed_1m,,955.20000000,955.20000000,,1655625540000000000,1655625599999000000,1655625600000000000,13,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655654400008000000,2022-06-19T16:00:00.008000000Z,0.00010000,1655654460008000000,7.999998888888888888888888889,previous_closed_1m,,1071.22000000,1071.22000000,,1655654340000000000,1655654399999000000,1655654400000000000,9,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655683200016000000,2022-06-20T00:00:00.016000000Z,0.00010000,1655683260016000000,8.000002222222222222222222222,previous_closed_1m,,1127.76276232,1127.76276232,,1655683140000000000,1655683199999000000,1655683200000000000,17,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655712000000000000,2022-06-20T08:00:00.000000000Z,-0.00002176,1655712060000000000,7.999995555555555555555555556,previous_closed_1m,,1079.29000000,1079.29000000,,1655711940000000000,1655711999999000000,1655712000000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655740800013000000,2022-06-20T16:00:00.013000000Z,0.00008444,1655740860013000000,8.000003611111111111111111111,previous_closed_1m,,1133.73000000,1133.73000000,,1655740740000000000,1655740799999000000,1655740800000000000,14,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655769600012000000,2022-06-21T00:00:00.012000000Z,0.00006015,1655769660012000000,7.999999722222222222222222222,previous_closed_1m,,1127.78000000,1127.78000000,,1655769540000000000,1655769599999000000,1655769600000000000,13,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655798400018000000,2022-06-21T08:00:00.018000000Z,0.00004698,1655798460018000000,8.000001666666666666666666667,previous_closed_1m,,1147.96000000,1147.96000000,,1655798340000000000,1655798399999000000,1655798400000000000,19,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655827200010000000,2022-06-21T16:00:00.010000000Z,0.00005330,1655827260010000000,7.999997777777777777777777778,previous_closed_1m,,1167.70000000,1167.70000000,,1655827140000000000,1655827199999000000,1655827200000000000,11,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655856000000000000,2022-06-22T00:00:00.000000000Z,-0.00004890,1655856060000000000,7.999997222222222222222222222,previous_closed_1m,,1125.46000000,1125.46000000,,1655855940000000000,1655855999999000000,1655856000000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655884800001000000,2022-06-22T08:00:00.001000000Z,-0.00002551,1655884860001000000,8.000000277777777777777777778,previous_closed_1m,,1074.66000000,1074.66000000,,1655884740000000000,1655884799999000000,1655884800000000000,2,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655913600012000000,2022-06-22T16:00:00.012000000Z,-0.00008679,1655913660012000000,8.000003055555555555555555556,previous_closed_1m,,1074.67000000,1074.67000000,,1655913540000000000,1655913599999000000,1655913600000000000,13,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655942400000000000,2022-06-23T00:00:00.000000000Z,-0.00004408,1655942460000000000,7.999996666666666666666666667,previous_closed_1m,,1049.09000000,1049.09000000,,1655942340000000000,1655942399999000000,1655942400000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1655971200000000000,2022-06-23T08:00:00.000000000Z,-0.00006496,1655971260000000000,8,previous_closed_1m,,1091.42125406,1091.42125406,,1655971140000000000,1655971199999000000,1655971200000000000,1,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2022,1656000000016000000,2022-06-23T16:00:00.016000000Z,-0.00010151,1656000060016000000,8.000004444444444444444444444,previous_closed_1m,,1093.20000000,1093.20000000,,1655999940000000000,1655999999999000000,1656000000000000000,17,official,,ETHUSDT-1m-2022-06.zip,funding-1638403200000-1788220799999.json
