strategy,symbol,year,funding_time,funding_time_utc,price_method,event_id,short_before,prior_ledger_event_id,prior_ledger_time_ns,p95_abs_bps,base_funding_usdt,known_proxy_delta_usdt,favorable_price,adverse_price,favorable_delta_usdt,adverse_delta_usdt
permanent,ETHUSDT,2023,1685059200000000000,2023-05-26T00:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685059200000000000,1.601,funding:ETHUSDT:1685030400016000000,1685030400016000000,1.135601893930837155781560200,0.2889637136414790000,,1805.100115025158370791411529,1804.690186554841629208588471,0.00003281477404885516370498579290,-0.00003281477404885516370498579290
permanent,BTCUSDT,2023,1685088000024000000,2023-05-26T08:00:00.024000000Z,previous_closed_1m,funding:BTCUSDT:1685088000024000000,0.116,funding:BTCUSDT:1685059200000000000,1685059200000000000,0.9387745588475827684944214000,0.2944847083640000000,,26493.78693584707989693950162,26488.81306415292010306049837,0.00002764547521817731675064306837,-0.00002764547521817731675064317954
permanent,ETHUSDT,2023,1685088000024000000,2023-05-26T08:00:00.024000000Z,previous_closed_1m,funding:ETHUSDT:1685088000024000000,1.601,funding:ETHUSDT:1685059200000000000,1685059200000000000,1.135601893930837155781560200,0.1911072642714017846,,1815.956661256615352089875875,1815.544267323384647910124125,0.00002170217712505448746789247602,-0.00002170217712505448746789247602
permanent,BTCUSDT,2023,1685116800012000000,2023-05-26T16:00:00.012000000Z,previous_closed_1m,funding:BTCUSDT:1685116800012000000,0.116,funding:BTCUSDT:1685088000024000000,1685088000024000000,0.9387745588475827684944214000,0.1536197715000000000,,26740.01004847671872442726196,26734.98995152328127557273804,0.00001442143332201789682234504594,-0.00001442143332201789682234504594
permanent,ETHUSDT,2023,1685116800012000000,2023-05-26T16:00:00.012000000Z,previous_closed_1m,funding:ETHUSDT:1685116800012000000,1.601,funding:ETHUSDT:1685088000024000000,1685088000024000000,1.135601893930837155781560200,0.1111480314896000000,,1830.047796976959040306113533,1829.632203023040959693886467,0.00001262199150662740873152985467,-0.00001262199150662740873152985467
permanent,BTCUSDT,2023,1685145600012000000,2023-05-27T00:00:00.012000000Z,previous_closed_1m,funding:BTCUSDT:1685145600012000000,0.116,funding:BTCUSDT:1685116800012000000,1685116800012000000,0.9387745588475827684944214000,0.2212858884535189848,,26697.67777123326765509598340,26692.66562162673234490401660,0.00002077375623121476944644095662,-0.00002077375623121476944644095662
permanent,ETHUSDT,2023,1685145600012000000,2023-05-27T00:00:00.012000000Z,previous_closed_1m,funding:ETHUSDT:1685145600012000000,1.601,funding:ETHUSDT:1685116800012000000,1685116800012000000,1.135601893930837155781560200,0.1879240571000239500,,1827.120674010064190408989766,1826.705744789935809591010234,0.00002134069151579539827792553727,-0.00002134069151579539827792553727
permanent,BTCUSDT,2023,1685174400018000000,2023-05-27T08:00:00.018000000Z,previous_closed_1m,funding:BTCUSDT:1685174400018000000,0.116,funding:BTCUSDT:1685145600012000000,1685145600012000000,0.9387745588475827684944214000,0.2653962018720000000,,26717.80796439719808279351590,26712.79203560280191720648410,0.00002491472023322108201065739442,-0.00002491472023322108201065739442
permanent,ETHUSDT,2023,1685174400018000000,2023-05-27T08:00:00.018000000Z,previous_closed_1m,funding:ETHUSDT:1685174400018000000,1.601,funding:ETHUSDT:1685145600012000000,1685145600012000000,1.135601893930837155781560200,0.1336919252625000000,,1829.457729976447298386721342,1829.042270023552701613278658,0.00001518208035313549333748064894,-0.00001518208035313549333748064894
permanent,BTCUSDT,2023,1685203200008000000,2023-05-27T16:00:00.008000000Z,previous_closed_1m,funding:BTCUSDT:1685203200008000000,0.116,funding:BTCUSDT:1685174400018000000,1685174400018000000,0.9387745588475827684944214000,0.2278638534240000000,,26684.70485705340829729455218,26679.69514294659170270544782,0.00002139127884754258623169205303,-0.00002139127884754258623169205303
permanent,ETHUSDT,2023,1685203200008000000,2023-05-27T16:00:00.008000000Z,previous_closed_1m,funding:ETHUSDT:1685203200008000000,1.601,funding:ETHUSDT:1685174400018000000,1685174400018000000,1.135601893930837155781560200,-0.0942699715310000000,,1822.762983181542090179012489,1823.177016818457909820987511,0.00001070531582114097003585246509,-0.00001070531582114097003585246509
permanent,BTCUSDT,2023,1685232000017000000,2023-05-28T00:00:00.017000000Z,previous_closed_1m,funding:BTCUSDT:1685232000017000000,0.116,funding:BTCUSDT:1685203200008000000,1685203200008000000,0.9387745588475827684944214000,0.3076488878382639200,,26846.09880053398991067869200,26841.05878676601008932130800,0.00002888129489603156830635327360,-0.00002888129489603156830635327360
permanent,ETHUSDT,2023,1685232000017000000,2023-05-28T00:00:00.017000000Z,previous_closed_1m,funding:ETHUSDT:1685232000017000000,1.601,funding:ETHUSDT:1685203200008000000,1685203200008000000,1.135601893930837155781560200,-0.0035135866200000000,,1828.642315447628458846764889,1829.057684552371541153235111,3.990035620162048635952952532E-7,-3.990035620162048635952952532E-7
permanent,BTCUSDT,2023,1685260800015000000,2023-05-28T08:00:00.015000000Z,previous_closed_1m,funding:BTCUSDT:1685260800015000000,0.116,funding:BTCUSDT:1685232000017000000,1685232000017000000,0.9387745588475827684944214000,0.3157392400000000000,,27221.45524108398164706173728,27216.34475891601835293826272,0.00002964079657418710591615244800,-0.00002964079657418710591615244800
permanent,ETHUSDT,2023,1685260800015000000,2023-05-28T08:00:00.015000000Z,previous_closed_1m,funding:ETHUSDT:1685260800015000000,1.601,funding:ETHUSDT:1685232000017000000,1685232000017000000,1.135601893930837155781560200,-0.0321084882306000000,,1846.500287262645898371604664,1846.919712737354101628395336,0.000003646246004592535438681731685,-0.000003646246004592535438681731685
permanent,BTCUSDT,2023,1685289600000000000,2023-05-28T16:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685289600000000000,0.116,funding:BTCUSDT:1685260800015000000,1685260800015000000,0.9387745588475827684944214000,0.3162635600000000000,,27266.65948434498763813585087,27261.54051565501236186414913,0.00002969001840185660237587009200,-0.00002969001840185660237587009200
permanent,ETHUSDT,2023,1685289600000000000,2023-05-28T16:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685289600000000000,1.601,funding:ETHUSDT:1685260800015000000,1685260800015000000,1.135601893930837155781560200,0.0732126025758000000,,1843.389311869885544042879346,1842.970688130114455957120654,0.000008314037014468416673842355390,-0.000008314037014468416673842355390
permanent,BTCUSDT,2023,1685318400000000000,2023-05-29T00:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685318400000000000,0.116,funding:BTCUSDT:1685289600000000000,1685289600000000000,0.9387745588475827684944214000,0.3254472800000000000,,28058.43380712681160126363257,28053.16619287318839873636742,0.00003055216267101457465813781200,-0.00003055216267101457465813792800
permanent,ETHUSDT,2023,1685318400000000000,2023-05-29T00:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685318400000000000,1.601,funding:ETHUSDT:1685289600000000000,1685289600000000000,1.135601893930837155781560200,0.3055268350000000000,,1908.566712587428291308623574,1908.133287412571708691376426,0.00003469568524726943851063419740,-0.00003469568524726943851063419740
permanent,BTCUSDT,2023,1685347200020000000,2023-05-29T08:00:00.020000000Z,previous_closed_1m,funding:BTCUSDT:1685347200020000000,0.116,funding:BTCUSDT:1685318400000000000,1685318400000000000,0.9387745588475827684944214000,0.3236041560859560000,,27899.52889834854170396913003,27894.29111647145829603086997,0.00003037913488708376604190834800,-0.00003037913488708376604190834800
permanent,ETHUSDT,2023,1685347200020000000,2023-05-29T08:00:00.020000000Z,previous_closed_1m,funding:ETHUSDT:1685347200020000000,1.601,funding:ETHUSDT:1685318400000000000,1685318400000000000,1.135601893930837155781560200,0.3041443467229240000,,1899.930577217618307120265921,1899.499113262381692879734079,0.00003453868961669096995457395210,-0.00003453868961669096995457395210
permanent,BTCUSDT,2023,1685376000011000000,2023-05-29T16:00:00.011000000Z,previous_closed_1m,funding:BTCUSDT:1685376000011000000,0.116,funding:BTCUSDT:1685347200020000000,1685347200020000000,0.9387745588475827684944214000,0.3204163600000000000,,27624.69309247419438159896297,27619.50690752580561840103703,0.00003007987270065482654797045200,-0.00003007987270065482654797045200
permanent,ETHUSDT,2023,1685376000011000000,2023-05-29T16:00:00.011000000Z,previous_closed_1m,funding:ETHUSDT:1685376000011000000,1.601,funding:ETHUSDT:1685347200020000000,1685347200020000000,1.135601893930837155781560200,0.3024513140000000000,,1889.354531096190050170447318,1888.925468903809949829552682,0.00003434642850002703228861561180,-0.00003434642850002703228861561180
permanent,BTCUSDT,2023,1685404800003000000,2023-05-30T00:00:00.003000000Z,previous_closed_1m,funding:BTCUSDT:1685404800003000000,0.116,funding:BTCUSDT:1685376000011000000,1685376000011000000,0.9387745588475827684944214000,0.1989650380463802792,,27725.50291461547398003442765,27720.29780390452601996557234,0.00001867833158180831678868448984,-0.00001867833158180831678868456161
permanent,ETHUSDT,2023,1685404800003000000,2023-05-30T00:00:00.003000000Z,previous_closed_1m,funding:ETHUSDT:1685404800003000000,1.601,funding:ETHUSDT:1685376000011000000,1685376000011000000,1.135601893930837155781560200,0.3028481771229240000,,1891.833657834324980714504600,1891.404032645675019285495400,0.00003439149635142941239218646000,-0.00003439149635142941239218646000
permanent,BTCUSDT,2023,1685433600000000000,2023-05-30T08:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685433600000000000,0.116,funding:BTCUSDT:1685404800003000000,1685404800003000000,0.9387745588475827684944214000,0.2906053879113876096,,27727.46840281318537693664275,27722.26292310681462306335725,0.00002728129448352435655942451124,-0.00002728129448352435655942451124
permanent,ETHUSDT,2023,1685433600000000000,2023-05-30T08:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685433600000000000,1.601,funding:ETHUSDT:1685404800003000000,1685404800003000000,1.135601893930837155781560200,0.3038307311524220000,,1897.971481747627158918400873,1897.540462692372841081599127,0.00003450307537310814283597976730,-0.00003450307537310814283597976730
permanent,BTCUSDT,2023,1685462400003000000,2023-05-30T16:00:00.003000000Z,previous_closed_1m,funding:BTCUSDT:1685462400003000000,0.116,funding:BTCUSDT:1685433600000000000,1685433600000000000,0.9387745588475827684944214000,0.1239044475240000000,,27667.49711042930624925321213,27662.30288957069375074678787,0.00001163183430635965690531635936,-0.00001163183430635965690531635936
permanent,ETHUSDT,2023,1685462400003000000,2023-05-30T16:00:00.003000000Z,previous_closed_1m,funding:ETHUSDT:1685462400003000000,1.601,funding:ETHUSDT:1685433600000000000,1685433600000000000,1.135601893930837155781560200,0.1334015834322000000,,1899.985738241003298650343913,1899.554261758996701349656087,0.00001514910907989789076533852271,-0.00001514910907989789076533852271
permanent,BTCUSDT,2023,1685491200013000000,2023-05-31T00:00:00.013000000Z,previous_closed_1m,funding:BTCUSDT:1685491200013000000,0.116,funding:BTCUSDT:1685462400003000000,1685462400003000000,0.9387745588475827684944214000,0.0752701449503194752,,27685.21651760602572139915706,27680.01897015397427860084294,0.000007066169712012977513164012422,-0.000007066169712012977513164012422
permanent,ETHUSDT,2023,1685491200013000000,2023-05-31T00:00:00.013000000Z,previous_closed_1m,funding:ETHUSDT:1685491200013000000,1.601,funding:ETHUSDT:1685462400003000000,1685462400003000000,1.135601893930837155781560200,0.2418485005777025299,,1900.113876280731088753211415,1899.682370699268911246788585,0.00002746436153003721569531121025,-0.00002746436153003721569531121025
permanent,BTCUSDT,2023,1685520000000000000,2023-05-31T08:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685520000000000000,0.116,funding:BTCUSDT:1685491200013000000,1685491200013000000,0.9387745588475827684944214000,0.0902082684987758848,,27155.39425854914728101369737,27150.29617849085271898630263,0.000008468522746434262874945950509,-0.000008468522746434262874945950509
permanent,ETHUSDT,2023,1685520000000000000,2023-05-31T08:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685520000000000000,1.601,funding:ETHUSDT:1685491200013000000,1685491200013000000,1.135601893930837155781560200,0.0160061349067575825,,1868.919841742490982788453080,1868.495420157509017211546920,0.000001817659711462639427076588778,-0.000001817659711462639427076588778
permanent,BTCUSDT,2023,1685548800000000000,2023-05-31T16:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685548800000000000,0.116,funding:BTCUSDT:1685520000000000000,1685520000000000000,0.9387745588475827684944214000,0.3078354246925688020,,26903.22137643271619068182291,26898.17063862728380931817709,0.00002889880650134245644837228829,-0.00002889880650134245644837228829
permanent,ETHUSDT,2023,1685548800000000000,2023-05-31T16:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685548800000000000,1.601,funding:ETHUSDT:1685520000000000000,1685520000000000000,1.135601893930837155781560200,0.1449020329636000000,,1857.530917610963562246617621,1857.109082389036437753382379,0.00001645510230678927563256035080,-0.00001645510230678927563256035080
permanent,BTCUSDT,2023,1685577600008000000,2023-06-01T00:00:00.008000000Z,previous_closed_1m,funding:BTCUSDT:1685577600008000000,0.116,funding:BTCUSDT:1685548800000000000,1685548800000000000,0.9387745588475827684944214000,0.0661359096320000000,,27203.75357945301248684023704,27198.64642054698751315976296,0.000006208670938876440003878729574,-0.000006208670938876440003878729574
permanent,ETHUSDT,2023,1685577600008000000,2023-06-01T00:00:00.008000000Z,previous_closed_1m,funding:ETHUSDT:1685577600008000000,1.601,funding:ETHUSDT:1685548800000000000,1685548800000000000,1.135601893930837155781560200,0.2018298998451859145,,1873.112654825074702420857995,1872.687281074925297579142005,0.00002291984165160643013667058116,-0.00002291984165160643013667058116
permanent,BTCUSDT,2023,1685606400012000000,2023-06-01T08:00:00.012000000Z,previous_closed_1m,funding:BTCUSDT:1685606400012000000,0.116,funding:BTCUSDT:1685577600008000000,1685577600008000000,0.9387745588475827684944214000,0.2996637537681029576,,26797.53901610288528449398610,26792.50811881711471550601390,0.00002813167082462615225556318852,-0.00002813167082462615225556318852
permanent,ETHUSDT,2023,1685606400012000000,2023-06-01T08:00:00.012000000Z,previous_closed_1m,funding:ETHUSDT:1685606400012000000,1.601,funding:ETHUSDT:1685577600008000000,1685577600008000000,1.135601893930837155781560200,0.2707951780246698125,,1853.813486956768648535135951,1853.392495943231351464864049,0.00003075155170321532530868000153,-0.00003075155170321532530868000153
permanent,BTCUSDT,2023,1685635200000000000,2023-06-01T16:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685635200000000000,0.116,funding:BTCUSDT:1685606400012000000,1685606400012000000,0.9387745588475827684944214000,0.3118555600000000000,,26886.62381091175142999064808,26881.57618908824857000935191,0.00002927620657631658789151772800,-0.00002927620657631658789151784400
permanent,ETHUSDT,2023,1685635200000000000,2023-06-01T16:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685635200000000000,1.601,funding:ETHUSDT:1685606400012000000,1685606400012000000,1.135601893930837155781560200,0.2982342800000000000,,1863.011539920801436345378989,1862.588460079198563654621011,0.00003386754132030995889517613890,-0.00003386754132030995889517613890
permanent,BTCUSDT,2023,1685664000000000000,2023-06-02T00:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685664000000000000,0.116,funding:BTCUSDT:1685635200000000000,1685635200000000000,0.9387745588475827684944214000,0.1483163193600000000,,26807.31636642949976865929392,26802.28363357050023134070607,0.00001392355872770811994560511814,-0.00001392355872770811994560517348
permanent,ETHUSDT,2023,1685664000000000000,2023-06-02T00:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685664000000000000,1.601,funding:ETHUSDT:1685635200000000000,1685635200000000000,1.135601893930837155781560200,0.1391176385616341110,,1860.901133619874740172593856,1860.478533040125259827406144,0.00001579822538297773606227305340,-0.00001579822538297773606227305340
permanent,BTCUSDT,2023,1685692800006000000,2023-06-02T08:00:00.006000000Z,previous_closed_1m,funding:BTCUSDT:1685692800006000000,0.116,funding:BTCUSDT:1685664000000000000,1685664000000000000,0.9387745588475827684944214000,0.2906463404605031640,,27043.02954065547490272317396,27037.95255564452509727682604,0.00002728513900464732041419869950,-0.00002728513900464732041419869950
permanent,ETHUSDT,2023,1685692800006000000,2023-06-02T08:00:00.006000000Z,previous_closed_1m,funding:ETHUSDT:1685692800006000000,1.601,funding:ETHUSDT:1685664000000000000,1685664000000000000,1.135601893930837155781560200,0.3018024865137110000,,1885.301431987750159993884540,1884.873290232249840006115460,0.00003427274752780061502091485400,-0.00003427274752780061502091485400
permanent,BTCUSDT,2023,1685721600012000000,2023-06-02T16:00:00.012000000Z,previous_closed_1m,funding:BTCUSDT:1685721600012000000,0.116,funding:BTCUSDT:1685692800006000000,1685692800006000000,0.9387745588475827684944214000,0.3124862146216679304,,27087.26693389958111196573054,27082.18164388041888803426945,0.00002933541082774073794894090297,-0.00002933541082774073794894101835
permanent,ETHUSDT,2023,1685721600012000000,2023-06-02T16:00:00.012000000Z,previous_closed_1m,funding:ETHUSDT:1685721600012000000,1.601,funding:ETHUSDT:1685692800006000000,1685692800006000000,1.135601893930837155781560200,0.2498372674413798364,,1891.280678375003216921335551,1890.851178764996783078664449,0.00002837156740809360201812407930,-0.00002837156740809360201812407930
permanent,BTCUSDT,2023,1685750400000000000,2023-06-03T00:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685750400000000000,0.116,funding:BTCUSDT:1685721600012000000,1685721600012000000,0.9387745588475827684944214000,0.2343945302972973280,,27234.93524717387084850586850,27229.82223430612915149413150,0.00002200436217761316725971135320,-0.00002200436217761316725971135320
permanent,ETHUSDT,2023,1685750400000000000,2023-06-03T00:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685750400000000000,1.601,funding:ETHUSDT:1685721600012000000,1685721600012000000,1.135601893930837155781560200,0.3051027034161330000,,1905.917245077559512263715745,1905.484421582440487736284255,0.00003464752078427791342089077450,-0.00003464752078427791342089077450
permanent,BTCUSDT,2023,1685779200011000000,2023-06-03T08:00:00.011000000Z,previous_closed_1m,funding:BTCUSDT:1685779200011000000,0.116,funding:BTCUSDT:1685750400000000000,1685750400000000000,0.9387745588475827684944214000,0.3150810868044960000,,27164.71257028643196262643753,27159.61274083356803737356247,0.00002957901082661076646667534800,-0.00002957901082661076646667534800
permanent,ETHUSDT,2023,1685779200011000000,2023-06-03T08:00:00.011000000Z,previous_closed_1m,funding:ETHUSDT:1685779200011000000,1.601,funding:ETHUSDT:1685750400000000000,1685750400000000000,1.135601893930837155781560200,0.2392263807314245650,,1901.999071349531586719440621,1901.567137650468413280559379,0.00002716659310368252644286579674,-0.00002716659310368252644286579674
permanent,BTCUSDT,2023,1685808000003000000,2023-06-03T16:00:00.003000000Z,previous_closed_1m,funding:BTCUSDT:1685808000003000000,0.116,funding:BTCUSDT:1685779200011000000,1685779200011000000,0.9387745588475827684944214000,0.1762616144440208904,,27302.17971117050491955898785,27297.05407400949508044101215,0.00001654699193414484342777859280,-0.00001654699193414484342777859280
permanent,ETHUSDT,2023,1685808000003000000,2023-06-03T16:00:00.003000000Z,previous_closed_1m,funding:ETHUSDT:1685808000003000000,1.601,funding:ETHUSDT:1685779200011000000,1685779200011000000,1.135601893930837155781560200,0.0289383061666449100,,1902.862842708432837265262569,1902.430712851567162734737431,0.000003286239528999238386011043206,-0.000003286239528999238386011043206
permanent,BTCUSDT,2023,1685836800000000000,2023-06-04T00:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685836800000000000,0.116,funding:BTCUSDT:1685808000003000000,1685808000003000000,0.9387745588475827684944214000,0.1522209909285935200,,27059.23943262604927622136305,27054.15940441395072377863694,0.00001429011936063322802138851930,-0.00001429011936063322802138857556
permanent,ETHUSDT,2023,1685836800000000000,2023-06-04T00:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685836800000000000,1.601,funding:ETHUSDT:1685808000003000000,1685808000003000000,1.135601893930837155781560200,0.0855995424290488867,,1891.488122569730379355971410,1891.058575850269620644028590,0.000009720700250204096853692128881,-0.000009720700250204096853692128881
permanent,BTCUSDT,2023,1685865600000000000,2023-06-04T08:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685865600000000000,0.116,funding:BTCUSDT:1685836800000000000,1685836800000000000,0.9387745588475827684944214000,0.3148491570059560000,,27144.71674515544654885707492,27139.62066966455345114292508,0.00002955723784717996674206907200,-0.00002955723784717996674206907200
permanent,ETHUSDT,2023,1685865600000000000,2023-06-04T08:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685865600000000000,1.601,funding:ETHUSDT:1685836800000000000,1685836800000000000,1.135601893930837155781560200,0.1459714388037559635,,1899.302617024437040907158069,1898.871295675562959092841931,0.00001657654423653545665820688720,-0.00001657654423653545665820688720
permanent,BTCUSDT,2023,1685894400000000000,2023-06-04T16:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685894400000000000,0.116,funding:BTCUSDT:1685865600000000000,1685865600000000000,0.9387745588475827684944214000,0.3151963600000000000,,27174.65084761904624037438072,27169.54915238095375962561927,0.00002958983238093638834281635200,-0.00002958983238093638834281646800
permanent,ETHUSDT,2023,1685894400000000000,2023-06-04T16:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685894400000000000,1.601,funding:ETHUSDT:1685865600000000000,1685865600000000000,1.135601893930837155781560200,0.2458293850944671420,,1901.260807621682336551842763,1900.829041578317663448157237,0.00002791643152971299959103628798,-0.00002791643152971299959103628798
permanent,BTCUSDT,2023,1685923200005000000,2023-06-05T00:00:00.005000000Z,previous_closed_1m,funding:BTCUSDT:1685923200005000000,0.116,funding:BTCUSDT:1685894400000000000,1685894400000000000,0.9387745588475827684944214000,0.3144608224740440000,,27111.23648758907688531955288,27106.14669759092311468044711,0.00002952078198929186970681340800,-0.00002952078198929186970681352400
permanent,ETHUSDT,2023,1685923200005000000,2023-06-05T00:00:00.005000000Z,previous_closed_1m,funding:ETHUSDT:1685923200005000000,1.601,funding:ETHUSDT:1685894400000000000,1685894400000000000,1.135601893930837155781560200,0.0088911359477205174,,1889.156357804148809381288540,1888.727340615851190618711460,0.000001009679082142796829162280468,-0.000001009679082142796829162280468
permanent,BTCUSDT,2023,1685952000000000000,2023-06-05T08:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685952000000000000,0.116,funding:BTCUSDT:1685923200005000000,1685923200005000000,0.9387745588475827684944214000,0.2967297743360000000,,26821.71771826486450917848055,26816.68228173513549082151944,0.00002785623629992211871144308364,-0.00002785623629992211871144319428
permanent,ETHUSDT,2023,1685952000000000000,2023-06-05T08:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685952000000000000,1.601,funding:ETHUSDT:1685923200005000000,1685923200005000000,1.135601893930837155781560200,0.0691877155592666128,,1872.626524836329490817463493,1872.201261483670509182536507,0.000007856970082585121555358926922,-0.000007856970082585121555358926922
permanent,BTCUSDT,2023,1685980800000000000,2023-06-05T16:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1685980800000000000,0.116,funding:BTCUSDT:1685952000000000000,1685952000000000000,0.9387745588475827684944214000,0.2372267521280000000,,26034.24379915610085051128930,26029.35620084389914948871069,0.00002227024395758080667535893933,-0.00002227024395758080667535903046
permanent,ETHUSDT,2023,1685980800000000000,2023-06-05T16:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1685980800000000000,1.601,funding:ETHUSDT:1685952000000000000,1685952000000000000,1.135601893930837155781560200,0.2191230622885683755,,1823.876282728210406510208744,1823.462090291789593489791256,0.00002488365645388230475445714576,-0.00002488365645388230475445714576
permanent,BTCUSDT,2023,1686009600000000000,2023-06-06T00:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1686009600000000000,0.116,funding:BTCUSDT:1685980800000000000,1685980800000000000,0.9387745588475827684944214000,-0.2135074225224885532,,25714.80284419517302027836133,25719.63137802482697972163867,0.00002004353363892336488661083498,-0.00002004353363892336488661083498
permanent,ETHUSDT,2023,1686009600000000000,2023-06-06T00:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1686009600000000000,1.601,funding:ETHUSDT:1685980800000000000,1685980800000000000,1.135601893930837155781560200,-0.1418524700382499968,,1809.484386352771965401877710,1809.895403807228034598122290,0.00001610879336342040285243177676,-0.00001610879336342040285243177676
permanent,BTCUSDT,2023,1686038400009000000,2023-06-06T08:00:00.009000000Z,previous_closed_1m,funding:BTCUSDT:1686038400009000000,0.116,funding:BTCUSDT:1686009600000000000,1686009600000000000,0.9387745588475827684944214000,-0.0908594314760000000,,25703.88675795578963830782519,25708.71324204421036169217481,0.000008529652270102407608225709441,-0.000008529652270102407608225709441
permanent,ETHUSDT,2023,1686038400009000000,2023-06-06T08:00:00.009000000Z,previous_closed_1m,funding:ETHUSDT:1686038400009000000,1.601,funding:ETHUSDT:1686009600000000000,1686009600000000000,1.135601893930837155781560200,0.0057739610798927241,,1812.503106414805134957551263,1812.091496765194865042448737,6.556921137809119234087484054E-7,-6.556921137809119234087484054E-7
permanent,BTCUSDT,2023,1686067200013000000,2023-06-06T16:00:00.013000000Z,previous_closed_1m,funding:BTCUSDT:1686067200013000000,0.116,funding:BTCUSDT:1686038400009000000,1686038400009000000,0.9387745588475827684944214000,0.1295891895620658944,,26055.34190553673218339146533,26050.45034632326781660853467,0.00001216550342625441876381986865,-0.00001216550342625441876381986865
permanent,ETHUSDT,2023,1686067200013000000,2023-06-06T16:00:00.013000000Z,previous_closed_1m,funding:ETHUSDT:1686067200013000000,1.601,funding:ETHUSDT:1686038400009000000,1686038400009000000,1.135601893930837155781560200,0.2529863597565932403,,1841.692789864401013792497742,1841.274551395598986207502258,0.00002872917892782554064830421687,-0.00002872917892782554064830421687
permanent,BTCUSDT,2023,1686096000000000000,2023-06-07T00:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1686096000000000000,0.116,funding:BTCUSDT:1686067200013000000,1686067200013000000,0.9387745588475827684944214000,0.31574040000,,27221.55525047172723553756496,27216.44474952827276446243504,0.00002964090547203593223575353600,-0.00002964090547203593223575353600
permanent,ETHUSDT,2023,1686096000000000000,2023-06-07T00:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1686096000000000000,1.601,funding:ETHUSDT:1686067200013000000,1686067200013000000,1.135601893930837155781560200,0.3015115270000000000,,1883.483864497878312769036874,1883.056135502121687230963126,0.00003423970611031787432280352740,-0.00003423970611031787432280352740
permanent,BTCUSDT,2023,1686124800016000000,2023-06-07T08:00:00.016000000Z,previous_closed_1m,funding:BTCUSDT:1686124800016000000,0.116,funding:BTCUSDT:1686096000000000000,1686096000000000000,0.9387745588475827684944214000,0.3107402551437080000,,26790.46781450878206715446923,26785.43824475121793284553077,0.00002917150459387197899184306800,-0.00002917150459387197899184306800
permanent,ETHUSDT,2023,1686124800016000000,2023-06-07T08:00:00.016000000Z,previous_closed_1m,funding:ETHUSDT:1686124800016000000,1.601,funding:ETHUSDT:1686096000000000000,1686096000000000000,1.135601893930837155781560200,0.3000898390000000000,,1874.602856083396502185642540,1874.177143916603497814357460,0.00003407825895177999992137065400,-0.00003407825895177999992137065400
permanent,BTCUSDT,2023,1686153600000000000,2023-06-07T16:00:00.000000000Z,previous_closed_1m,funding:BTCUSDT:1686153600000000000,0.116,funding:BTCUSDT:1686124800016000000,1686124800016000000,0.9387745588475827684944214000,0.1223308827000000000,,26333.97193422962951256686108,26329.02806577037048743313892,0.00001148411204401278948312320546,-0.00001148411204401278948312320546
permanent,ETHUSDT,2023,1686153600000000000,2023-06-07T16:00:00.000000000Z,previous_closed_1m,funding:ETHUSDT:1686153600000000000,1.601,funding:ETHUSDT:1686124800016000000,1686124800016000000,1.135601893930837155781560200,0.0782276588682000000,,1838.498756560559411863510168,1838.081243439440588136489832,0.000008883547756850336898692524969,-0.000008883547756850336898692524969
permanent,BTCUSDT,2023,1686182400006000000,2023-06-08T00:00:00.006000000Z,previous_closed_1m,funding:BTCUSDT:1686182400006000000,0.116,funding:BTCUSDT:1686153600000000000,1686153600000000000,0.9387745588475827684944214000,0.1680924265552304640,,26330.09952708202257583344342,26325.15638561797742416655658,0.00001578008935850061856923619707,-0.00001578008935850061856923619707
