symbol,time_ns,signal_utc,anchor,history_start,horizon_end,horizon_end_utc,forecast,no_change,realized,horizon_valid,realized_funding_events,reason,error_ewma,error_no_change,absolute_error_ewma,absolute_error_no_change
BTCUSDT,1716422460000000000,2024-05-23T00:01:00.000000000Z,1716422400000000000,1715212800000000000,1717027260000000000,2024-05-30T00:01:00.000000000Z,0.001992447641161791439044709432,0.00210000,0.00212558,True,21,,-0.000133132358838208560955290568,-0.00002558,0.000133132358838208560955290568,0.00002558
ETHUSDT,1716422460000000000,2024-05-23T00:01:00.000000000Z,1716422400000000000,1715212800000000000,1717027260000000000,2024-05-30T00:01:00.000000000Z,0.002250370329006143272480723221,0.00210000,0.00242732,True,21,,-0.000176949670993856727519276779,-0.00032732,0.000176949670993856727519276779,0.00032732
BTCUSDT,1716451260000000000,2024-05-23T08:01:00.000000000Z,1716451200000000000,1715241600000000000,1717056060000000000,2024-05-30T08:01:00.000000000Z,0.002014653313907921211432694001,0.00210000,0.00212558,True,21,,-0.000110926686092078788567305999,-0.00002558,0.000110926686092078788567305999,0.00002558
ETHUSDT,1716451260000000000,2024-05-23T08:01:00.000000000Z,1716451200000000000,1715241600000000000,1717056060000000000,2024-05-30T08:01:00.000000000Z,0.002219349009219772249945453837,0.00210000,0.00246934,True,21,,-0.000249990990780227750054546163,-0.00036934,0.000249990990780227750054546163,0.00036934
BTCUSDT,1716480060000000000,2024-05-23T16:01:00.000000000Z,1716480000000000000,1715270400000000000,1717084860000000000,2024-05-30T16:01:00.000000000Z,0.002032267554473755697313023462,0.00210000,0.00212558,True,21,,-0.000093312445526244302686976538,-0.00002558,0.000093312445526244302686976538,0.00002558
ETHUSDT,1716480060000000000,2024-05-23T16:01:00.000000000Z,1716480000000000000,1715270400000000000,1717084860000000000,2024-05-30T16:01:00.000000000Z,0.002194727371390386942693588582,0.00210000,0.00255640,True,21,,-0.000361672628609613057306411418,-0.00045640,0.000361672628609613057306411418,0.00045640
BTCUSDT,1716508860000000000,2024-05-24T00:01:00.000000000Z,1716508800000000000,1715299200000000000,1717113660000000000,2024-05-31T00:01:00.000000000Z,0.002046264453033691496099624207,0.00210000,0.00217157,True,21,,-0.000125305546966308503900375793,-0.00007157,0.000125305546966308503900375793,0.00007157
ETHUSDT,1716508860000000000,2024-05-24T00:01:00.000000000Z,1716508800000000000,1715299200000000000,1717113660000000000,2024-05-31T00:01:00.000000000Z,0.002175187703101237708021900720,0.00210000,0.00255640,True,21,,-0.000381212296898762291978099280,-0.00045640,0.000381212296898762291978099280,0.00045640
BTCUSDT,1716537660000000000,2024-05-24T08:01:00.000000000Z,1716537600000000000,1715328000000000000,1717142460000000000,2024-05-31T08:01:00.000000000Z,0.002057360820161716202907122074,0.00210000,0.00219425,True,21,,-0.000136889179838283797092877926,-0.00009425,0.000136889179838283797092877926,0.00009425
ETHUSDT,1716537660000000000,2024-05-24T08:01:00.000000000Z,1716537600000000000,1715328000000000000,1717142460000000000,2024-05-31T08:01:00.000000000Z,0.002159676519497787206583294463,0.00210000,0.00256433,True,21,,-0.000404653480502212793416705537,-0.00046433,0.000404653480502212793416705537,0.00046433
BTCUSDT,1716566460000000000,2024-05-24T16:01:00.000000000Z,1716566400000000000,1715356800000000000,1717171260000000000,2024-05-31T16:01:00.000000000Z,0.002066163466896944290833301143,0.00210000,0.00219425,True,21,,-0.000128086533103055709166698857,-0.00009425,0.000128086533103055709166698857,0.00009425
ETHUSDT,1716566460000000000,2024-05-24T16:01:00.000000000Z,1716566400000000000,1715356800000000000,1717171260000000000,2024-05-31T16:01:00.000000000Z,0.002147378144537040965267774690,0.00210000,0.00258752,True,21,,-0.000440141855462959034732225310,-0.00048752,0.000440141855462959034732225310,0.00048752
BTCUSDT,1716595260000000000,2024-05-25T00:01:00.000000000Z,1716595200000000000,1715385600000000000,1717200060000000000,2024-06-01T00:01:00.000000000Z,0.002073146884941006905429936345,0.00210000,0.00219425,True,21,,-0.000121103115058993094570063655,-0.00009425,0.000121103115058993094570063655,0.00009425
ETHUSDT,1716595260000000000,2024-05-25T00:01:00.000000000Z,1716595200000000000,1715385600000000000,1717200060000000000,2024-06-01T00:01:00.000000000Z,0.002137610462928858015096676605,0.00210000,0.00265883,True,21,,-0.000521219537071141984903323395,-0.00055883,0.000521219537071141984903323395,0.00055883
BTCUSDT,1716624060000000000,2024-05-25T08:01:00.000000000Z,1716624000000000000,1715414400000000000,1717228860000000000,2024-06-01T08:01:00.000000000Z,0.002078703140301164627791084365,0.00210000,0.00219425,True,21,,-0.000115546859698835372208915635,-0.00009425,0.000115546859698835372208915635,0.00009425
ETHUSDT,1716624060000000000,2024-05-25T08:01:00.000000000Z,1716624000000000000,1715414400000000000,1717228860000000000,2024-06-01T08:01:00.000000000Z,0.002129860197109065063874988333,0.00210000,0.00268892,True,21,,-0.000559059802890934936125011667,-0.00058892,0.000559059802890934936125011667,0.00058892
BTCUSDT,1716652860000000000,2024-05-25T16:01:00.000000000Z,1716652800000000000,1715443200000000000,1717257660000000000,2024-06-01T16:01:00.000000000Z,0.002083109715985514509646807207,0.00210000,0.00219675,True,21,,-0.000113640284014485490353192793,-0.00009675,0.000113640284014485490353192793,0.00009675
ETHUSDT,1716652860000000000,2024-05-25T16:01:00.000000000Z,1716652800000000000,1715443200000000000,1717257660000000000,2024-06-01T16:01:00.000000000Z,0.002123703975767891144507384858,0.00210000,0.00270449,True,21,,-0.000580786024232108855492615142,-0.00060449,0.000580786024232108855492615142,0.00060449
BTCUSDT,1716681660000000000,2024-05-26T00:01:00.000000000Z,1716681600000000000,1715472000000000000,1717286460000000000,2024-06-02T00:01:00.000000000Z,0.002086613730533666356619099881,0.00210000,0.00219675,True,21,,-0.000110136269466333643380900119,-0.00009675,0.000110136269466333643380900119,0.00009675
ETHUSDT,1716681660000000000,2024-05-26T00:01:00.000000000Z,1716681600000000000,1715472000000000000,1717286460000000000,2024-06-02T00:01:00.000000000Z,0.002118819120352428388126475487,0.00210000,0.00276144,True,21,,-0.000642620879647571611873524513,-0.00066144,0.000642620879647571611873524513,0.00066144
