date,symbol,forecast_anchor,forecast_available_at,forecast,minutes,valid_minutes,eligible_minutes,opportunity_sum
2022-03-13,BTCUSDT,1647129600008000000,1647129660008000000,-0.0002611098546568589151431159018,479,479,0,-0E-31
2022-03-13,BTCUSDT,1647158400000000000,1647158460000000000,-0.0001807035678110996969451894300,481,481,0,-0E-31
2022-03-13,BTCUSDT,1647187200002000000,1647187260002000000,-0.0003921547440874144508252035752,478,478,0,-0E-31
2022-03-14,BTCUSDT,1647187200002000000,1647187260002000000,-0.0003921547440874144508252035752,2,2,0,-0E-31
2022-03-14,BTCUSDT,1647216000014000000,1647216060014000000,-0.0006581916182632607396617413332,480,480,0,-0E-31
2022-03-14,BTCUSDT,1647244800005000000,1647244860005000000,-0.0008126210654618519964364679999,480,480,0,-0E-31
2022-03-14,BTCUSDT,1647273600002000000,1647273660002000000,-0.0005276379952776886641834879803,478,478,0,-0E-31
2022-03-15,BTCUSDT,1647273600002000000,1647273660002000000,-0.0005276379952776886641834879803,2,2,0,-0E-31
2022-03-15,BTCUSDT,1647302400008000000,1647302460008000000,-0.0001707309692000983772706960959,479,479,0,-0E-31
2022-03-15,BTCUSDT,1647331200000000000,1647331260000000000,0.00005841508540396833053820285339,481,481,0,0E-32
2022-03-15,BTCUSDT,1647360000006000000,1647360060006000000,0.0004389047859270724271322688391,478,478,0,0E-31
2022-03-16,BTCUSDT,1647360000006000000,1647360060006000000,0.0004389047859270724271322688391,2,2,0,0E-31
2022-03-16,BTCUSDT,1647388800013000000,1647388860013000000,0.0007816156150923876751750322603,479,479,0,0E-31
2022-03-16,BTCUSDT,1647417600000000000,1647417660000000000,0.0008747065639370218490177978071,481,481,0,0E-31
2022-03-16,BTCUSDT,1647446400008000000,1647446460008000000,0.001127483904588946817799437082,478,478,0,0E-30
2022-03-17,BTCUSDT,1647446400008000000,1647446460008000000,0.001127483904588946817799437082,2,2,0,0E-30
2022-03-17,BTCUSDT,1647475200004000000,1647475260004000000,0.001328113496114254935592293516,479,479,0,0E-30
2022-03-17,BTCUSDT,1647504000000000000,1647504060000000000,0.001487353314595105712042137176,481,481,0,0E-30
2022-03-17,BTCUSDT,1647532800004000000,1647532860004000000,0.001613748083978582960877576337,478,478,0,0E-30
2022-03-18,BTCUSDT,1647532800004000000,1647532860004000000,0.001613748083978582960877576337,1,1,0,0E-30
2022-03-18,BTCUSDT,1647561600000000000,1647561660000000000,0.001714061645069227579360732470,480,480,0,0E-30
2022-03-18,BTCUSDT,1647590400000000000,1647590460000000000,0.001432428364823610428517808240,481,481,0,0E-30
2022-03-18,BTCUSDT,1647619200017000000,1647619260017000000,0.001570147866010155859776775239,478,478,0,0E-30
2022-03-19,BTCUSDT,1647619200017000000,1647619260017000000,0.001570147866010155859776775239,2,2,0,0E-30
2022-03-19,BTCUSDT,1647648000008000000,1647648060008000000,0.001679456183584569331023079534,480,480,0,0E-30
2022-03-19,BTCUSDT,1647676800015000000,1647676860015000000,0.001766214066878242393029846371,479,479,0,0E-30
2022-03-19,BTCUSDT,1647705600000000000,1647705660000000000,0.001835096184246533420996780001,479,479,0,0E-30
2022-03-20,BTCUSDT,1647705600000000000,1647705660000000000,0.001835096184246533420996780001,1,1,0,0E-30
2022-03-20,BTCUSDT,1647734400000000000,1647734460000000000,0.001889748349924481317209211564,481,481,0,0E-30
2022-03-20,BTCUSDT,1647763200001000000,1647763260001000000,0.001933162374108179131439123660,480,480,0,0E-30
2022-03-20,BTCUSDT,1647792000002000000,1647792060002000000,0.001967582542225622332759167260,478,478,0,0E-30
2022-03-21,BTCUSDT,1647792000002000000,1647792060002000000,0.001967582542225622332759167260,2,2,0,0E-30
2022-03-21,BTCUSDT,1647820800013000000,1647820860013000000,0.001994941199340091293438693115,480,480,0,0E-30
2022-03-21,BTCUSDT,1647849600004000000,1647849660004000000,0.001542034030149967000203289472,480,480,0,0E-30
2022-03-21,BTCUSDT,1647878400010000000,1647878460010000000,0.001219926548083307057923044622,478,478,0,0E-30
2022-03-22,BTCUSDT,1647878400010000000,1647878460010000000,0.001219926548083307057923044622,2,2,0,0E-30
2022-03-22,BTCUSDT,1647907200012000000,1647907260012000000,0.001401502731095753923727503120,480,480,0,0E-30
2022-03-22,BTCUSDT,1647936000001000000,1647936060001000000,0.001545609442496684277554890631,480,480,0,0E-30
2022-03-22,BTCUSDT,1647964800022000000,1647964860022000000,0.001659974148084980834591733777,478,478,0,0E-30
2022-03-23,BTCUSDT,1647964800022000000,1647964860022000000,0.001659974148084980834591733777,2,2,0,0E-30
2022-03-23,BTCUSDT,1647993600007000000,1647993660007000000,0.001750755826216111398751944458,479,479,0,0E-30
2022-03-23,BTCUSDT,1648022400000000000,1648022460000000000,0.001822808080029858102071523770,481,481,0,0E-30
2022-03-23,BTCUSDT,1648051200006000000,1648051260006000000,0.001750622504618641179004075414,478,478,0,0E-30
2022-03-24,BTCUSDT,1648051200006000000,1648051260006000000,0.001750622504618641179004075414,2,2,0,0E-30
2022-03-24,BTCUSDT,1648080000013000000,1648080060013000000,0.001461537160987285190920874572,480,480,0,0E-30
2022-03-24,BTCUSDT,1648108800006000000,1648108860006000000,0.001194668269792505549027049597,480,480,0,0E-30
2022-03-24,BTCUSDT,1648137600020000000,1648137660020000000,0.0009089306047277653939432168846,478,478,0,0E-31
2022-03-25,BTCUSDT,1648137600020000000,1648137660020000000,0.0009089306047277653939432168846,2,2,0,0E-31
2022-03-25,BTCUSDT,1648166400010000000,1648166460010000000,0.0007504728079579830032854209446,480,480,0,0E-31
2022-03-25,BTCUSDT,1648195200001000000,1648195260001000000,0.0009979921542372918664479130622,480,480,0,0E-31
2022-03-25,BTCUSDT,1648224000014000000,1648224060014000000,0.001029216078349114357142977467,478,478,0,0E-30
2022-03-26,BTCUSDT,1648224000014000000,1648224060014000000,0.001029216078349114357142977467,2,2,0,0E-30
2022-03-26,BTCUSDT,1648252800020000000,1648252860020000000,0.001238837483455164780098436356,480,480,0,0E-30
2022-03-26,BTCUSDT,1648281600006000000,1648281660006000000,0.0006751698348071530014225414333,479,479,0,0E-31
2022-03-26,BTCUSDT,1648310400000000000,1648310460000000000,0.0009691258202129457746554648598,479,479,0,0E-31
2022-03-27,BTCUSDT,1648310400000000000,1648310460000000000,0.0009691258202129457746554648598,2,2,0,0E-31
2022-03-27,BTCUSDT,1648339200004000000,1648339260004000000,0.0004116419968967305470411169619,480,480,0,0E-31
2022-03-27,BTCUSDT,1648368000001000000,1648368060001000000,0.0003833184073598172835360650569,480,480,0,0E-31
2022-03-27,BTCUSDT,1648396800006000000,1648396860006000000,0.0007375105284682056589442728149,478,478,0,0E-31
2022-03-28,BTCUSDT,1648396800006000000,1648396860006000000,0.0007375105284682056589442728149,2,2,0,0E-31
2022-03-28,BTCUSDT,1648425600012000000,1648425660012000000,0.001018604974011090830374667377,480,480,0,0E-30
2022-03-28,BTCUSDT,1648454400007000000,1648454460007000000,0.001241767384243282805639578721,479,479,0,0E-30
2022-03-28,BTCUSDT,1648483200000000000,1648483260000000000,0.001418828962248761003311634730,479,479,0,0E-30
2022-03-29,BTCUSDT,1648483200000000000,1648483260000000000,0.001418828962248761003311634730,1,1,0,0E-30
2022-03-29,BTCUSDT,1648512000000000000,1648512060000000000,0.001559369494287947692149460948,481,481,0,0E-30
2022-03-29,BTCUSDT,1648540800015000000,1648540860015000000,0.001670919289455001772425478724,479,479,0,0E-30
2022-03-29,BTCUSDT,1648569600000000000,1648569660000000000,0.001741852937395230720346604651,479,479,0,0E-30
2022-03-30,BTCUSDT,1648569600000000000,1648569660000000000,0.001741852937395230720346604651,1,1,0,0E-30
2022-03-30,BTCUSDT,1648598400000000000,1648598460000000000,0.001815740459139869015466828517,481,481,0,0E-30
2022-03-30,BTCUSDT,1648627200002000000,1648627260002000000,0.001874391104600667891046823326,480,480,0,0E-30
2022-03-30,BTCUSDT,1648656000028000000,1648656060028000000,0.001920933751051277525642592025,478,478,0,0E-30
2022-03-31,BTCUSDT,1648656000028000000,1648656060028000000,0.001920933751051277525642592025,2,2,0,0E-30
2022-03-31,BTCUSDT,1648684800017000000,1648684860017000000,0.001957875175147148083458989262,479,479,0,0E-30
2022-03-31,BTCUSDT,1648713600000000000,1648713660000000000,0.001987195690432487941343503150,481,481,0,0E-30
2022-03-31,BTCUSDT,1648742400015000000,1648742460015000000,0.002010466946510004436102382088,478,478,0,0E-30
2022-03-01,ETHUSDT,1646064000002000000,1646064060002000000,0.0002534200606472258466299323059,2,2,0,0E-31
2022-03-01,ETHUSDT,1646092800002000000,1646092860002000000,0.0006343685309873603664365779477,480,480,0,0E-31
2022-03-01,ETHUSDT,1646121600001000000,1646121660001000000,0.0009367330380140526827435196326,479,479,0,0E-31
2022-03-01,ETHUSDT,1646150400000000000,1646150460000000000,0.001176725799906168653323875349,479,479,0,0E-30
2022-03-02,ETHUSDT,1646150400000000000,1646150460000000000,0.001176725799906168653323875349,1,1,0,0E-30
2022-03-02,ETHUSDT,1646179200000000000,1646179260000000000,0.001367228472092129709870556756,480,480,0,0E-30
2022-03-02,ETHUSDT,1646208000000000000,1646208060000000000,0.001518398853027635902410335080,481,481,0,0E-30
2022-03-02,ETHUSDT,1646236800002000000,1646236860002000000,0.001638382841883498817677148653,478,478,0,0E-30
2022-03-03,ETHUSDT,1646236800002000000,1646236860002000000,0.001638382841883498817677148653,1,1,0,0E-30
2022-03-03,ETHUSDT,1646265600000000000,1646265660000000000,0.001733614242373120898858631463,480,480,0,0E-30
2022-03-03,ETHUSDT,1646294400000000000,1646294460000000000,0.001809217953370284573213154411,481,481,0,0E-30
2022-03-03,ETHUSDT,1646323200005000000,1646323260005000000,0.001869208977825898666750939429,478,478,0,0E-30
2022-03-04,ETHUSDT,1646323200005000000,1646323260005000000,0.001869208977825898666750939429,2,2,0,0E-30
2022-03-04,ETHUSDT,1646352000018000000,1646352060018000000,0.001916866202170609916700410491,479,479,0,0E-30
2022-03-04,ETHUSDT,1646380800000000000,1646380860000000000,0.001954648685964387029149729449,480,480,0,0E-30
2022-03-04,ETHUSDT,1646409600000000000,1646409660000000000,0.001984690570863450749473380642,479,479,0,0E-30
2022-03-05,ETHUSDT,1646409600000000000,1646409660000000000,0.001984690570863450749473380642,2,2,0,0E-30
2022-03-05,ETHUSDT,1646438400006000000,1646438460006000000,0.001800173368952022274461489176,480,480,0,0E-30
2022-03-05,ETHUSDT,1646467200004000000,1646467260004000000,0.001494631776801505461856861755,479,479,0,0E-30
2022-03-05,ETHUSDT,1646496000000000000,1646496060000000000,0.001319022896122486128151966299,479,479,0,0E-30
2022-03-06,ETHUSDT,1646496000000000000,1646496060000000000,0.001319022896122486128151966299,2,2,0,0E-30
2022-03-06,ETHUSDT,1646524800004000000,1646524860004000000,0.0006624068059259635203993671268,479,479,0,0E-31
2022-03-06,ETHUSDT,1646553600000000000,1646553660000000000,0.0007713553882242670008169711203,481,481,0,0E-31
2022-03-06,ETHUSDT,1646582400013000000,1646582460013000000,0.0009371543234752526981326171180,478,478,0,0E-31
2022-03-07,ETHUSDT,1646582400013000000,1646582460013000000,0.0009371543234752526981326171180,2,2,0,0E-31
2022-03-07,ETHUSDT,1646611200008000000,1646611260008000000,0.0009131608828120835723660237409,480,480,0,0E-31
2022-03-07,ETHUSDT,1646640000006000000,1646640060006000000,0.0006814877815302681327655692310,479,479,0,0E-31
2022-03-07,ETHUSDT,1646668800000000000,1646668860000000000,0.0009164747540476296648831136731,479,479,0,0E-31
2022-03-08,ETHUSDT,1646668800000000000,1646668860000000000,0.0009164747540476296648831136731,2,2,0,0E-31
2022-03-08,ETHUSDT,1646697600008000000,1646697660008000000,0.0002931034572680051662167074522,480,480,0,0E-31
2022-03-08,ETHUSDT,1646726400002000000,1646726460002000000,0.0006659013200677553120246099439,479,479,0,0E-31
2022-03-08,ETHUSDT,1646755200000000000,1646755260000000000,0.0009617658120292128493026644791,479,479,0,0E-31
2022-03-09,ETHUSDT,1646755200000000000,1646755260000000000,0.0009617658120292128493026644791,2,2,0,0E-31
2022-03-09,ETHUSDT,1646784000008000000,1646784060008000000,0.001032987802085949122347736890,479,479,0,0E-30
2022-03-09,ETHUSDT,1646812800000000000,1646812860000000000,0.001253122581392546128986266036,481,481,0,0E-30
2022-03-09,ETHUSDT,1646841600004000000,1646841660004000000,0.001427862139605691186329396989,478,478,0,0E-30
2022-03-10,ETHUSDT,1646841600004000000,1646841660004000000,0.001427862139605691186329396989,1,1,0,0E-30
2022-03-10,ETHUSDT,1646870400000000000,1646870460000000000,0.001566552504291509516105387978,481,481,0,0E-30
2022-03-10,ETHUSDT,1646899200017000000,1646899260017000000,0.001484290732324461124716213409,479,479,0,0E-30
2022-03-10,ETHUSDT,1646928000000000000,1646928060000000000,0.001006890649921499810512078173,479,479,0,0E-30
2022-03-11,ETHUSDT,1646928000000000000,1646928060000000000,0.001006890649921499810512078173,2,2,0,0E-30
2022-03-11,ETHUSDT,1646956800008000000,1646956860008000000,0.0009092995947295082947901990224,479,479,0,0E-31
2022-03-11,ETHUSDT,1646985600000000000,1646985660000000000,0.0004656518477380682400761027229,481,481,0,0E-31
2022-03-11,ETHUSDT,1647014400001000000,1647014460001000000,0.0007252912945419435672933755685,478,478,0,0E-31
2022-03-12,ETHUSDT,1647014400001000000,1647014460001000000,0.0007252912945419435672933755685,2,2,0,0E-31
2022-03-12,ETHUSDT,1647043200010000000,1647043260010000000,0.001008892929186691001469163759,480,480,0,0E-30
2022-03-12,ETHUSDT,1647072000001000000,1647072060001000000,0.001018456896897194699809664389,480,480,0,0E-30
2022-03-12,ETHUSDT,1647100800002000000,1647100860002000000,0.001079326581577148786334128021,478,478,0,0E-30
2022-03-13,ETHUSDT,1647100800002000000,1647100860002000000,0.001079326581577148786334128021,2,2,0,0E-30
2022-03-13,ETHUSDT,1647129600008000000,1647129660008000000,0.0009483167167476402978828962018,479,479,0,0E-31
2022-03-13,ETHUSDT,1647158400000000000,1647158460000000000,0.001185922020117960095715242448,481,481,0,0E-30
2022-03-13,ETHUSDT,1647187200002000000,1647187260002000000,0.0008243481793558822981183119899,478,478,0,0E-31
2022-03-14,ETHUSDT,1647187200002000000,1647187260002000000,0.0008243481793558822981183119899,2,2,0,0E-31
2022-03-14,ETHUSDT,1647216000014000000,1647216060014000000,0.0002058194257306475552997847886,480,480,0,0E-31
2022-03-14,ETHUSDT,1647244800005000000,1647244860005000000,0.0005966381914354289945138410143,480,480,0,0E-31
2022-03-14,ETHUSDT,1647273600002000000,1647273660002000000,0.0009067926621301774397097762366,478,478,0,0E-31
2022-03-15,ETHUSDT,1647273600002000000,1647273660002000000,0.0009067926621301774397097762366,2,2,0,0E-31
2022-03-15,ETHUSDT,1647302400008000000,1647302460008000000,0.001152950668700693747280425157,479,479,0,0E-30
2022-03-15,ETHUSDT,1647331200000000000,1647331260000000000,0.0009011787728859307215248874531,481,481,0,0E-31
2022-03-15,ETHUSDT,1647360000006000000,1647360060006000000,0.0005048388096910329214022257179,478,478,0,0E-31
2022-03-16,ETHUSDT,1647360000006000000,1647360060006000000,0.0005048388096910329214022257179,2,2,0,0E-31
2022-03-16,ETHUSDT,1647388800013000000,1647388860013000000,0.0008339196967132151125706244197,479,479,0,0E-31
2022-03-16,ETHUSDT,1647417600000000000,1647417660000000000,0.001057461587153184506751691726,481,481,0,0E-30
2022-03-16,ETHUSDT,1647446400008000000,1647446460008000000,0.001069599851835469359239311389,478,478,0,0E-30
2022-03-17,ETHUSDT,1647446400008000000,1647446460008000000,0.001069599851835469359239311389,2,2,0,0E-30
2022-03-17,ETHUSDT,1647475200004000000,1647475260004000000,0.001282170891354830353592938031,479,479,0,0E-30
2022-03-17,ETHUSDT,1647504000000000000,1647504060000000000,0.001450888643756060477628809784,481,481,0,0E-30
2022-03-17,ETHUSDT,1647532800004000000,1647532860004000000,0.001584806421041734798988662368,478,478,0,0E-30
2022-03-18,ETHUSDT,1647532800004000000,1647532860004000000,0.001584806421041734798988662368,1,1,0,0E-30
2022-03-18,ETHUSDT,1647561600000000000,1647561660000000000,0.001691090631163864414066860054,480,480,0,0E-30
2022-03-18,ETHUSDT,1647590400000000000,1647590460000000000,0.001546208931647446312445624703,481,481,0,0E-30
2022-03-18,ETHUSDT,1647619200017000000,1647619260017000000,0.001483557395169787115873885255,478,478,0,0E-30
2022-03-19,ETHUSDT,1647619200017000000,1647619260017000000,0.001483557395169787115873885255,2,2,0,0E-30
2022-03-19,ETHUSDT,1647648000008000000,1647648060008000000,0.001610741989898537529557957935,480,480,0,0E-30
2022-03-19,ETHUSDT,1647676800015000000,1647676860015000000,0.001711698002898778033103393589,479,479,0,0E-30
2022-03-19,ETHUSDT,1647705600000000000,1647705660000000000,0.001791823026516412219627273548,479,479,0,0E-30
2022-03-20,ETHUSDT,1647705600000000000,1647705660000000000,0.001791823026516412219627273548,1,1,0,0E-30
2022-03-20,ETHUSDT,1647734400000000000,1647734460000000000,0.001855402854406200517260866878,481,481,0,0E-30
2022-03-20,ETHUSDT,1647763200001000000,1647763260001000000,0.001905911727667819352417379025,480,480,0,0E-30
2022-03-20,ETHUSDT,1647792000002000000,1647792060002000000,0.001945953962370750409865228031,478,478,0,0E-30
2022-03-21,ETHUSDT,1647792000002000000,1647792060002000000,0.001945953962370750409865228031,2,2,0,0E-30
2022-03-21,ETHUSDT,1647820800013000000,1647820860013000000,0.001977753239761195240944135804,480,480,0,0E-30
2022-03-21,ETHUSDT,1647849600004000000,1647849660004000000,0.002002974031421282936024808658,480,480,0,0E-30
2022-03-21,ETHUSDT,1647878400010000000,1647878460010000000,0.002023015988785385100583985862,478,478,0,0E-30
2022-03-22,ETHUSDT,1647878400010000000,1647878460010000000,0.002023015988785385100583985862,2,2,0,0E-30
2022-03-22,ETHUSDT,1647907200012000000,1647907260012000000,0.002038950671834883250393736312,480,480,0,0E-30
2022-03-22,ETHUSDT,1647936000001000000,1647936060001000000,0.002051545887006063491720531679,480,480,0,0E-30
2022-03-22,ETHUSDT,1647964800022000000,1647964860022000000,0.002061541151997263165472546583,478,478,0,0E-30
2022-03-23,ETHUSDT,1647964800022000000,1647964860022000000,0.002061541151997263165472546583,2,2,0,0E-30
2022-03-23,ETHUSDT,1647993600007000000,1647993660007000000,0.002069475798017427880390146369,479,479,0,0E-30
2022-03-23,ETHUSDT,1648022400000000000,1648022460000000000,0.002010965649609390288073095411,481,481,0,0E-30
2022-03-23,ETHUSDT,1648051200006000000,1648051260006000000,0.001440885900593692326141193859,478,478,0,0E-30
2022-03-24,ETHUSDT,1648051200006000000,1648051260006000000,0.001440885900593692326141193859,2,2,0,0E-30
2022-03-24,ETHUSDT,1648080000013000000,1648080060013000000,0.001065056189960317158595574750,480,480,0,0E-30
2022-03-24,ETHUSDT,1648108800006000000,1648108860006000000,0.001278574950995705387838767074,480,480,0,0E-30
2022-03-24,ETHUSDT,1648137600020000000,1648137660020000000,0.001448072377545455147364055967,478,478,0,0E-30
2022-03-25,ETHUSDT,1648137600020000000,1648137660020000000,0.001448072377545455147364055967,2,2,0,0E-30
2022-03-25,ETHUSDT,1648166400010000000,1648166460010000000,0.001582584528708468767259656345,480,480,0,0E-30
2022-03-25,ETHUSDT,1648195200001000000,1648195260001000000,0.001689369243188003918506565926,480,480,0,0E-30
2022-03-25,ETHUSDT,1648224000014000000,1648224060014000000,0.001774086725419143636560089317,478,478,0,0E-30
2022-03-26,ETHUSDT,1648224000014000000,1648224060014000000,0.001774086725419143636560089317,2,2,0,0E-30
2022-03-26,ETHUSDT,1648252800020000000,1648252860020000000,0.001841322385729940709329617337,480,480,0,0E-30
2022-03-26,ETHUSDT,1648281600006000000,1648281660006000000,0.001677163275378820006789249820,479,479,0,0E-30
2022-03-26,ETHUSDT,1648310400000000000,1648310460000000000,0.001764398568067388012387210800,479,479,0,0E-30
2022-03-27,ETHUSDT,1648310400000000000,1648310460000000000,0.001764398568067388012387210800,2,2,0,0E-30
2022-03-27,ETHUSDT,1648339200004000000,1648339260004000000,0.001728621004562723434247983345,480,480,0,0E-30
2022-03-27,ETHUSDT,1648368000001000000,1648368060001000000,0.001403491490945460949877432153,480,480,0,0E-30
2022-03-27,ETHUSDT,1648396800006000000,1648396860006000000,0.001039959006877034471373035110,478,478,0,0E-30
2022-03-28,ETHUSDT,1648396800006000000,1648396860006000000,0.001039959006877034471373035110,2,2,0,0E-30
2022-03-28,ETHUSDT,1648425600012000000,1648425660012000000,0.001258655454916748970202328257,480,480,0,0E-30
2022-03-28,ETHUSDT,1648454400007000000,1648454460007000000,0.001432258744057667800056178909,479,479,0,0E-30
2022-03-28,ETHUSDT,1648483200000000000,1648483260000000000,0.001570020160211405199074696279,479,479,0,0E-30
2022-03-29,ETHUSDT,1648483200000000000,1648483260000000000,0.001570020160211405199074696279,1,1,0,0E-30
2022-03-29,ETHUSDT,1648512000000000000,1648512060000000000,0.001679354722896949649090085564,481,481,0,0E-30
2022-03-29,ETHUSDT,1648540800015000000,1648540860015000000,0.001766156529641830675635687598,479,479,0,0E-30
2022-03-29,ETHUSDT,1648569600000000000,1648569660000000000,0.001760036233428108634987170717,479,479,0,0E-30
2022-03-30,ETHUSDT,1648569600000000000,1648569660000000000,0.001760036233428108634987170717,1,1,0,0E-30
2022-03-30,ETHUSDT,1648598400000000000,1648598460000000000,0.001830201760028188450677282889,481,481,0,0E-30
2022-03-30,ETHUSDT,1648627200002000000,1648627260002000000,0.001885860570362127228272377703,480,480,0,0E-30
2022-03-30,ETHUSDT,1648656000028000000,1648656060028000000,0.001930049456245458619088649027,478,478,0,0E-30
2022-03-31,ETHUSDT,1648656000028000000,1648656060028000000,0.001930049456245458619088649027,2,2,0,0E-30
2022-03-31,ETHUSDT,1648684800017000000,1648684860017000000,0.001965110315885103641569242134,479,479,0,0E-30
2022-03-31,ETHUSDT,1648713600000000000,1648713660000000000,0.001992938226310434818718045006,481,481,0,0E-30
2022-03-31,ETHUSDT,1648742400015000000,1648742460015000000,0.002015024799646073252227832861,478,478,0,0E-30
2022-04-01,BTCUSDT,1648742400015000000,1648742460015000000,0.002010466946510004436102382088,1,1,0,0E-30
2022-04-01,BTCUSDT,1648771200000000000,1648771260000000000,0.002028937784524017908522509398,480,480,0,0E-30
2022-04-01,BTCUSDT,1648800000000000000,1648800060000000000,0.001940765112970444090254695704,481,481,0,0E-30
2022-04-01,BTCUSDT,1648828800018000000,1648828860018000000,0.001938651230315312128634571597,478,478,0,0E-30
2022-04-02,BTCUSDT,1648828800018000000,1648828860018000000,0.001938651230315312128634571597,1,1,0,0E-30
2022-04-02,BTCUSDT,1648857600000000000,1648857660000000000,0.001971939259418626867396842041,481,481,0,0E-30
2022-04-02,BTCUSDT,1648886400002000000,1648886460002000000,0.001998358094685165073719385487,480,480,0,0E-30
2022-04-02,BTCUSDT,1648915200006000000,1648915260006000000,0.002019325693155425912952904214,478,478,0,0E-30
2022-04-03,BTCUSDT,1648915200006000000,1648915260006000000,0.002019325693155425912952904214,2,2,0,0E-30
2022-04-03,BTCUSDT,1648944000018000000,1648944060018000000,0.002035968586475043584792062389,480,480,0,0E-30
2022-04-03,BTCUSDT,1648972800018000000,1648972860018000000,0.002049178233305207685192154717,480,480,0,0E-30
2022-04-03,BTCUSDT,1649001600015000000,1649001660015000000,0.002059662781043498986725749665,478,478,0,0E-30
2022-04-04,BTCUSDT,1649001600015000000,1649001660015000000,0.002059662781043498986725749665,2,2,0,0E-30
2022-04-04,BTCUSDT,1649030400006000000,1649030460006000000,0.002067984864068095221654182142,479,479,0,0E-30
2022-04-04,BTCUSDT,1649059200000000000,1649059260000000000,0.002074589658717291086760447587,481,481,0,0E-30
2022-04-04,BTCUSDT,1649088000016000000,1649088060016000000,0.002079880987469926699631737774,478,478,0,0E-30
2022-04-05,BTCUSDT,1649088000016000000,1649088060016000000,0.002079880987469926699631737774,1,1,0,0E-30
2022-04-05,BTCUSDT,1649116800000000000,1649116860000000000,0.002084031968670244683105841809,481,481,0,0E-30
2022-04-05,BTCUSDT,1649145600010000000,1649145660010000000,0.002087325856235510000553736687,480,480,0,0E-30
2022-04-05,BTCUSDT,1649174400008000000,1649174460008000000,0.002089940682003554083599239493,478,478,0,0E-30
2022-04-06,BTCUSDT,1649174400008000000,1649174460008000000,0.002089940682003554083599239493,2,2,0,0E-30
2022-04-06,BTCUSDT,1649203200001000000,1649203260001000000,0.002087596870003345206992289720,480,480,0,0E-30
2022-04-06,BTCUSDT,1649232000021000000,1649232060021000000,0.002090155206093503421089959542,479,479,0,0E-30
2022-04-06,BTCUSDT,1649260800000000000,1649260860000000000,0.002092186594736778455096937520,479,479,0,0E-30
2022-04-07,BTCUSDT,1649260800000000000,1649260860000000000,0.002092186594736778455096937520,2,2,0,0E-30
2022-04-07,BTCUSDT,1649289600009000000,1649289660009000000,0.002093804628324839506308994530,479,479,0,0E-30
2022-04-07,BTCUSDT,1649318400000000000,1649318460000000000,0.002095100361012101575923612469,480,480,0,0E-30
2022-04-07,BTCUSDT,1649347200000000000,1649347260000000000,0.001767770374653139553774809869,479,479,0,0E-30
2022-04-08,BTCUSDT,1649347200000000000,1649347260000000000,0.001767770374653139553774809869,1,1,0,0E-30
2022-04-08,BTCUSDT,1649376000000000000,1649376060000000000,0.001589639579005952285534659076,481,481,0,0E-30
2022-04-08,BTCUSDT,1649404800004000000,1649404860004000000,0.001694942989374964112370977510,480,480,0,0E-30
2022-04-08,BTCUSDT,1649433600008000000,1649433660008000000,0.001778510037072057086039502152,478,478,0,0E-30
2022-04-09,BTCUSDT,1649433600008000000,1649433660008000000,0.001778510037072057086039502152,2,2,0,0E-30
2022-04-09,BTCUSDT,1649462400008000000,1649462460008000000,0.001844842748523066253604948547,479,479,0,0E-30
2022-04-09,BTCUSDT,1649491200000000000,1649491260000000000,0.001866244892297470085389800755,481,481,0,0E-30
2022-04-09,BTCUSDT,1649520000001000000,1649520060001000000,0.001914502011904808778208916744,478,478,0,0E-30
2022-04-10,BTCUSDT,1649520000001000000,1649520060001000000,0.001914502011904808778208916744,2,2,0,0E-30
2022-04-10,BTCUSDT,1649548800004000000,1649548860004000000,0.001637451814665077476197437914,480,480,0,0E-30
2022-04-10,BTCUSDT,1649577600007000000,1649577660007000000,0.001569604279877078577320101369,480,480,0,0E-30
2022-04-10,BTCUSDT,1649606400016000000,1649606460016000000,0.001679024535755487199831653889,478,478,0,0E-30
2022-04-11,BTCUSDT,1649606400016000000,1649606460016000000,0.001679024535755487199831653889,1,1,0,0E-30
2022-04-11,BTCUSDT,1649635200000000000,1649635260000000000,0.001343154039159359928392630951,480,480,0,0E-30
2022-04-11,BTCUSDT,1649664000000000000,1649664060000000000,0.001499290963464259022577581857,481,481,0,0E-30
2022-04-11,BTCUSDT,1649692800009000000,1649692860009000000,0.001623210820811898408948028572,478,478,0,0E-30
2022-04-12,BTCUSDT,1649692800009000000,1649692860009000000,0.001623210820811898408948028572,1,1,0,0E-30
2022-04-12,BTCUSDT,1649721600000000000,1649721660000000000,0.0009939199374629462383171602836,481,481,0,0E-31
2022-04-12,BTCUSDT,1649750400006000000,1649750460006000000,0.0003550950182558321983606521944,480,480,0,0E-31
2022-04-12,BTCUSDT,1649779200013000000,1649779260013000000,-0.00002152578516037152359750872234,478,478,0,-0E-32
2022-04-13,BTCUSDT,1649779200013000000,1649779260013000000,-0.00002152578516037152359750872234,2,2,0,-0E-32
2022-04-13,BTCUSDT,1649808000005000000,1649808060005000000,-0.00009041827551395453290991236082,480,480,0,-0E-32
2022-04-13,BTCUSDT,1649836800008000000,1649836860008000000,-0.00003916734773282793334554509514,480,480,0,-0E-32
2022-04-13,BTCUSDT,1649865600013000000,1649865660013000000,-0.00009542435906588935514104276204,478,478,0,-0E-32
