symbol,start_ns,end_ns,start_utc,end_exclusive_utc,seconds,exposure,spot,short,state,collateral_usdt,strategy,source_run_id
ETHUSDT,1734393599999999999,1734479999999999999,2024-12-16T23:59:59.999999999Z,2024-12-17T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1734479999999999999,1734566399999999999,2024-12-17T23:59:59.999999999Z,2024-12-18T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1734479999999999999,1734566399999999999,2024-12-17T23:59:59.999999999Z,2024-12-18T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1734566399999999999,1734652799999999999,2024-12-18T23:59:59.999999999Z,2024-12-19T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1734566399999999999,1734652799999999999,2024-12-18T23:59:59.999999999Z,2024-12-19T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1734652799999999999,1734739199999999999,2024-12-19T23:59:59.999999999Z,2024-12-20T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1734652799999999999,1734739199999999999,2024-12-19T23:59:59.999999999Z,2024-12-20T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1734739199999999999,1734825599999999999,2024-12-20T23:59:59.999999999Z,2024-12-21T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1734739199999999999,1734825599999999999,2024-12-20T23:59:59.999999999Z,2024-12-21T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1734825599999999999,1734911999999999999,2024-12-21T23:59:59.999999999Z,2024-12-22T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1734825599999999999,1734911999999999999,2024-12-21T23:59:59.999999999Z,2024-12-22T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1734911999999999999,1734998399999999999,2024-12-22T23:59:59.999999999Z,2024-12-23T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1734911999999999999,1734998399999999999,2024-12-22T23:59:59.999999999Z,2024-12-23T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1734998399999999999,1735084799999999999,2024-12-23T23:59:59.999999999Z,2024-12-24T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1734998399999999999,1735084799999999999,2024-12-23T23:59:59.999999999Z,2024-12-24T23:59:59.999999999Z,86400,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735084799999999999,1735171199999999999,2024-12-24T23:59:59.999999999Z,2024-12-25T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735084799999999999,1735142580000000000,2024-12-24T23:59:59.999999999Z,2024-12-25T16:03:00.000000000Z,57780.000000001,covered,0.8820545,0.882,HOLDING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735142580000000000,1735142640000000000,2024-12-25T16:03:00.000000000Z,2024-12-25T16:04:00.000000000Z,60,covered,0.8820545,0.882,REBALANCING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735142640000000000,1735142700000000000,2024-12-25T16:04:00.000000000Z,2024-12-25T16:05:00.000000000Z,60,unhedged,0.9740624,0.882,REBALANCING,1458.978221362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735142700000000000,1735171199999999999,2024-12-25T16:05:00.000000000Z,2024-12-25T23:59:59.999999999Z,28499.999999999,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735171199999999999,1735257599999999999,2024-12-25T23:59:59.999999999Z,2024-12-26T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735171199999999999,1735257599999999999,2024-12-25T23:59:59.999999999Z,2024-12-26T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735257599999999999,1735343999999999999,2024-12-26T23:59:59.999999999Z,2024-12-27T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735257599999999999,1735343999999999999,2024-12-26T23:59:59.999999999Z,2024-12-27T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735343999999999999,1735430399999999999,2024-12-27T23:59:59.999999999Z,2024-12-28T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735343999999999999,1735430399999999999,2024-12-27T23:59:59.999999999Z,2024-12-28T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735430399999999999,1735516799999999999,2024-12-28T23:59:59.999999999Z,2024-12-29T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735430399999999999,1735516799999999999,2024-12-28T23:59:59.999999999Z,2024-12-29T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735516799999999999,1735603199999999999,2024-12-29T23:59:59.999999999Z,2024-12-30T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735516799999999999,1735603199999999999,2024-12-29T23:59:59.999999999Z,2024-12-30T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735603199999999999,1735689599999999999,2024-12-30T23:59:59.999999999Z,2024-12-31T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735603199999999999,1735689599999999999,2024-12-30T23:59:59.999999999Z,2024-12-31T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735689599999999999,1735775999999999999,2024-12-31T23:59:59.999999999Z,2025-01-01T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735689599999999999,1735775999999999999,2024-12-31T23:59:59.999999999Z,2025-01-01T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735775999999999999,1735862399999999999,2025-01-01T23:59:59.999999999Z,2025-01-02T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735775999999999999,1735862399999999999,2025-01-01T23:59:59.999999999Z,2025-01-02T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735862399999999999,1735948799999999999,2025-01-02T23:59:59.999999999Z,2025-01-03T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735862399999999999,1735948799999999999,2025-01-02T23:59:59.999999999Z,2025-01-03T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1735948799999999999,1736035199999999999,2025-01-03T23:59:59.999999999Z,2025-01-04T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1735948799999999999,1736035199999999999,2025-01-03T23:59:59.999999999Z,2025-01-04T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736035199999999999,1736121599999999999,2025-01-04T23:59:59.999999999Z,2025-01-05T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736035199999999999,1736121599999999999,2025-01-04T23:59:59.999999999Z,2025-01-05T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736121599999999999,1736207999999999999,2025-01-05T23:59:59.999999999Z,2025-01-06T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736121599999999999,1736207999999999999,2025-01-05T23:59:59.999999999Z,2025-01-06T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736207999999999999,1736294399999999999,2025-01-06T23:59:59.999999999Z,2025-01-07T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736207999999999999,1736294399999999999,2025-01-06T23:59:59.999999999Z,2025-01-07T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736294399999999999,1736380799999999999,2025-01-07T23:59:59.999999999Z,2025-01-08T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736294399999999999,1736380799999999999,2025-01-07T23:59:59.999999999Z,2025-01-08T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736380799999999999,1736467199999999999,2025-01-08T23:59:59.999999999Z,2025-01-09T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736380799999999999,1736467199999999999,2025-01-08T23:59:59.999999999Z,2025-01-09T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736467199999999999,1736553599999999999,2025-01-09T23:59:59.999999999Z,2025-01-10T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736467199999999999,1736553599999999999,2025-01-09T23:59:59.999999999Z,2025-01-10T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736553599999999999,1736639999999999999,2025-01-10T23:59:59.999999999Z,2025-01-11T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736553599999999999,1736639999999999999,2025-01-10T23:59:59.999999999Z,2025-01-11T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736639999999999999,1736726399999999999,2025-01-11T23:59:59.999999999Z,2025-01-12T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736639999999999999,1736726399999999999,2025-01-11T23:59:59.999999999Z,2025-01-12T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736726399999999999,1736812799999999999,2025-01-12T23:59:59.999999999Z,2025-01-13T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736726399999999999,1736812799999999999,2025-01-12T23:59:59.999999999Z,2025-01-13T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736812799999999999,1736899199999999999,2025-01-13T23:59:59.999999999Z,2025-01-14T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736812799999999999,1736899199999999999,2025-01-13T23:59:59.999999999Z,2025-01-14T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736899199999999999,1736985599999999999,2025-01-14T23:59:59.999999999Z,2025-01-15T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736899199999999999,1736985599999999999,2025-01-14T23:59:59.999999999Z,2025-01-15T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1736985599999999999,1737071999999999999,2025-01-15T23:59:59.999999999Z,2025-01-16T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1736985599999999999,1737071999999999999,2025-01-15T23:59:59.999999999Z,2025-01-16T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737071999999999999,1737158399999999999,2025-01-16T23:59:59.999999999Z,2025-01-17T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737071999999999999,1737158399999999999,2025-01-16T23:59:59.999999999Z,2025-01-17T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737158399999999999,1737244799999999999,2025-01-17T23:59:59.999999999Z,2025-01-18T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737158399999999999,1737244799999999999,2025-01-17T23:59:59.999999999Z,2025-01-18T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737244799999999999,1737331199999999999,2025-01-18T23:59:59.999999999Z,2025-01-19T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737244799999999999,1737331199999999999,2025-01-18T23:59:59.999999999Z,2025-01-19T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737331199999999999,1737417599999999999,2025-01-19T23:59:59.999999999Z,2025-01-20T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737331199999999999,1737417599999999999,2025-01-19T23:59:59.999999999Z,2025-01-20T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737417599999999999,1737503999999999999,2025-01-20T23:59:59.999999999Z,2025-01-21T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737417599999999999,1737503999999999999,2025-01-20T23:59:59.999999999Z,2025-01-21T23:59:59.999999999Z,86400,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737503999999999999,1737590399999999999,2025-01-21T23:59:59.999999999Z,2025-01-22T23:59:59.999999999Z,86400,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737503999999999999,1737561780000000000,2025-01-21T23:59:59.999999999Z,2025-01-22T16:03:00.000000000Z,57780.000000001,covered,0.9740624,0.974,HOLDING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737561780000000000,1737561840000000000,2025-01-22T16:03:00.000000000Z,2025-01-22T16:04:00.000000000Z,60,covered,0.9740624,0.974,REBALANCING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737561840000000000,1737561900000000000,2025-01-22T16:04:00.000000000Z,2025-01-22T16:05:00.000000000Z,60,unhedged,1.0380983,0.974,REBALANCING,1618.618001362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737561900000000000,1737590399999999999,2025-01-22T16:05:00.000000000Z,2025-01-22T23:59:59.999999999Z,28499.999999999,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737590399999999999,1737648240000000000,2025-01-22T23:59:59.999999999Z,2025-01-23T16:04:00.000000000Z,57840.000000001,covered,0.03400321,0.034,HOLDING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737590399999999999,1737676799999999999,2025-01-22T23:59:59.999999999Z,2025-01-23T23:59:59.999999999Z,86400,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737648240000000000,1737648300000000000,2025-01-23T16:04:00.000000000Z,2025-01-23T16:05:00.000000000Z,60,covered,0.03400321,0.034,REBALANCING,1645.203900000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737648300000000000,1737648360000000000,2025-01-23T16:05:00.000000000Z,2025-01-23T16:06:00.000000000Z,60,unhedged,0.03400321,0.032,REBALANCING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737648360000000000,1737676799999999999,2025-01-23T16:06:00.000000000Z,2025-01-23T23:59:59.999999999Z,28439.999999999,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737676799999999999,1737763199999999999,2025-01-23T23:59:59.999999999Z,2025-01-24T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737676799999999999,1737763199999999999,2025-01-23T23:59:59.999999999Z,2025-01-24T23:59:59.999999999Z,86400,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737763199999999999,1737849599999999999,2025-01-24T23:59:59.999999999Z,2025-01-25T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737763199999999999,1737849599999999999,2025-01-24T23:59:59.999999999Z,2025-01-25T23:59:59.999999999Z,86400,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737849599999999999,1737935999999999999,2025-01-25T23:59:59.999999999Z,2025-01-26T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737849599999999999,1737935999999999999,2025-01-25T23:59:59.999999999Z,2025-01-26T23:59:59.999999999Z,86400,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1737935999999999999,1738022399999999999,2025-01-26T23:59:59.999999999Z,2025-01-27T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1737935999999999999,1738022399999999999,2025-01-26T23:59:59.999999999Z,2025-01-27T23:59:59.999999999Z,86400,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738022399999999999,1738108799999999999,2025-01-27T23:59:59.999999999Z,2025-01-28T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738022399999999999,1738108799999999999,2025-01-27T23:59:59.999999999Z,2025-01-28T23:59:59.999999999Z,86400,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738108799999999999,1738195199999999999,2025-01-28T23:59:59.999999999Z,2025-01-29T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738108799999999999,1738166580000000000,2025-01-28T23:59:59.999999999Z,2025-01-29T16:03:00.000000000Z,57780.000000001,covered,1.0380983,1.038,HOLDING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738166580000000000,1738166640000000000,2025-01-29T16:03:00.000000000Z,2025-01-29T16:04:00.000000000Z,60,covered,1.0380983,1.038,REBALANCING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738166640000000000,1738166700000000000,2025-01-29T16:04:00.000000000Z,2025-01-29T16:05:00.000000000Z,60,unhedged,1.0970393,1.038,REBALANCING,1723.428881362882646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738166700000000000,1738195199999999999,2025-01-29T16:05:00.000000000Z,2025-01-29T23:59:59.999999999Z,28499.999999999,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738195199999999999,1738281599999999999,2025-01-29T23:59:59.999999999Z,2025-01-30T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738195199999999999,1738281599999999999,2025-01-29T23:59:59.999999999Z,2025-01-30T23:59:59.999999999Z,86400,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738281599999999999,1738367999999999999,2025-01-30T23:59:59.999999999Z,2025-01-31T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738281599999999999,1738367999999999999,2025-01-30T23:59:59.999999999Z,2025-01-31T23:59:59.999999999Z,86400,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738367999999999999,1738454399999999999,2025-01-31T23:59:59.999999999Z,2025-02-01T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738367999999999999,1738454399999999999,2025-01-31T23:59:59.999999999Z,2025-02-01T23:59:59.999999999Z,86400,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738454399999999999,1738540799999999999,2025-02-01T23:59:59.999999999Z,2025-02-02T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738454399999999999,1738540799999999999,2025-02-01T23:59:59.999999999Z,2025-02-02T23:59:59.999999999Z,86400,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738540799999999999,1738627199999999999,2025-02-02T23:59:59.999999999Z,2025-02-03T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738540799999999999,1738627199999999999,2025-02-02T23:59:59.999999999Z,2025-02-03T23:59:59.999999999Z,86400,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738627199999999999,1738713599999999999,2025-02-03T23:59:59.999999999Z,2025-02-04T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738627199999999999,1738713599999999999,2025-02-03T23:59:59.999999999Z,2025-02-04T23:59:59.999999999Z,86400,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
BTCUSDT,1738713599999999999,1738799999999999999,2025-02-04T23:59:59.999999999Z,2025-02-05T23:59:59.999999999Z,86400,covered,0.03200321,0.032,HOLDING,1548.427200000000000000000000,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738713599999999999,1738771380000000000,2025-02-04T23:59:59.999999999Z,2025-02-05T16:03:00.000000000Z,57780.000000001,covered,1.0970393,1.097,HOLDING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738771380000000000,1738771440000000000,2025-02-05T16:03:00.000000000Z,2025-02-05T16:04:00.000000000Z,60,covered,1.0970393,1.097,REBALANCING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738771440000000000,1738771500000000000,2025-02-05T16:04:00.000000000Z,2025-02-05T16:05:00.000000000Z,60,unhedged,1.2310052,1.097,REBALANCING,1814.933292473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
ETHUSDT,1738771500000000000,1738799999999999999,2025-02-05T16:05:00.000000000Z,2025-02-05T23:59:59.999999999Z,28499.999999999,covered,1.2310052,1.231,HOLDING,2000.333012473862646784715750,permanent,run_dfea4b7ac1475668d5968c97
