symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,event_id,kind,amount_usdt,funding,short,debt,average,collateral,collateral_change,fee,free_futures,free_spot,pnl,spot,source_run_id
BTCUSDT,permanent,False,1660924800009000000,2022-08-19T16:00:00.009000000Z,funding:BTCUSDT:1660924800009000000,funding,-0.1836258385320513470,-0.1836258385320513470,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,361.1521368280683372264649572,895.7188118642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1660924800009000000,2022-08-19T16:00:00.009000000Z,funding:ETHUSDT:1660924800009000000,funding,0.0367511699318163645,0.0367511699318163645,1.509,0E-26,1603.33,1211.816611391580000000000000,0,0,361.1888879980001535909649572,895.7188118642638244891538460,0,1.5090831,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1660953600000000000,2022-08-20T00:00:00.000000000Z,funding:BTCUSDT:1660953600000000000,funding,0.02829773360,0.02829773360,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0,0,361.2171857316001535909649572,895.7188118642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1660953600000000000,2022-08-20T00:00:00.000000000Z,funding:ETHUSDT:1660953600000000000,funding,0.1106254059377214699,0.1106254059377214699,1.509,0E-26,1603.33,1211.816611391580000000000000,0,0,361.3278111375378750608649572,895.7188118642638244891538460,0,1.5090831,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1660982400005000000,2022-08-20T08:00:00.005000000Z,funding:BTCUSDT:1660982400005000000,funding,-0.1817949909940000000,-0.1817949909940000000,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,361.1460161465438750608649572,895.7188118642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1660982400005000000,2022-08-20T08:00:00.005000000Z,funding:ETHUSDT:1660982400005000000,funding,-0.0930006613777465911,-0.0930006613777465911,1.509,0E-26,1603.33,1211.816611391580000000000000,0E-19,0,361.0530154851661284697649572,895.7188118642638244891538460,0,1.5090831,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661011200000000000,2022-08-20T16:00:00.000000000Z,funding:BTCUSDT:1661011200000000000,funding,-0.1235103074917452415,-0.1235103074917452415,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,360.9295051776743832282649572,895.7188118642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661011200000000000,2022-08-20T16:00:00.000000000Z,funding:ETHUSDT:1661011200000000000,funding,0.0244426235550000000,0.0244426235550000000,1.509,0E-26,1603.33,1211.816611391580000000000000,0,0,360.9539478012293832282649572,895.7188118642638244891538460,0,1.5090831,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661040000010000000,2022-08-21T00:00:00.010000000Z,funding:BTCUSDT:1661040000010000000,funding,-0.0525105743030000000,-0.0525105743030000000,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,360.9014372269263832282649572,895.7188118642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661040000010000000,2022-08-21T00:00:00.010000000Z,funding:ETHUSDT:1661040000010000000,funding,-0.0334633715328000000,-0.0334633715328000000,1.509,0E-26,1603.33,1211.816611391580000000000000,0E-19,0,360.8679738553935832282649572,895.7188118642638244891538460,0,1.5090831,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661068800013000000,2022-08-21T08:00:00.013000000Z,funding:BTCUSDT:1661068800013000000,funding,-0.0968207616540000000,-0.0968207616540000000,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,360.7711530937395832282649572,895.7188118642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661068800013000000,2022-08-21T08:00:00.013000000Z,funding:ETHUSDT:1661068800013000000,funding,0.0457218911760000000,0.0457218911760000000,1.509,0E-26,1603.33,1211.816611391580000000000000,0,0,360.8168749849155832282649572,895.7188118642638244891538460,0,1.5090831,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661097600000000000,2022-08-21T16:00:00.000000000Z,funding:BTCUSDT:1661097600000000000,funding,-0.0879309631202692536,-0.0879309631202692536,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,45.9640438586453139746649572,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661097600000000000,2022-08-21T16:00:00.000000000Z,funding:ETHUSDT:1661097600000000000,funding,-0.1807442253792000000,-0.1807442253792000000,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0E-19,0,45.7832996332661139746649572,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661126400011000000,2022-08-22T00:00:00.011000000Z,funding:BTCUSDT:1661126400011000000,funding,-0.2210096103040000000,-0.2210096103040000000,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,45.5622900229621139746649572,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661126400011000000,2022-08-22T00:00:00.011000000Z,funding:ETHUSDT:1661126400011000000,funding,-0.1725937605840000000,-0.1725937605840000000,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0E-19,0,45.3896962623781139746649572,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661155200005000000,2022-08-22T08:00:00.005000000Z,funding:BTCUSDT:1661155200005000000,funding,-0.0861127494150000000,-0.0861127494150000000,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,45.3035835129631139746649572,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661155200005000000,2022-08-22T08:00:00.005000000Z,funding:ETHUSDT:1661155200005000000,funding,0.2041164205696000000,0.2041164205696000000,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0,0,45.50769993353271397466495720,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661184000005000000,2022-08-22T16:00:00.005000000Z,funding:BTCUSDT:1661184000005000000,funding,0.1092421620650565534,0.1092421620650565534,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0,0,45.61694209559777052806495720,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661184000005000000,2022-08-22T16:00:00.005000000Z,funding:ETHUSDT:1661184000005000000,funding,0.2263387722323257488,0.2263387722323257488,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0,0,45.84328086783009627686495720,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661212800000000000,2022-08-23T00:00:00.000000000Z,funding:BTCUSDT:1661212800000000000,funding,-0.0908673168015746820,-0.0908673168015746820,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,45.75241355102852159486495720,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661212800000000000,2022-08-23T00:00:00.000000000Z,funding:ETHUSDT:1661212800000000000,funding,0.2028355533120000000,0.2028355533120000000,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0,0,45.95524910434052159486495720,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661241600021000000,2022-08-23T08:00:00.021000000Z,funding:BTCUSDT:1661241600021000000,funding,-0.1090328541970000000,-0.1090328541970000000,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0E-19,0,45.84621625014352159486495720,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661241600021000000,2022-08-23T08:00:00.021000000Z,funding:ETHUSDT:1661241600021000000,funding,-0.0548866080000000000,-0.0548866080000000000,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0E-19,0,45.79132964214352159486495720,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661270400005000000,2022-08-23T16:00:00.005000000Z,funding:BTCUSDT:1661270400005000000,funding,0.0230608311236735508,0.0230608311236735508,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0,0,45.81439047326719514566495720,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661270400005000000,2022-08-23T16:00:00.005000000Z,funding:ETHUSDT:1661270400005000000,funding,-0.2908200462686623440,-0.2908200462686623440,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0E-19,0,45.52357042699853280166495720,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661299200017000000,2022-08-24T00:00:00.017000000Z,funding:BTCUSDT:1661299200017000000,funding,0.0685490313040000000,0.0685490313040000000,0.127,0E-26,27441.40443019943019943019942,1743.813216445868945868945869,0,0,45.59211945830253280166495720,265.9691858642638244891538460,0,0.12700775,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661299200017000000,2022-08-24T00:00:00.017000000Z,funding:ETHUSDT:1661299200017000000,funding,-0.2812777863542726352,-0.2812777863542726352,1.904,0E-26,1600.597778361344537815126050,1526.267454954730000000000000,0E-19,0,45.31084167194826016646495720,265.9691858642638244891538460,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661328000021000000,2022-08-24T08:00:00.021000000Z,funding:BTCUSDT:1661328000021000000,funding,-0.1261314484560000000,-0.1261314484560000000,0.136,0E-26,27049.81810761270320093849504,1840.588734997412945868945869,-0.12613144845600000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661328000021000000,2022-08-24T08:00:00.021000000Z,funding:ETHUSDT:1661328000021000000,funding,-0.0716034151728000000,-0.0716034151728000000,1.904,0E-26,1600.597778361344537815126050,1526.195851539557200000000000,-0.07160341517280000000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661356800000000000,2022-08-24T16:00:00.000000000Z,funding:BTCUSDT:1661356800000000000,funding,-0.1039155009048628064,-0.1039155009048628064,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,-0.10391550090486280640000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661356800000000000,2022-08-24T16:00:00.000000000Z,funding:ETHUSDT:1661356800000000000,funding,0.0172329318253286656,0.0172329318253286656,1.904,0E-26,1600.597778361344537815126050,1526.195851539557200000000000,0,0,0.01723293182532866560000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661385600003000000,2022-08-25T00:00:00.003000000Z,funding:BTCUSDT:1661385600003000000,funding,0.0037173391360000000,0.0037173391360000000,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,0,0,0.02095027096132866560000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661385600003000000,2022-08-25T00:00:00.003000000Z,funding:ETHUSDT:1661385600003000000,funding,-0.2925809114704000000,-0.2925809114704000000,1.904,0E-26,1600.597778361344537815126050,1525.924220899048128665600000,-0.27163064050907133440000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661414400000000000,2022-08-25T08:00:00.000000000Z,funding:BTCUSDT:1661414400000000000,funding,0.0457234510041212904,0.0457234510041212904,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,0,0,0.04572345100412129040000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661414400000000000,2022-08-25T08:00:00.000000000Z,funding:ETHUSDT:1661414400000000000,funding,-0.0589858931175976448,-0.0589858931175976448,1.904,0E-26,1600.597778361344537815126050,1525.910958456934652311200000,-0.01326244211347635440000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661443200004000000,2022-08-25T16:00:00.004000000Z,funding:BTCUSDT:1661443200004000000,funding,0.1313787226836104392,0.1313787226836104392,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,0,0,0.13137872268361043920000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661443200004000000,2022-08-25T16:00:00.004000000Z,funding:ETHUSDT:1661443200004000000,funding,0.0853177754240000000,0.0853177754240000000,1.904,0E-26,1600.597778361344537815126050,1525.910958456934652311200000,0,0,0.21669649810761043920000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661472000001000000,2022-08-26T00:00:00.001000000Z,funding:BTCUSDT:1661472000001000000,funding,-0.0500324704320000000,-0.0500324704320000000,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,0E-19,0,0.16666402767561043920000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661472000001000000,2022-08-26T00:00:00.001000000Z,funding:ETHUSDT:1661472000001000000,funding,0.1488378348744418768,0.1488378348744418768,1.904,0E-26,1600.597778361344537815126050,1525.910958456934652311200000,0,0,0.31550186255005231600000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661500800004000000,2022-08-26T08:00:00.004000000Z,funding:BTCUSDT:1661500800004000000,funding,0.0935058110952853032,0.0935058110952853032,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,0,0,0.40900767364533761920000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661500800004000000,2022-08-26T08:00:00.004000000Z,funding:ETHUSDT:1661500800004000000,funding,0.0786691197600000000,0.0786691197600000000,1.904,0E-26,1600.597778361344537815126050,1525.910958456934652311200000,0,0,0.48767679340533761920000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661529600000000000,2022-08-26T16:00:00.000000000Z,funding:BTCUSDT:1661529600000000000,funding,0.07340033424,0.07340033424,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,0,0,0.56107712764533761920000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661529600000000000,2022-08-26T16:00:00.000000000Z,funding:ETHUSDT:1661529600000000000,funding,0.2698955932288000000,0.2698955932288000000,1.904,0E-26,1600.597778361344537815126050,1525.910958456934652311200000,0,0,0.83097272087413761920000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661558400010000000,2022-08-27T00:00:00.010000000Z,funding:BTCUSDT:1661558400010000000,funding,-0.0772774512224554944,-0.0772774512224554944,0.136,0E-26,27049.81810761270320093849504,1840.484819496508083062545869,0E-19,0,0.75369526965168212480000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661558400010000000,2022-08-27T00:00:00.010000000Z,funding:ETHUSDT:1661558400010000000,funding,-0.5958534413560428000,-0.5958534413560428000,1.904,0E-26,1600.597778361344537815126050,1525.910958456934652311200000,0E-19,0,0.15784182829563932480000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661587200007000000,2022-08-27T08:00:00.007000000Z,funding:BTCUSDT:1661587200007000000,funding,-0.1732657444230179680,-0.1732657444230179680,0.136,0E-26,27049.81810761270320093849504,1840.469395580380704419345869,-0.01542391612737864320000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661587200007000000,2022-08-27T08:00:00.007000000Z,funding:ETHUSDT:1661587200007000000,funding,-0.2226231669393211200,-0.2226231669393211200,1.904,0E-26,1600.597778361344537815126050,1525.688335289995331191200000,-0.22262316693932112000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661616000008000000,2022-08-27T16:00:00.008000000Z,funding:BTCUSDT:1661616000008000000,funding,-0.1193703203840000000,-0.1193703203840000000,0.136,0E-26,27049.81810761270320093849504,1840.350025259996704419345869,-0.11937032038400000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661616000008000000,2022-08-27T16:00:00.008000000Z,funding:ETHUSDT:1661616000008000000,funding,-0.7608269654323430400,-0.7608269654323430400,1.904,0E-26,1600.597778361344537815126050,1524.927508324562988151200000,-0.76082696543234304000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661644800019000000,2022-08-28T00:00:00.019000000Z,funding:BTCUSDT:1661644800019000000,funding,-0.03801676544,-0.03801676544,0.136,0E-26,27049.81810761270320093849504,1840.312008494556704419345869,-0.03801676544000000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661644800019000000,2022-08-28T00:00:00.019000000Z,funding:ETHUSDT:1661644800019000000,funding,-0.7197319215520000000,-0.7197319215520000000,1.904,0E-26,1600.597778361344537815126050,1524.207776403010988151200000,-0.71973192155200000000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661673600000000000,2022-08-28T08:00:00.000000000Z,funding:BTCUSDT:1661673600000000000,funding,-0.2387547806880000000,-0.2387547806880000000,0.136,0E-26,27049.81810761270320093849504,1840.073253713868704419345869,-0.23875478068800000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661673600000000000,2022-08-28T08:00:00.000000000Z,funding:ETHUSDT:1661673600000000000,funding,-0.7656149114880000000,-0.7656149114880000000,1.904,0E-26,1600.597778361344537815126050,1523.442161491522988151200000,-0.76561491148800000000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661702400000000000,2022-08-28T16:00:00.000000000Z,funding:BTCUSDT:1661702400000000000,funding,-0.0664736068994938472,-0.0664736068994938472,0.136,0E-26,27049.81810761270320093849504,1840.006780106969210572145869,-0.06647360689949384720000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661702400000000000,2022-08-28T16:00:00.000000000Z,funding:ETHUSDT:1661702400000000000,funding,0.0535483086768000000,0.0535483086768000000,1.904,0E-26,1600.597778361344537815126050,1523.442161491522988151200000,0,0,0.05354830867680000000000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661731200000000000,2022-08-29T00:00:00.000000000Z,funding:BTCUSDT:1661731200000000000,funding,-0.3621323621520000000,-0.3621323621520000000,0.136,0E-26,27049.81810761270320093849504,1839.698196053494010572145869,-0.30858405347520000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661731200000000000,2022-08-29T00:00:00.000000000Z,funding:ETHUSDT:1661731200000000000,funding,-0.6734059793440000000,-0.6734059793440000000,1.904,0E-26,1600.597778361344537815126050,1522.768755512178988151200000,-0.67340597934400000000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661760000000000000,2022-08-29T08:00:00.000000000Z,funding:BTCUSDT:1661760000000000000,funding,-0.2719545444480000000,-0.2719545444480000000,0.136,0E-26,27049.81810761270320093849504,1839.426241509046010572145869,-0.27195454444800000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661760000000000000,2022-08-29T08:00:00.000000000Z,funding:ETHUSDT:1661760000000000000,funding,-0.4720005737440000000,-0.4720005737440000000,1.904,0E-26,1600.597778361344537815126050,1522.296754938434988151200000,-0.47200057374400000000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661788800001000000,2022-08-29T16:00:00.001000000Z,funding:BTCUSDT:1661788800001000000,funding,-0.1705358482960000000,-0.1705358482960000000,0.136,0E-26,27049.81810761270320093849504,1839.255705660750010572145869,-0.17053584829600000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661788800001000000,2022-08-29T16:00:00.001000000Z,funding:ETHUSDT:1661788800001000000,funding,-0.1927286177040000000,-0.1927286177040000000,1.904,0E-26,1600.597778361344537815126050,1522.104026320730988151200000,-0.19272861770400000000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661817600001000000,2022-08-30T00:00:00.001000000Z,funding:BTCUSDT:1661817600001000000,funding,0.0309749957822193560,0.0309749957822193560,0.136,0E-26,27049.81810761270320093849504,1839.255705660750010572145869,0,0,0.03097499578221935600000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661817600001000000,2022-08-30T00:00:00.001000000Z,funding:ETHUSDT:1661817600001000000,funding,-0.2800066755999616544,-0.2800066755999616544,1.904,0E-26,1600.597778361344537815126050,1521.854994640913245852800000,-0.24903167981774229840000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661846400005000000,2022-08-30T08:00:00.005000000Z,funding:BTCUSDT:1661846400005000000,funding,-0.0932190674055591008,-0.0932190674055591008,0.136,0E-26,27049.81810761270320093849504,1839.162486593344451471345869,-0.09321906740555910080000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661846400005000000,2022-08-30T08:00:00.005000000Z,funding:ETHUSDT:1661846400005000000,funding,-0.2020703033298266240,-0.2020703033298266240,1.904,0E-26,1600.597778361344537815126050,1521.652924337583419228800000,-0.20207030332982662400000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661875200010000000,2022-08-30T16:00:00.010000000Z,funding:BTCUSDT:1661875200010000000,funding,-0.1585326764343548296,-0.1585326764343548296,0.136,0E-26,27049.81810761270320093849504,1839.003953916910096641745869,-0.15853267643435482960000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661875200010000000,2022-08-30T16:00:00.010000000Z,funding:ETHUSDT:1661875200010000000,funding,-0.1679053767247315872,-0.1679053767247315872,1.904,0E-26,1600.597778361344537815126050,1521.485018960858687641600000,-0.16790537672473158720000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661904000000000000,2022-08-31T00:00:00.000000000Z,funding:BTCUSDT:1661904000000000000,funding,-0.0562574217680000000,-0.0562574217680000000,0.136,0E-26,27049.81810761270320093849504,1838.947696495142096641745869,-0.05625742176800000000000000,0,0E-26,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661904000000000000,2022-08-31T00:00:00.000000000Z,funding:ETHUSDT:1661904000000000000,funding,-0.3234577171392000000,-0.3234577171392000000,1.904,0E-26,1600.597778361344537815126050,1521.161561243719487641600000,-0.32345771713920000000000000,0,0E-26,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661932800005000000,2022-08-31T08:00:00.005000000Z,funding:BTCUSDT:1661932800005000000,funding,0.1591526505469660424,0.1591526505469660424,0.136,0E-26,27049.81810761270320093849504,1838.947696495142096641745869,0,0,0.15915265054696604240000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661932800005000000,2022-08-31T08:00:00.005000000Z,funding:ETHUSDT:1661932800005000000,funding,-0.0007542201056961200,-0.0007542201056961200,1.904,0E-26,1600.597778361344537815126050,1521.161561243719487641600000,0E-19,0,0.15839843044126992240000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661961600013000000,2022-08-31T16:00:00.013000000Z,funding:BTCUSDT:1661961600013000000,funding,0.1355460889038735600,0.1355460889038735600,0.136,0E-26,27049.81810761270320093849504,1838.947696495142096641745869,0,0,0.29394451934514348240000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661961600013000000,2022-08-31T16:00:00.013000000Z,funding:ETHUSDT:1661961600013000000,funding,0.2110094429290674960,0.2110094429290674960,1.904,0E-26,1600.597778361344537815126050,1521.161561243719487641600000,0,0,0.50495396227421097840000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1661990400012000000,2022-09-01T00:00:00.012000000Z,funding:BTCUSDT:1661990400012000000,funding,0.2559418268167231680,0.2559418268167231680,0.136,0E-26,27049.81810761270320093849504,1838.947696495142096641745869,0,0,0.76089578909093414640000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1661990400012000000,2022-09-01T00:00:00.012000000Z,funding:ETHUSDT:1661990400012000000,funding,-0.0376513783003071728,-0.0376513783003071728,1.904,0E-26,1600.597778361344537815126050,1521.161561243719487641600000,0E-19,0,0.72324441079062697360000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1662019200000000000,2022-09-01T08:00:00.000000000Z,funding:BTCUSDT:1662019200000000000,funding,0.0612826466560000000,0.0612826466560000000,0.136,0E-26,27049.81810761270320093849504,1838.947696495142096641745869,0,0,0.78452705744662697360000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1662019200000000000,2022-09-01T08:00:00.000000000Z,funding:ETHUSDT:1662019200000000000,funding,0.0269843470848000000,0.0269843470848000000,1.904,0E-26,1600.597778361344537815126050,1521.161561243719487641600000,0,0,0.81151140453142697360000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1662048000013000000,2022-09-01T16:00:00.013000000Z,funding:BTCUSDT:1662048000013000000,funding,0.0976291694400000000,0.0976291694400000000,0.136,0E-26,27049.81810761270320093849504,1838.947696495142096641745869,0,0,0.90914057397142697360000000,20.36811888621208465561880320,0,0.13600874,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1662048000013000000,2022-09-01T16:00:00.013000000Z,funding:ETHUSDT:1662048000013000000,funding,-0.2337973249453208640,-0.2337973249453208640,1.904,0E-26,1600.597778361344537815126050,1521.161561243719487641600000,0E-19,0,0.67534324902610610960000000,20.36811888621208465561880320,0,1.9040877,run_dfea4b7ac1475668d5968c97
