symbol,time_ns,minute_utc,candle_open_utc,spot_close,future_close,mark_close,spot_base_volume,future_base_volume,forecast,forecast_available_at,cycle_cost,complete,eligible,funding_pass,basis_pass,operational,known_closure,forecast_valid,unknown_market_data
BTCUSDT,1718323200000000000,2024-06-14T00:00:00.000000000Z,2024-06-13T23:59:00.000000000Z,66773.01,66786.9,66782.29434752,9.0868,35.523,0.002102506459713658509575660390,1718294460000000000,0.0034,True,False,False,True,True,False,True,False
BTCUSDT,1718323260000000000,2024-06-14T00:01:00.000000000Z,2024-06-14T00:00:00.000000000Z,66792.0,66806.7,66795.71139235,16.316,186.512,0.002101977216885995903351481484,1718323260000000000,0.0034,True,False,False,True,True,False,True,False
BTCUSDT,1718352060000000000,2024-06-14T08:01:00.000000000Z,2024-06-14T08:00:00.000000000Z,66909.99,66922.4,66920.13934033,11.38639,63.023,0.002101563320626833800275553029,1718352060000000000,0.0034,True,False,False,True,True,False,True,False
BTCUSDT,1718366400000000000,2024-06-14T12:00:00.000000000Z,2024-06-14T11:59:00.000000000Z,67036.0,67034.2,67027.9,11.35128,52.496,0.002101563320626833800275553029,1718352060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718380860000000000,2024-06-14T16:01:00.000000000Z,2024-06-14T16:00:00.000000000Z,66456.83,66451.8,66453.32924113,30.25233,585.205,0.002101240808403760139288955119,1718380860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718409540000000000,2024-06-14T23:59:00.000000000Z,2024-06-14T23:58:00.000000000Z,66052.49,66040.8,66042.24600709,1.08894,8.539,0.002101240808403760139288955119,1718380860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718409600000000000,2024-06-15T00:00:00.000000000Z,2024-06-14T23:59:00.000000000Z,66043.99,66039.7,66039.8,9.18116,42.585,0.002101240808403760139288955119,1718380860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718409660000000000,2024-06-15T00:01:00.000000000Z,2024-06-15T00:00:00.000000000Z,66068.0,66057.7,66065.7,14.61695,122.198,0.002100984830282684941804450342,1718409660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718438460000000000,2024-06-15T08:01:00.000000000Z,2024-06-15T08:00:00.000000000Z,66116.02,66113.1,66119.7,15.63626,102.619,0.002100781660313356376601155823,1718438460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718452800000000000,2024-06-15T12:00:00.000000000Z,2024-06-15T11:59:00.000000000Z,66319.95,66305.2,66308.65301418,1.24577,15.519,0.002100781660313356376601155823,1718438460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718467260000000000,2024-06-15T16:01:00.000000000Z,2024-06-15T16:00:00.000000000Z,66343.82,66329.5,66329.4,10.39971,107.46,0.002100620396389631182873214238,1718467260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718495940000000000,2024-06-15T23:59:00.000000000Z,2024-06-15T23:58:00.000000000Z,66228.25,66213.8,66213.7,1.64266,3.608,0.002100620396389631182873214238,1718467260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718496000000000000,2024-06-16T00:00:00.000000000Z,2024-06-15T23:59:00.000000000Z,66228.25,66213.7,66213.73051773,0.94934,7.583,0.002100620396389631182873214238,1718467260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718496120000000000,2024-06-16T00:02:00.000000000Z,2024-06-16T00:01:00.000000000Z,66197.1,66190.3,66190.4,22.48095,105.266,0.002100491875381604164500107199,1718496060001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718524860000000000,2024-06-16T08:01:00.000000000Z,2024-06-16T08:00:00.000000000Z,66266.3,66257.6,66257.5,1.56355,33.164,0.002100390416796189045800253824,1718524860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718539200000000000,2024-06-16T12:00:00.000000000Z,2024-06-16T11:59:00.000000000Z,66492.83,66471.4,66477.54577305,8.33181,14.822,0.002100390416796189045800253824,1718524860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718553660000000000,2024-06-16T16:01:00.000000000Z,2024-06-16T16:00:00.000000000Z,66692.0,66669.3,66673.91556738,11.11337,74.427,0.002100309874016475304131342451,1718553660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718582340000000000,2024-06-16T23:59:00.000000000Z,2024-06-16T23:58:00.000000000Z,66682.94,66665.1,66665.40908511,2.50273,12.518,0.002100309874016475304131342451,1718553660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718582400000000000,2024-06-17T00:00:00.000000000Z,2024-06-16T23:59:00.000000000Z,66676.87,66653.6,66658.16506383,11.72751,118.088,0.002100309874016475304131342451,1718553660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718582460000000000,2024-06-17T00:01:00.000000000Z,2024-06-17T00:00:00.000000000Z,66655.0,66643.5,66643.5,36.42535,92.807,0.002100245947169857084779466520,1718582460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718611260000000000,2024-06-17T08:01:00.000000000Z,2024-06-17T08:00:00.000000000Z,66168.65,66143.4,66143.3,9.70814,176.985,0.002100184273883744021125332696,1718611260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718625600000000000,2024-06-17T12:00:00.000000000Z,2024-06-17T11:59:00.000000000Z,65817.2,65791.8,65803.00065248,12.2247,49.508,0.002100184273883744021125332696,1718611260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718640060000000000,2024-06-17T16:01:00.000000000Z,2024-06-17T16:00:00.000000000Z,65407.13,65384.2,65381.4,22.58259,207.971,0.002100146258278449701874286652,1718640060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718668740000000000,2024-06-17T23:59:00.000000000Z,2024-06-17T23:58:00.000000000Z,66505.49,66472.9,66482.57092908,10.19102,78.094,0.002100146258278449701874286652,1718640060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718668800000000000,2024-06-18T00:00:00.000000000Z,2024-06-17T23:59:00.000000000Z,66504.33,66472.1,66472.0,3.95486,25.379,0.002100146258278449701874286652,1718640060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718668860000000000,2024-06-18T00:01:00.000000000Z,2024-06-18T00:00:00.000000000Z,66540.55,66503.8,66505.22851064,10.41041,159.465,0.002100110775356021587831068338,1718668860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718697660000000000,2024-06-18T08:01:00.000000000Z,2024-06-18T08:00:00.000000000Z,65689.2,65663.8,65663.7,12.94947,60.172,0.002023661680612400655050834237,1718697660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718712000000000000,2024-06-18T12:00:00.000000000Z,2024-06-18T11:59:00.000000000Z,65366.0,65339.2,65341.20765248,13.50754,40.223,0.002023661680612400655050834237,1718697660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718726460000000000,2024-06-18T16:01:00.000000000Z,2024-06-18T16:00:00.000000000Z,64640.22,64619.4,64619.4,51.70429,220.481,0.002039410235749954139299596766,1718726460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718755140000000000,2024-06-18T23:59:00.000000000Z,2024-06-18T23:58:00.000000000Z,65164.01,65137.7,65138.73760993,12.17674,91.002,0.002039410235749954139299596766,1718726460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718755200000000000,2024-06-19T00:00:00.000000000Z,2024-06-18T23:59:00.000000000Z,65175.32,65150.0,65149.9,10.00474,72.08,0.002039410235749954139299596766,1718726460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718755320000000000,2024-06-19T00:02:00.000000000Z,2024-06-19T00:01:00.000000000Z,65106.01,65082.0,65091.06304255,21.0517,142.071,0.002051909857626392470527316732,1718755260001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718784120000000000,2024-06-19T08:02:00.000000000Z,2024-06-19T08:01:00.000000000Z,65356.0,65322.9,65323.27712057,9.04614,42.404,0.001807363078456112810351540561,1718784060001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718798400000000000,2024-06-19T12:00:00.000000000Z,2024-06-19T11:59:00.000000000Z,65210.0,65181.9,65181.9,4.60283,29.846,0.001807363078456112810351540561,1718784060001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718812860000000000,2024-06-19T16:01:00.000000000Z,2024-06-19T16:00:00.000000000Z,64920.0,64896.6,64896.6,9.19337,144.084,0.001563016923458393079393653153,1718812860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718841540000000000,2024-06-19T23:59:00.000000000Z,2024-06-19T23:58:00.000000000Z,64985.45,64962.7,64962.7,4.48095,43.261,0.001563016923458393079393653153,1718812860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718841600000000000,2024-06-20T00:00:00.000000000Z,2024-06-19T23:59:00.000000000Z,64974.37,64933.6,64946.30757887,9.93666,58.266,0.001563016923458393079393653153,1718812860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718841660000000000,2024-06-20T00:01:00.000000000Z,2024-06-20T00:00:00.000000000Z,64927.64,64893.8,64899.5610922,11.21938,114.476,0.001410983560882987434926045341,1718841660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718870460000000000,2024-06-20T08:01:00.000000000Z,2024-06-20T08:00:00.000000000Z,65905.12,65873.7,65874.53744681,23.2182,175.67,0.001377797948240939829081313314,1718870460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718884800000000000,2024-06-20T12:00:00.000000000Z,2024-06-20T11:59:00.000000000Z,66169.85,66150.0,66150.0,8.77004,186.149,0.001377797948240939829081313314,1718870460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718899260000000000,2024-06-20T16:01:00.000000000Z,2024-06-20T16:00:00.000000000Z,64859.13,64830.0,64833.9,62.9515,332.249,0.001391556042373899126761444774,1718899260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718927940000000000,2024-06-20T23:59:00.000000000Z,2024-06-20T23:58:00.000000000Z,64848.7,64831.1,64831.0,35.64103,68.174,0.001391556042373899126761444774,1718899260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718928000000000000,2024-06-21T00:00:00.000000000Z,2024-06-20T23:59:00.000000000Z,64869.99,64854.0,64853.9,7.32849,59.301,0.001391556042373899126761444774,1718899260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718928060000000000,2024-06-21T00:01:00.000000000Z,2024-06-21T00:00:00.000000000Z,64869.98,64853.1,64853.1,6.38991,86.668,0.001249332904385538843144709767,1718928060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718956860000000000,2024-06-21T08:01:00.000000000Z,2024-06-21T08:00:00.000000000Z,64224.01,64203.1,64224.4,54.75374,535.117,0.001309059252134231114327531821,1718956860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718971200000000000,2024-06-21T12:00:00.000000000Z,2024-06-21T11:59:00.000000000Z,63770.0,63745.5,63752.09708511,3.29843,46.129,0.001309059252134231114327531821,1718956860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1718985660000000000,2024-06-21T16:01:00.000000000Z,2024-06-21T16:00:00.000000000Z,63663.48,63648.5,63646.8,13.58609,244.02,0.001472229473442306360841872615,1718985660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719014340000000000,2024-06-21T23:59:00.000000000Z,2024-06-21T23:58:00.000000000Z,64112.41,64091.8,64091.8,3.12876,12.838,0.001472229473442306360841872615,1718985660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719014400000000000,2024-06-22T00:00:00.000000000Z,2024-06-21T23:59:00.000000000Z,64143.56,64124.0,64124.1,9.64302,155.775,0.001472229473442306360841872615,1718985660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719014460000000000,2024-06-22T00:01:00.000000000Z,2024-06-22T00:00:00.000000000Z,64158.28,64140.4,64140.4,9.35866,74.681,0.001601738202881923181669368680,1719014460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719043260000000000,2024-06-22T08:01:00.000000000Z,2024-06-22T08:00:00.000000000Z,64517.02,64478.2,64479.72319858,16.54689,135.193,0.001450901673950614647188761556,1719043260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719057600000000000,2024-06-22T12:00:00.000000000Z,2024-06-22T11:59:00.000000000Z,64265.26,64245.0,64245.05667376,4.17394,61.089,0.001450901673950614647188761556,1719043260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719072060000000000,2024-06-22T16:01:00.000000000Z,2024-06-22T16:00:00.000000000Z,64322.51,64295.7,64295.6,15.40169,41.415,0.001584810317204467107531282666,1719072060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719100740000000000,2024-06-22T23:59:00.000000000Z,2024-06-22T23:58:00.000000000Z,64278.56,64254.3,64260.04320567,1.80959,12.99,0.001584810317204467107531282666,1719072060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719100800000000000,2024-06-23T00:00:00.000000000Z,2024-06-22T23:59:00.000000000Z,64262.01,64240.0,64242.52147518,2.52023,12.662,0.001584810317204467107531282666,1719072060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719100860000000000,2024-06-23T00:01:00.000000000Z,2024-06-23T00:00:00.000000000Z,64280.73,64267.1,64267.0,12.55326,90.178,0.001691093677786919482314613930,1719100860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719129660000000000,2024-06-23T08:01:00.000000000Z,2024-06-23T08:00:00.000000000Z,64435.72,64409.8,64409.89249645,7.33353,125.852,0.001442147504497206794880927527,1719129660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719144000000000000,2024-06-23T12:00:00.000000000Z,2024-06-23T11:59:00.000000000Z,64341.45,64310.7,64310.7,11.73681,54.176,0.001442147504497206794880927527,1719129660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719158460000000000,2024-06-23T16:01:00.000000000Z,2024-06-23T16:00:00.000000000Z,64110.13,64089.4,64089.3,8.80009,81.89,0.001347206465079758863388809746,1719158460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719187140000000000,2024-06-23T23:59:00.000000000Z,2024-06-23T23:58:00.000000000Z,63210.02,63183.4,63189.74373759,5.52435,139.333,0.001347206465079758863388809746,1719158460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719187200000000000,2024-06-24T00:00:00.000000000Z,2024-06-23T23:59:00.000000000Z,63210.01,63194.9,63194.9,10.8633,181.854,0.001347206465079758863388809746,1719158460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719187320000000000,2024-06-24T00:02:00.000000000Z,2024-06-24T00:01:00.000000000Z,63286.4,63268.8,63266.0,23.77834,315.19,0.001482310133253150367134369604,1719187260002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719216060000000000,2024-06-24T08:01:00.000000000Z,2024-06-24T08:00:00.000000000Z,62496.79,62464.8,62467.79666667,11.62187,124.205,0.001609739249148784293992948592,1719216060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719230400000000000,2024-06-24T12:00:00.000000000Z,2024-06-24T11:59:00.000000000Z,61291.95,61257.3,61261.1,39.22991,81.424,0.001609739249148784293992948592,1719216060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719244860000000000,2024-06-24T16:01:00.000000000Z,2024-06-24T16:00:00.000000000Z,60807.09,60781.2,60789.40543972,63.02082,376.146,0.001602052313261963120548535472,1719244860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719273540000000000,2024-06-24T23:59:00.000000000Z,2024-06-24T23:58:00.000000000Z,60300.01,60275.9,60276.0,12.07494,79.317,0.001602052313261963120548535472,1719244860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719273600000000000,2024-06-25T00:00:00.000000000Z,2024-06-24T23:59:00.000000000Z,60293.3,60273.6,60265.36677305,16.44578,60.815,0.001602052313261963120548535472,1719244860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719273660000000000,2024-06-25T00:01:00.000000000Z,2024-06-25T00:00:00.000000000Z,60267.73,60246.9,60246.9,20.78133,116.951,0.001594169963830799750760755879,1719273660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1719302460000000000,2024-06-25T08:01:00.000000000Z,2024-06-25T08:00:00.000000000Z,60699.99,60676.6,60686.81691489,42.41575,243.162,0.001523005640773059501247453974,1719302460000000000,0.0034,True,False,False,False,True,False,True,False
