symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,fill_id,order_id,market,side,quantity,price,reference_price,trade_id,fee_rate,liquidation,participation,recent_volume_quantity,partial,remaining_quantity,window_start,window_end,slippage_rate,execution_model,window_base_volume,window_quote_volume,max_volume_participation,capacity_used,fill_reason,source_file,window_end_utc,window_start_utc,participation_window_seconds,purpose,rounding_cost,source_run_id
ETHUSDT,permanent,False,1681459380000000000,2023-04-14T08:03:00.000000000Z,fill-permanent-00000338-1681459380000000000,permanent-00000338,spot,BUY,1.4665,2110.92,2110.706120184448478421973015,bar:ETHUSDT:spot:1681459320000000000,0.001,False,0.002416157760520789501172573800,553.19830000,False,0.0000,1681459320000000000,1681459380000000000,0.0001,next_minute_vwap,606.95540000,1281104.47745900,0.01,1.4665,full,ETHUSDT-1m-2023-04.zip,2023-04-14T08:03:00.000000000Z,2023-04-14T08:02:00.000000000Z,60,open_spot,0.0041196969812570248159916020,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1681459440000000000,2023-04-14T08:04:00.000000000Z,fill-permanent-00000339-1681459440000000000,permanent-00000339,futures,SELL,0.100,30781.6,30784.68017260798899339458341,bar:BTCUSDT:futures:1681459380000000000,0.0005,False,0.0002422228304706631818875456287,323.010,False,0.000,1681459380000000000,1681459440000000000,0.0001,next_minute_vwap,412.843,12709239.71650,0.01,0.100,full,BTCUSDT-1m-2023-04.zip,2023-04-14T08:04:00.000000000Z,2023-04-14T08:03:00.000000000Z,60,open_perp,0.00017045907281944952439500,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1681459440000000000,2023-04-14T08:04:00.000000000Z,fill-permanent-00000340-1681459440000000000,permanent-00000340,futures,SELL,1.465,2110.52,2110.734352798589591326525513,bar:ETHUSDT:futures:1681459380000000000,0.0005,False,0.0006366307328814776090670122290,4579.429,False,0.000,1681459380000000000,1681459440000000000,0.0001,next_minute_vwap,2301.177,4857173.34577,0.01,1.465,full,ETHUSDT-1m-2023-04.zip,2023-04-14T08:04:00.000000000Z,2023-04-14T08:03:00.000000000Z,60,open_perp,0.004804267248757918230539900,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1682064300000000000,2023-04-21T08:05:00.000000000Z,fill-permanent-00000341-1682064300000000000,permanent-00000341,spot,BUY,0.00901,28170.48,28167.66132435582814246674227,bar:BTCUSDT:spot:1682064240000000000,0.001,False,0.00008856082177365603546914972470,114.92548000,False,0.00000,1682064240000000000,1682064300000000000,0.0001,next_minute_vwap,101.73799000,2865721.24614070,0.01,0.00901,full,BTCUSDT-1m-2023-04.zip,2023-04-21T08:05:00.000000000Z,2023-04-21T08:04:00.000000000Z,60,increase_spot,0.0000172047007438352182896506,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1682064300000000000,2023-04-21T08:05:00.000000000Z,fill-permanent-00000342-1682064300000000000,permanent-00000342,spot,BUY,0.1361,1928.50,1928.300533150635591060609665,bar:ETHUSDT:spot:1682064240000000000,0.001,False,0.0002890401742481132748655251739,310.16000000,False,0.0000,1682064240000000000,1682064300000000000,0.0001,next_minute_vwap,470.86880000,907976.55808400,0.01,0.1361,full,ETHUSDT-1m-2023-04.zip,2023-04-21T08:05:00.000000000Z,2023-04-21T08:04:00.000000000Z,60,increase_spot,0.0009032679423159062566896914,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1682064360000000000,2023-04-21T08:06:00.000000000Z,fill-permanent-00000343-1682064360000000000,permanent-00000343,futures,SELL,0.009,28150.3,28153.14850601185660228759954,bar:BTCUSDT:futures:1682064300000000000,0.0005,False,0.00001489107180971195703429413838,1154.596,False,0.000,1682064300000000000,1682064360000000000,0.0001,next_minute_vwap,604.389,17015453.27240,0.01,0.009,full,BTCUSDT-1m-2023-04.zip,2023-04-21T08:06:00.000000000Z,2023-04-21T08:05:00.000000000Z,60,increase_perp,0.00029872045129874964633702,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1682064360000000000,2023-04-21T08:06:00.000000000Z,fill-permanent-00000344-1682064360000000000,permanent-00000344,futures,SELL,0.136,1927.48,1927.676051168008765181910058,bar:ETHUSDT:futures:1682064300000000000,0.0005,False,0.00002854561158448084243137246671,8922.576,False,0.000,1682064300000000000,1682064360000000000,0.0001,next_minute_vwap,4764.305,9184036.64896,0.01,0.136,full,ETHUSDT-1m-2023-04.zip,2023-04-21T08:06:00.000000000Z,2023-04-21T08:05:00.000000000Z,60,increase_perp,0.000446564553307145533293912,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1683878700000000000,2023-05-12T08:05:00.000000000Z,fill-permanent-00000345-1683878700000000000,permanent-00000345,spot,BUY,0.00700,26343.94,26341.29993274016633998287150,bar:BTCUSDT:spot:1683878640000000000,0.001,False,0.0003135447759856951914773154834,45.26505000,False,0.00000,1683878640000000000,1683878700000000000,0.0001,next_minute_vwap,22.32536000,588079.00386640,0.01,0.00700,full,BTCUSDT-1m-2023-05.zip,2023-05-12T08:05:00.000000000Z,2023-05-12T08:04:00.000000000Z,60,increase_spot,0.0000415608659175036819114700,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1683878760000000000,2023-05-12T08:06:00.000000000Z,fill-permanent-00000346-1683878760000000000,permanent-00000346,futures,SELL,0.007,26326.6,26329.33099934030539979433051,bar:BTCUSDT:futures:1683878700000000000,0.0005,False,0.00003395486912823298861056675527,298.114,False,0.000,1683878700000000000,1683878760000000000,0.0001,next_minute_vwap,206.156,5427949.56150,0.01,0.007,full,BTCUSDT-1m-2023-05.zip,2023-05-12T08:06:00.000000000Z,2023-05-12T08:05:00.000000000Z,60,increase_perp,0.00068646368259958478045756,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1686297900000000000,2023-06-09T08:05:00.000000000Z,fill-permanent-00000347-1686297900000000000,permanent-00000347,spot,BUY,0.0131,1836.50,1836.314688270825152630356014,bar:ETHUSDT:spot:1686297840000000000,0.001,False,0.0001329205693059009630145979254,124.28230000,False,0.0000,1686297840000000000,1686297900000000000,0.0001,next_minute_vwap,98.55510000,180978.17773400,0.01,0.0131,full,ETHUSDT-1m-2023-06.zip,2023-06-09T08:05:00.000000000Z,2023-06-09T08:04:00.000000000Z,60,increase_spot,0.0000220114105557195923904450,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1686297960000000000,2023-06-09T08:06:00.000000000Z,fill-permanent-00000348-1686297960000000000,permanent-00000348,futures,SELL,0.013,1834.87,1835.062496434717677711297058,bar:ETHUSDT:futures:1686297900000000000,0.0005,False,0.00004166172601326124786483654182,511.922,False,0.000,1686297900000000000,1686297960000000000,0.0001,next_minute_vwap,312.037,572607.39620,0.01,0.013,full,ETHUSDT-1m-2023-06.zip,2023-06-09T08:06:00.000000000Z,2023-06-09T08:05:00.000000000Z,60,increase_perp,0.000116872405964677265837064,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1687507500000000000,2023-06-23T08:05:00.000000000Z,fill-permanent-00000349-1687507500000000000,permanent-00000349,futures,BUY,0.013,29908.5,29905.50813110078434265201249,bar:BTCUSDT:futures:1687507440000000000,0.0005,False,0.00007990951783826313589535541295,385.389,False,0.000,1687507440000000000,1687507500000000000,0.0001,next_minute_vwap,162.684,4865147.68480,0.01,0.013,full,BTCUSDT-1m-2023-06.zip,2023-06-23T08:05:00.000000000Z,2023-06-23T08:04:00.000000000Z,60,reduce_perp,0.00001713511937252587839003,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1687507560000000000,2023-06-23T08:06:00.000000000Z,fill-permanent-00000350-1687507560000000000,permanent-00000350,spot,SELL,0.01300,29921.30,29924.29602366049853584773490,bar:BTCUSDT:spot:1687507500000000000,0.001,False,0.001094535908355350344105250573,24.16353000,False,0.00000,1687507500000000000,1687507560000000000,0.0001,next_minute_vwap,11.87718000,355416.25024630,0.01,0.01300,full,BTCUSDT-1m-2023-06.zip,2023-06-23T08:06:00.000000000Z,2023-06-23T08:05:00.000000000Z,60,reduce_spot,0.0000467227557223179239516900,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1692345900000000000,2023-08-18T08:05:00.000000000Z,fill-permanent-00000351-1692345900000000000,permanent-00000351,spot,BUY,0.01502,26465.47,26462.81412561387906365838880,bar:BTCUSDT:spot:1692345840000000000,0.001,False,0.0004411441199042640896644514496,17.55379000,False,0.00000,1692345840000000000,1692345900000000000,0.0001,next_minute_vwap,34.04783000,901001.39667050,0.01,0.01502,full,BTCUSDT-1m-2023-08.zip,2023-08-18T08:05:00.000000000Z,2023-08-18T08:04:00.000000000Z,60,increase_spot,0.0001440864628644174973853072,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1692345900000000000,2023-08-18T08:05:00.000000000Z,fill-permanent-00000352-1692345900000000000,permanent-00000352,spot,BUY,0.0310,1692.39,1692.216268408927136678469490,bar:ETHUSDT:spot:1692345840000000000,0.001,False,0.0004586972701593751063511815894,128.90980000,False,0.0000,1692345840000000000,1692345900000000000,0.0001,next_minute_vwap,67.58270000,114364.54440300,0.01,0.0310,full,ETHUSDT-1m-2023-08.zip,2023-08-18T08:05:00.000000000Z,2023-08-18T08:04:00.000000000Z,60,increase_spot,0.0001398088911910888437425530,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1692345960000000000,2023-08-18T08:06:00.000000000Z,fill-permanent-00000353-1692345960000000000,permanent-00000353,futures,SELL,0.015,26446.8,26449.45324966970092920498924,bar:BTCUSDT:futures:1692345900000000000,0.0005,False,0.00005459488773471252151948491543,343.461,False,0.000,1692345900000000000,1692345960000000000,0.0001,next_minute_vwap,274.751,7267013.72980,0.01,0.015,full,BTCUSDT-1m-2023-08.zip,2023-08-18T08:06:00.000000000Z,2023-08-18T08:05:00.000000000Z,60,increase_perp,0.00012456517100938668103110,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1692345960000000000,2023-08-18T08:06:00.000000000Z,fill-permanent-00000354-1692345960000000000,permanent-00000354,futures,SELL,0.031,1691.03,1691.208524308135624812660734,bar:ETHUSDT:futures:1692345900000000000,0.0005,False,0.00001952106637918223104378512218,1191.580,False,0.000,1692345900000000000,1692345960000000000,0.0001,next_minute_vwap,1588.028,2685686.49044,0.01,0.031,full,ETHUSDT-1m-2023-08.zip,2023-08-18T08:06:00.000000000Z,2023-08-18T08:05:00.000000000Z,60,increase_perp,0.000291507126849148755563508,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1697789100000000000,2023-10-20T08:05:00.000000000Z,fill-permanent-00000355-1697789100000000000,permanent-00000355,futures,BUY,0.011,29253.2,29250.25178791899844227773611,bar:BTCUSDT:futures:1697789040000000000,0.0005,False,0.0001269255177984192003692378700,129.387,False,0.000,1697789040000000000,1697789100000000000,0.0001,next_minute_vwap,86.665,2534973.07120,0.01,0.011,full,BTCUSDT-1m-2023-10.zip,2023-10-20T08:05:00.000000000Z,2023-10-20T08:04:00.000000000Z,60,reduce_perp,0.00025505592430623665839732,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1697789160000000000,2023-10-20T08:06:00.000000000Z,fill-permanent-00000356-1697789160000000000,permanent-00000356,spot,SELL,0.01100,29290.62,29293.55889960055716427485353,bar:BTCUSDT:spot:1697789100000000000,0.001,False,0.0003898732203173568013383284363,7.42815000,False,0.00000,1697789100000000000,1697789160000000000,0.0001,next_minute_vwap,28.21430000,826497.25886100,0.01,0.01100,full,BTCUSDT-1m-2023-10.zip,2023-10-20T08:06:00.000000000Z,2023-10-20T08:05:00.000000000Z,60,reduce_spot,0.0001049808165681941426864400,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1698393900000000000,2023-10-27T08:05:00.000000000Z,fill-permanent-00000357-1698393900000000000,permanent-00000357,futures,BUY,0.015,33994.3,33990.86504414883362251783304,bar:BTCUSDT:futures:1698393840000000000,0.0005,False,0.0001156737998843262001156737999,235.145,False,0.000,1698393840000000000,1698393900000000000,0.0001,next_minute_vwap,129.675,4407765.42460,0.01,0.015,full,BTCUSDT-1m-2023-10.zip,2023-10-27T08:05:00.000000000Z,2023-10-27T08:04:00.000000000Z,60,reduce_perp,0.00053804020127241179872770,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1698393900000000000,2023-10-27T08:05:00.000000000Z,fill-permanent-00000358-1698393900000000000,permanent-00000358,spot,BUY,0.1171,1779.33,1779.150076433149715562657312,bar:ETHUSDT:spot:1698393840000000000,0.001,False,0.0008792928413097934149901783515,183.95020000,False,0.0000,1698393840000000000,1698393900000000000,0.0001,next_minute_vwap,133.17520000,236938.66725900,0.01,0.1171,full,ETHUSDT-1m-2023-10.zip,2023-10-27T08:05:00.000000000Z,2023-10-27T08:04:00.000000000Z,60,increase_spot,0.0002352022831361244435900162,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1698393960000000000,2023-10-27T08:06:00.000000000Z,fill-permanent-00000359-1698393960000000000,permanent-00000359,spot,SELL,0.01500,33981.43,33984.82924111372820296724630,bar:BTCUSDT:spot:1698393900000000000,0.001,False,0.001217881422193209580342419541,15.84573000,False,0.00000,1698393900000000000,1698393960000000000,0.0001,next_minute_vwap,12.31647000,418573.12980330,0.01,0.01500,full,BTCUSDT-1m-2023-10.zip,2023-10-27T08:06:00.000000000Z,2023-10-27T08:05:00.000000000Z,60,reduce_spot,0.0000113728442524522042437000,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1698393960000000000,2023-10-27T08:06:00.000000000Z,fill-permanent-00000360-1698393960000000000,permanent-00000360,futures,SELL,0.117,1779.22,1779.400774291310936171785490,bar:ETHUSDT:futures:1698393900000000000,0.0005,False,0.0001081051114314225523894001552,1641.428,False,0.000,1698393900000000000,1698393960000000000,0.0001,next_minute_vwap,1082.280,1925809.87000,0.01,0.117,full,ETHUSDT-1m-2023-10.zip,2023-10-27T08:06:00.000000000Z,2023-10-27T08:05:00.000000000Z,60,increase_perp,0.000331603024171194145692387,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1699603500000000000,2023-11-10T08:05:00.000000000Z,fill-permanent-00000361-1699603500000000000,permanent-00000361,futures,BUY,0.006,36507.6,36503.94059402337666118397112,bar:BTCUSDT:futures:1699603440000000000,0.0005,False,0.00004366748664502700106257550836,113.383,False,0.000,1699603440000000000,1699603500000000000,0.0001,next_minute_vwap,137.402,5015714.44550,0.01,0.006,full,BTCUSDT-1m-2023-11.zip,2023-11-10T08:05:00.000000000Z,2023-11-10T08:04:00.000000000Z,60,reduce_perp,0.00005407150332600689946288,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1699603500000000000,2023-11-10T08:05:00.000000000Z,fill-permanent-00000362-1699603500000000000,permanent-00000362,futures,BUY,0.266,2103.50,2103.283467912348139823941909,bar:ETHUSDT:futures:1699603440000000000,0.0005,False,0.00009006394878950328377897494360,2507.343,False,0.000,1699603440000000000,1699603500000000000,0.0001,next_minute_vwap,2953.457,6211957.28129,0.01,0.266,full,ETHUSDT-1m-2023-11.zip,2023-11-10T08:05:00.000000000Z,2023-11-10T08:04:00.000000000Z,60,reduce_perp,0.001650195068926346312135402,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1699603560000000000,2023-11-10T08:06:00.000000000Z,fill-permanent-00000363-1699603560000000000,permanent-00000363,spot,SELL,0.00600,36462.11,36465.76426810318709016077191,bar:BTCUSDT:spot:1699603500000000000,0.001,False,0.0004873599144845803384389699486,16.44612000,False,0.00000,1699603500000000000,1699603560000000000,0.0001,next_minute_vwap,12.31123000,448938.41103040,0.01,0.00600,full,BTCUSDT-1m-2023-11.zip,2023-11-10T08:06:00.000000000Z,2023-11-10T08:05:00.000000000Z,60,reduce_spot,0.0000461500582606287105349800,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1699603560000000000,2023-11-10T08:06:00.000000000Z,fill-permanent-00000364-1699603560000000000,permanent-00000364,spot,SELL,0.2660,2100.48,2100.691850729764205401500796,bar:ETHUSDT:spot:1699603500000000000,0.001,False,0.0009255579966471139640257179860,578.00990000,False,0.0000,1699603500000000000,1699603560000000000,0.0001,next_minute_vwap,287.39420000,603726.65388700,0.01,0.2660,full,ETHUSDT-1m-2023-11.zip,2023-11-10T08:06:00.000000000Z,2023-11-10T08:05:00.000000000Z,60,reduce_spot,0.0004738908878669089355318360,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1699634820000000000,2023-11-10T16:47:00.000000000Z,fill-permanent-00000433-1699634820000000000,permanent-00000433,futures,BUY,0.086,37370.6,37366.80536371617354875475534,bar:BTCUSDT:futures:1699634760000000000,0.0005,False,0.0006622822554561276510542609392,0,False,0.000,1699634760000000000,1699634820000000000,0.0001,next_minute_vwap,129.854,4852229.14370,0.01,0.086,full,BTCUSDT-1m-2023-11.zip,2023-11-10T16:47:00.000000000Z,2023-11-10T16:46:00.000000000Z,60,close_perp,0.00498419428111571457174948,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1699634880000000000,2023-11-10T16:48:00.000000000Z,fill-permanent-00000434-1699634880000000000,permanent-00000434,spot,SELL,0.08600,37310.24,37313.97931812614138877173604,bar:BTCUSDT:spot:1699634820000000000,0.001,False,0.001098441005671276457420467124,39.13277000,False,0.00000,1699634820000000000,1699634880000000000,0.0001,next_minute_vwap,78.29278000,2921415.17367860,0.01,0.08600,full,BTCUSDT-1m-2023-11.zip,2023-11-10T16:48:00.000000000Z,2023-11-10T16:47:00.000000000Z,60,close_spot,0.0006811367122746184258628200,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1699747320000000000,2023-11-12T00:02:00.000000000Z,fill-permanent-00000435-1699747320000000000,permanent-00000435,spot,BUY,0.08408,37162.35,37158.62567910211674937555185,bar:BTCUSDT:spot:1699747260000000000,0.001,False,0.001102785135799437904855140096,34.49977000,False,0.00000,1699747260000000000,1699747320000000000,0.0001,next_minute_vwap,76.24332000,2833096.98841200,0.01,0.08408,full,BTCUSDT-1m-2023-11.zip,2023-11-12T00:02:00.000000000Z,2023-11-12T00:01:00.000000000Z,60,open_spot,0.0007111763841331148748504072,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1699747380000000000,2023-11-12T00:03:00.000000000Z,fill-permanent-00000436-1699747380000000000,permanent-00000436,futures,SELL,0.084,37203.4,37207.20887271041934206841948,bar:BTCUSDT:futures:1699747320000000000,0.0005,False,0.0001622138325914625315013469541,645.474,False,0.000,1699747320000000000,1699747380000000000,0.0001,next_minute_vwap,517.835,19267195.00660,0.01,0.084,full,BTCUSDT-1m-2023-11.zip,2023-11-12T00:03:00.000000000Z,2023-11-12T00:02:00.000000000Z,60,open_perp,0.00740475314445721127386176,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1700208300000000000,2023-11-17T08:05:00.000000000Z,fill-permanent-00000437-1700208300000000000,permanent-00000437,spot,BUY,0.0971,1975.32,1975.116761774155199999581501,bar:ETHUSDT:spot:1700208240000000000,0.001,False,0.0002539768564570411617754106984,198.77900000,False,0.0000,1700208240000000000,1700208300000000000,0.0001,next_minute_vwap,382.31830000,755123.28266300,0.01,0.0971,full,ETHUSDT-1m-2023-11.zip,2023-11-17T08:05:00.000000000Z,2023-11-17T08:04:00.000000000Z,60,increase_spot,0.0005560479727030330486403311,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1700208360000000000,2023-11-17T08:06:00.000000000Z,fill-permanent-00000438-1700208360000000000,permanent-00000438,futures,SELL,0.097,1974.73,1974.932917386141393173931592,bar:ETHUSDT:futures:1700208300000000000,0.0005,False,0.00008956883226250870295096983654,2466.977,False,0.000,1700208300000000000,1700208360000000000,0.0001,next_minute_vwap,1082.966,2138785.20181,0.01,0.097,full,ETHUSDT-1m-2023-11.zip,2023-11-17T08:06:00.000000000Z,2023-11-17T08:05:00.000000000Z,60,increase_perp,0.000526137157069566357577303,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1700813100000000000,2023-11-24T08:05:00.000000000Z,fill-permanent-00000439-1700813100000000000,permanent-00000439,futures,BUY,0.079,2078.89,2078.677315478687529116188949,bar:ETHUSDT:futures:1700813040000000000,0.0005,False,0.00002288735250694732548248856791,2906.948,False,0.000,1700813040000000000,1700813100000000000,0.0001,next_minute_vwap,3451.688,7174945.54571,0.01,0.079,full,ETHUSDT-1m-2023-11.zip,2023-11-24T08:05:00.000000000Z,2023-11-24T08:04:00.000000000Z,60,reduce_perp,0.000380526391403568341055128,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1700813160000000000,2023-11-24T08:06:00.000000000Z,fill-permanent-00000440-1700813160000000000,permanent-00000440,spot,SELL,0.0790,2077.61,2077.820326832494114938689285,bar:ETHUSDT:spot:1700813100000000000,0.001,False,0.0004457524866217829648069948157,125.91740000,False,0.0000,1700813100000000000,1700813160000000000,0.0001,next_minute_vwap,177.22840000,368248.77201200,0.01,0.0790,full,ETHUSDT-1m-2023-11.zip,2023-11-24T08:06:00.000000000Z,2023-11-24T08:05:00.000000000Z,60,reduce_spot,0.0002010391850583766484378640,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1702022700000000000,2023-12-08T08:05:00.000000000Z,fill-permanent-00000441-1702022700000000000,permanent-00000441,futures,BUY,0.172,2355.63,2355.386939054991108163352990,bar:ETHUSDT:futures:1702022640000000000,0.0005,False,0.00004247142191851314465815690820,3368.067,False,0.000,1702022640000000000,1702022700000000000,0.0001,next_minute_vwap,4049.782,9538803.62882,0.01,0.172,full,ETHUSDT-1m-2023-12.zip,2023-12-08T08:05:00.000000000Z,2023-12-08T08:04:00.000000000Z,60,reduce_perp,0.001293827189783548842876100,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1702022760000000000,2023-12-08T08:06:00.000000000Z,fill-permanent-00000442-1702022760000000000,permanent-00000442,spot,SELL,0.1720,2352.07,2352.305644167510815789725256,bar:ETHUSDT:spot:1702022700000000000,0.001,False,0.0003044955941965972263283885845,262.78080000,False,0.0000,1702022700000000000,1702022760000000000,0.0001,next_minute_vwap,564.86860000,1328743.59599300,0.01,0.1720,full,ETHUSDT-1m-2023-12.zip,2023-12-08T08:06:00.000000000Z,2023-12-08T08:05:00.000000000Z,60,reduce_spot,0.0000711397321791298011606760,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1702166640000000000,2023-12-10T00:04:00.000000000Z,fill-permanent-00000443-1702166640000000000,permanent-00000443,futures,BUY,0.012,43796.8,43792.38459287449487968284032,bar:BTCUSDT:futures:1702166580000000000,0.0005,False,0.00003529224923386408954820038939,459.042,False,0.000,1702166580000000000,1702166640000000000,0.0001,next_minute_vwap,340.018,14890199.02450,0.01,0.012,full,BTCUSDT-1m-2023-12.zip,2023-12-10T00:04:00.000000000Z,2023-12-10T00:03:00.000000000Z,60,reduce_perp,0.00043402399461204995029680,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1702166700000000000,2023-12-10T00:05:00.000000000Z,fill-permanent-00000444-1702166700000000000,permanent-00000444,spot,SELL,0.01200,43754.45,43758.82666419373448435187336,bar:BTCUSDT:spot:1702166640000000000,0.001,False,0.0006264993565329525609466405277,71.14608000,False,0.00000,1702166640000000000,1702166700000000000,0.0001,next_minute_vwap,19.15405000,838158.75386730,0.01,0.01200,full,BTCUSDT-1m-2023-12.zip,2023-12-10T00:05:00.000000000Z,2023-12-10T00:04:00.000000000Z,60,reduce_spot,0.0000093783277813308412580400,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1704441900000000000,2024-01-05T08:05:00.000000000Z,fill-permanent-00000445-1704441900000000000,permanent-00000445,spot,BUY,0.0721,2256.47,2256.237106265516009878088623,bar:ETHUSDT:spot:1704441840000000000,0.001,False,0.0002611507002533270454329777192,843.25700000,False,0.0000,1704441840000000000,1704441900000000000,0.0001,next_minute_vwap,276.08580000,622915.02647300,0.01,0.0721,full,ETHUSDT-1m-2024-01.zip,2024-01-05T08:05:00.000000000Z,2024-01-05T08:04:00.000000000Z,60,increase_spot,0.0005241687201213173585892528,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1704441960000000000,2024-01-05T08:06:00.000000000Z,fill-permanent-00000446-1704441960000000000,permanent-00000446,futures,SELL,0.072,2254.78,2255.007538873105255099436893,bar:ETHUSDT:futures:1704441900000000000,0.0005,False,0.0001020737993569350640513090965,966.906,False,0.000,1704441900000000000,1704441960000000000,0.0001,next_minute_vwap,705.372,1590619.17771,0.01,0.072,full,ETHUSDT-1m-2024-01.zip,2024-01-05T08:06:00.000000000Z,2024-01-05T08:05:00.000000000Z,60,increase_perp,0.000146744583692009322740328,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1704984180000000000,2024-01-11T14:43:00.000000000Z,fill-permanent-00000447-1704984180000000000,permanent-00000447,futures,BUY,0.072,48480.6,48475.70140834761520017020766,bar:BTCUSDT:futures:1704984120000000000,0.0005,False,0.00002349492183370033271419863390,5869.280,False,0.000,1704984120000000000,1704984180000000000,0.0001,next_minute_vwap,3064.492,148553399.16027,0.01,0.072,full,BTCUSDT-1m-2024-01.zip,2024-01-11T14:43:00.000000000Z,2024-01-11T14:42:00.000000000Z,60,close_perp,0.00367354883160275830382304,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1704984240000000000,2024-01-11T14:44:00.000000000Z,fill-permanent-00000448-1704984240000000000,permanent-00000448,spot,SELL,0.07200,48463.36,48468.21049118181961922360796,bar:BTCUSDT:spot:1704984180000000000,0.001,False,0.0002116031779740841358922662389,380.66731000,False,0.00000,1704984180000000000,1704984240000000000,0.0001,next_minute_vwap,340.25954000,16491771.00635270,0.01,0.07200,full,BTCUSDT-1m-2024-01.zip,2024-01-11T14:44:00.000000000Z,2024-01-11T14:43:00.000000000Z,60,close_spot,0.0002642495545034828413632000,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1704984660000000000,2024-01-11T14:51:00.000000000Z,fill-permanent-00000449-1704984660000000000,permanent-00000449,futures,BUY,1.414,2677.95,2677.679336489415615338821068,bar:ETHUSDT:futures:1704984600000000000,0.0005,False,0.00005072864487286590797565512960,13733.159,False,0.000,1704984600000000000,1704984660000000000,0.0001,next_minute_vwap,27873.798,74637092.93408,0.01,1.414,full,ETHUSDT-1m-2024-01.zip,2024-01-11T14:51:00.000000000Z,2024-01-11T14:50:00.000000000Z,60,close_perp,0.004094345786716542898100700,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1704984720000000000,2024-01-11T14:52:00.000000000Z,fill-permanent-00000450-1704984720000000000,permanent-00000450,spot,SELL,1.4140,2676.91,2677.180833891297089486889253,bar:ETHUSDT:spot:1704984660000000000,0.001,False,0.0006325179726358589558282371053,3220.12690000,False,0.0000,1704984660000000000,1704984720000000000,0.0001,next_minute_vwap,2235.50960000,5984863.45510000,0.01,1.4140,full,ETHUSDT-1m-2024-01.zip,2024-01-11T14:52:00.000000000Z,2024-01-11T14:51:00.000000000Z,60,close_spot,0.0044057523818551260079574960,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1705075320000000000,2024-01-12T16:02:00.000000000Z,fill-permanent-00000451-1705075320000000000,permanent-00000451,spot,BUY,0.07107,44333.10,44328.65925617416126096548800,bar:BTCUSDT:spot:1705075260000000000,0.001,False,0.0002370745026389090796765806084,113.24099000,False,0.00000,1705075260000000000,1705075320000000000,0.0001,next_minute_vwap,299.77918000,13288809.12231530,0.01,0.07107,full,BTCUSDT-1m-2024-01.zip,2024-01-12T16:02:00.000000000Z,2024-01-12T16:01:00.000000000Z,60,open_spot,0.0005598823687294191010860315,run_dfea4b7ac1475668d5968c97
