symbol,market,open_time,end_time,available_at,open,high,low,close,base_volume,quote_volume,trade_count,source_file,open_time_utc,source_partition
ETHUSDT,futures,1679664480000000000,1679664540000000000,1679664540000000000,1767.38,1771.05,1766.73,1770.99,6041.709,10688526.86022,4534,ETHUSDT-1m-2023-03.zip,2023-03-24T13:28:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664540000000000,1679664600000000000,1679664600000000000,27908.90,27909.20,27881.70,27885.50,863.166,24077956.00160,4491,BTCUSDT-1m-2023-03.zip,2023-03-24T13:29:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664540000000000,1679664600000000000,1679664600000000000,1771.00,1771.83,1770.05,1770.11,3413.145,6044261.73327,2732,ETHUSDT-1m-2023-03.zip,2023-03-24T13:29:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664600000000000,1679664660000000000,1679664660000000000,27885.50,27885.50,27827.90,27842.90,710.368,19788258.73340,7504,BTCUSDT-1m-2023-03.zip,2023-03-24T13:30:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664600000000000,1679664660000000000,1679664660000000000,1770.10,1770.19,1768.08,1768.22,4872.348,8619794.68373,3855,ETHUSDT-1m-2023-03.zip,2023-03-24T13:30:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664660000000000,1679664720000000000,1679664720000000000,27842.90,27881.10,27842.40,27880.20,394.386,10988343.59620,5491,BTCUSDT-1m-2023-03.zip,2023-03-24T13:31:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664660000000000,1679664720000000000,1679664720000000000,1768.23,1770.32,1767.81,1770.03,4030.978,7131161.70355,4685,ETHUSDT-1m-2023-03.zip,2023-03-24T13:31:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664720000000000,1679664780000000000,1679664780000000000,27880.10,27923.00,27878.00,27880.70,851.904,23768151.93220,7391,BTCUSDT-1m-2023-03.zip,2023-03-24T13:32:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664720000000000,1679664780000000000,1679664780000000000,1770.03,1771.46,1769.50,1769.50,4709.907,8339011.98845,7121,ETHUSDT-1m-2023-03.zip,2023-03-24T13:32:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664780000000000,1679664840000000000,1679664840000000000,27880.70,27880.80,27850.10,27864.90,419.167,11678621.23910,6296,BTCUSDT-1m-2023-03.zip,2023-03-24T13:33:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664780000000000,1679664840000000000,1679664840000000000,1769.51,1769.76,1768.34,1769.10,1879.543,3324846.82675,6099,ETHUSDT-1m-2023-03.zip,2023-03-24T13:33:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664840000000000,1679664900000000000,1679664900000000000,27864.90,27884.80,27859.40,27862.60,239.900,6686412.10680,2889,BTCUSDT-1m-2023-03.zip,2023-03-24T13:34:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664840000000000,1679664900000000000,1679664900000000000,1769.10,1770.19,1768.35,1769.08,2179.062,3855045.55580,2083,ETHUSDT-1m-2023-03.zip,2023-03-24T13:34:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664900000000000,1679664960000000000,1679664960000000000,27862.80,27864.00,27850.00,27860.50,252.898,7045529.92490,3745,BTCUSDT-1m-2023-03.zip,2023-03-24T13:35:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664900000000000,1679664960000000000,1679664960000000000,1769.02,1769.18,1768.21,1768.91,1148.514,2031432.87370,5142,ETHUSDT-1m-2023-03.zip,2023-03-24T13:35:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679664960000000000,1679665020000000000,1679665020000000000,27860.50,27890.50,27857.50,27860.20,279.654,7794860.97560,3934,BTCUSDT-1m-2023-03.zip,2023-03-24T13:36:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679664960000000000,1679665020000000000,1679665020000000000,1768.91,1771.16,1768.57,1768.87,3574.447,6325664.69636,3810,ETHUSDT-1m-2023-03.zip,2023-03-24T13:36:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665020000000000,1679665080000000000,1679665080000000000,27860.30,27865.00,27782.00,27790.00,1008.225,28054214.40390,8408,BTCUSDT-1m-2023-03.zip,2023-03-24T13:37:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665020000000000,1679665080000000000,1679665080000000000,1768.87,1769.28,1765.43,1765.43,5106.566,9023727.45248,5723,ETHUSDT-1m-2023-03.zip,2023-03-24T13:37:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665080000000000,1679665140000000000,1679665140000000000,27789.60,27810.00,27769.50,27796.40,719.734,20000692.75340,8355,BTCUSDT-1m-2023-03.zip,2023-03-24T13:38:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665080000000000,1679665140000000000,1679665140000000000,1765.43,1765.65,1762.72,1763.66,8094.614,14280097.06950,8029,ETHUSDT-1m-2023-03.zip,2023-03-24T13:38:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665140000000000,1679665200000000000,1679665200000000000,27796.40,27816.20,27767.10,27775.20,491.951,13675267.64330,6783,BTCUSDT-1m-2023-03.zip,2023-03-24T13:39:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665140000000000,1679665200000000000,1679665200000000000,1763.67,1764.81,1762.79,1763.49,2613.345,4609578.30993,4316,ETHUSDT-1m-2023-03.zip,2023-03-24T13:39:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665200000000000,1679665260000000000,1679665260000000000,27775.10,27787.50,27766.10,27784.00,590.548,16404234.91600,7453,BTCUSDT-1m-2023-03.zip,2023-03-24T13:40:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665200000000000,1679665260000000000,1679665260000000000,1763.48,1764.76,1763.44,1764.72,2320.342,4093356.02254,4351,ETHUSDT-1m-2023-03.zip,2023-03-24T13:40:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665260000000000,1679665320000000000,1679665320000000000,27784.00,27804.40,27727.20,27732.90,682.262,18943576.14090,9014,BTCUSDT-1m-2023-03.zip,2023-03-24T13:41:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665260000000000,1679665320000000000,1679665320000000000,1764.71,1765.50,1762.56,1762.91,3910.677,6900011.85113,5179,ETHUSDT-1m-2023-03.zip,2023-03-24T13:41:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665320000000000,1679665380000000000,1679665380000000000,27732.90,27777.60,27639.00,27655.10,2091.449,57926888.21230,14899,BTCUSDT-1m-2023-03.zip,2023-03-24T13:42:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665320000000000,1679665380000000000,1679665380000000000,1762.92,1762.96,1752.57,1755.09,17332.128,30470408.00526,13114,ETHUSDT-1m-2023-03.zip,2023-03-24T13:42:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665380000000000,1679665440000000000,1679665440000000000,27655.10,27750.60,27653.50,27744.80,1186.330,32872492.77860,10133,BTCUSDT-1m-2023-03.zip,2023-03-24T13:43:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665380000000000,1679665440000000000,1679665440000000000,1755.09,1760.23,1755.02,1760.12,8692.176,15282786.90007,7636,ETHUSDT-1m-2023-03.zip,2023-03-24T13:43:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665440000000000,1679665500000000000,1679665500000000000,27744.80,27791.80,27705.80,27782.40,1323.517,36727200.85810,9097,BTCUSDT-1m-2023-03.zip,2023-03-24T13:44:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665440000000000,1679665500000000000,1679665500000000000,1760.11,1761.16,1757.68,1761.16,10599.191,18645424.59602,7324,ETHUSDT-1m-2023-03.zip,2023-03-24T13:44:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665500000000000,1679665560000000000,1679665560000000000,27782.40,27782.40,27714.40,27755.20,1190.649,33037929.46790,10052,BTCUSDT-1m-2023-03.zip,2023-03-24T13:45:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665500000000000,1679665560000000000,1679665560000000000,1761.15,1761.16,1756.80,1758.31,11211.746,19720298.65201,9545,ETHUSDT-1m-2023-03.zip,2023-03-24T13:45:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665560000000000,1679665620000000000,1679665620000000000,27755.20,27790.70,27707.80,27709.00,784.630,21780100.40930,9117,BTCUSDT-1m-2023-03.zip,2023-03-24T13:46:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665560000000000,1679665620000000000,1679665620000000000,1758.31,1759.29,1755.03,1756.28,10306.921,18115187.11477,8443,ETHUSDT-1m-2023-03.zip,2023-03-24T13:46:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665620000000000,1679665680000000000,1679665680000000000,27709.30,27740.50,27667.80,27705.60,1320.254,36573274.67860,11051,BTCUSDT-1m-2023-03.zip,2023-03-24T13:47:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665620000000000,1679665680000000000,1679665680000000000,1756.29,1757.48,1744.16,1752.40,23850.224,41751211.93609,18285,ETHUSDT-1m-2023-03.zip,2023-03-24T13:47:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665680000000000,1679665740000000000,1679665740000000000,27705.70,27714.70,27672.20,27690.40,554.920,15368112.01710,7143,BTCUSDT-1m-2023-03.zip,2023-03-24T13:48:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665680000000000,1679665740000000000,1679665740000000000,1752.41,1752.62,1749.30,1750.44,8380.943,14678412.76676,6718,ETHUSDT-1m-2023-03.zip,2023-03-24T13:48:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665740000000000,1679665800000000000,1679665800000000000,27690.50,27744.00,27688.80,27730.60,555.082,15387963.17320,6892,BTCUSDT-1m-2023-03.zip,2023-03-24T13:49:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665740000000000,1679665800000000000,1679665800000000000,1750.45,1754.11,1750.26,1752.69,9628.926,16871959.25023,7171,ETHUSDT-1m-2023-03.zip,2023-03-24T13:49:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665800000000000,1679665860000000000,1679665860000000000,27730.60,27796.50,27720.90,27791.80,873.719,24256662.27040,7885,BTCUSDT-1m-2023-03.zip,2023-03-24T13:50:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665800000000000,1679665860000000000,1679665860000000000,1752.70,1758.68,1752.43,1758.10,9273.798,16285148.97532,10192,ETHUSDT-1m-2023-03.zip,2023-03-24T13:50:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665860000000000,1679665920000000000,1679665920000000000,27791.80,27795.80,27743.40,27743.50,582.470,16176347.24990,6477,BTCUSDT-1m-2023-03.zip,2023-03-24T13:51:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665860000000000,1679665920000000000,1679665920000000000,1758.09,1759.29,1755.00,1755.21,7184.968,12622807.77981,7868,ETHUSDT-1m-2023-03.zip,2023-03-24T13:51:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665920000000000,1679665980000000000,1679665980000000000,27743.40,27800.00,27741.70,27800.00,410.650,11404424.19650,5903,BTCUSDT-1m-2023-03.zip,2023-03-24T13:52:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665920000000000,1679665980000000000,1679665980000000000,1755.20,1757.93,1755.19,1757.92,4799.589,8430740.36138,5036,ETHUSDT-1m-2023-03.zip,2023-03-24T13:52:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679665980000000000,1679666040000000000,1679666040000000000,27800.00,27872.10,27799.90,27872.00,1129.805,31444598.54890,10108,BTCUSDT-1m-2023-03.zip,2023-03-24T13:53:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679665980000000000,1679666040000000000,1679666040000000000,1757.93,1764.45,1757.92,1764.22,13846.550,24385019.05124,10031,ETHUSDT-1m-2023-03.zip,2023-03-24T13:53:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666040000000000,1679666100000000000,1679666100000000000,27872.10,27945.60,27845.40,27906.00,2079.873,58040008.12408,14606,BTCUSDT-1m-2023-03.zip,2023-03-24T13:54:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666040000000000,1679666100000000000,1679666100000000000,1764.22,1767.83,1762.47,1765.64,13914.754,24567630.91581,9380,ETHUSDT-1m-2023-03.zip,2023-03-24T13:54:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666100000000000,1679666160000000000,1679666160000000000,27905.90,27999.90,27902.00,27941.90,1841.528,51478857.16150,13355,BTCUSDT-1m-2023-03.zip,2023-03-24T13:55:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666100000000000,1679666160000000000,1679666160000000000,1765.63,1768.11,1763.60,1765.54,11133.891,19661888.30148,7537,ETHUSDT-1m-2023-03.zip,2023-03-24T13:55:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666160000000000,1679666220000000000,1679666220000000000,27941.90,27945.20,27893.80,27893.80,720.256,20109679.76660,5700,BTCUSDT-1m-2023-03.zip,2023-03-24T13:56:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666160000000000,1679666220000000000,1679666220000000000,1765.54,1766.24,1761.56,1762.61,6969.691,12294492.87269,5468,ETHUSDT-1m-2023-03.zip,2023-03-24T13:56:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666220000000000,1679666280000000000,1679666280000000000,27893.80,27928.70,27877.10,27903.90,770.039,21487407.12410,6236,BTCUSDT-1m-2023-03.zip,2023-03-24T13:57:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666220000000000,1679666280000000000,1679666280000000000,1762.61,1765.00,1761.82,1763.37,5023.927,8859576.23913,4736,ETHUSDT-1m-2023-03.zip,2023-03-24T13:57:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666280000000000,1679666340000000000,1679666340000000000,27904.00,27906.20,27887.90,27894.70,351.510,9806585.69420,3779,BTCUSDT-1m-2023-03.zip,2023-03-24T13:58:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666280000000000,1679666340000000000,1679666340000000000,1763.38,1764.59,1763.27,1763.91,2871.404,5064876.14766,4827,ETHUSDT-1m-2023-03.zip,2023-03-24T13:58:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666340000000000,1679666400000000000,1679666400000000000,27894.80,27990.50,27879.80,27963.90,1375.534,38430393.70910,8575,BTCUSDT-1m-2023-03.zip,2023-03-24T13:59:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666340000000000,1679666400000000000,1679666400000000000,1763.91,1766.30,1762.27,1766.08,5078.102,8961474.52118,5846,ETHUSDT-1m-2023-03.zip,2023-03-24T13:59:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666400000000000,1679666460000000000,1679666460000000000,27963.90,27963.90,27885.70,27893.00,1588.636,44361433.92090,11389,BTCUSDT-1m-2023-03.zip,2023-03-24T14:00:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666400000000000,1679666460000000000,1679666460000000000,28079.99000000,28079.99000000,27901.06000000,27925.59000000,293.30587000,8205314.81972300,7682,BTCUSDT-1m-2023-03.zip,2023-03-24T14:00:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666400000000000,1679666460000000000,1679666460000000000,1766.09,1766.15,1758.12,1759.10,18774.875,33075362.64864,14503,ETHUSDT-1m-2023-03.zip,2023-03-24T14:00:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666400000000000,1679666460000000000,1679666460000000000,1789.51000000,1789.51000000,1762.76000000,1763.69000000,3635.79670000,6439507.44959600,8250,ETHUSDT-1m-2023-03.zip,2023-03-24T14:00:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666460000000000,1679666520000000000,1679666520000000000,27893.00,27893.00,27825.00,27833.60,1665.597,46403308.16530,11408,BTCUSDT-1m-2023-03.zip,2023-03-24T14:01:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666460000000000,1679666520000000000,1679666520000000000,27925.60000000,27925.60000000,27850.00000000,27850.00000000,237.33799000,6617190.86989580,5483,BTCUSDT-1m-2023-03.zip,2023-03-24T14:01:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666460000000000,1679666520000000000,1679666520000000000,1759.09,1759.96,1756.17,1758.01,11829.654,20797202.82501,10725,ETHUSDT-1m-2023-03.zip,2023-03-24T14:01:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666460000000000,1679666520000000000,1679666520000000000,1762.76000000,1763.74000000,1760.00000000,1760.01000000,1318.67380000,2321487.21619700,2975,ETHUSDT-1m-2023-03.zip,2023-03-24T14:01:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666520000000000,1679666580000000000,1679666580000000000,27833.00,27855.10,27801.70,27846.00,1316.596,36637422.13030,11829,BTCUSDT-1m-2023-03.zip,2023-03-24T14:02:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666520000000000,1679666580000000000,1679666580000000000,27850.01000000,27870.28000000,27835.00000000,27867.87000000,393.15752000,10952402.32250540,4398,BTCUSDT-1m-2023-03.zip,2023-03-24T14:02:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666520000000000,1679666580000000000,1679666580000000000,1758.02,1759.05,1754.75,1759.05,10836.755,19035802.76526,9544,ETHUSDT-1m-2023-03.zip,2023-03-24T14:02:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666520000000000,1679666580000000000,1679666580000000000,1760.00000000,1760.24000000,1756.87000000,1760.10000000,1107.88310000,1948772.78894700,2264,ETHUSDT-1m-2023-03.zip,2023-03-24T14:02:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666580000000000,1679666640000000000,1679666640000000000,27846.20,27918.10,27828.60,27838.50,1525.303,42521443.51940,13277,BTCUSDT-1m-2023-03.zip,2023-03-24T14:03:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666580000000000,1679666640000000000,1679666640000000000,27866.96000000,27945.71000000,27857.58000000,27862.49000000,199.48266000,5566252.59513800,4167,BTCUSDT-1m-2023-03.zip,2023-03-24T14:03:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666580000000000,1679666640000000000,1679666640000000000,1759.04,1765.00,1758.44,1758.69,15576.109,27445590.82791,13679,ETHUSDT-1m-2023-03.zip,2023-03-24T14:03:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666580000000000,1679666640000000000,1679666640000000000,1760.10000000,1766.19000000,1760.10000000,1761.00000000,1614.95110000,2847767.11989400,3816,ETHUSDT-1m-2023-03.zip,2023-03-24T14:03:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666640000000000,1679666700000000000,1679666700000000000,27838.60,27886.50,27830.70,27847.00,731.974,20387386.31040,7987,BTCUSDT-1m-2023-03.zip,2023-03-24T14:04:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666640000000000,1679666700000000000,1679666700000000000,27862.50000000,27889.50000000,27857.57000000,27858.24000000,86.33641000,2405928.96949310,2347,BTCUSDT-1m-2023-03.zip,2023-03-24T14:04:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
