time_ns,symbol,anchor,valid,forecast,no_change,history_start,reason
1667836860006000000,BTCUSDT,1667836800006000000,True,0.001671530999642924098150477861,0.002100000583333495370415380671,1666627200002000000,
1667865660000000000,BTCUSDT,1667865600000000000,True,0.001608940698265811981313148568,0.001368150285031309381522787817,1666627200002000000,
1667894460001000000,BTCUSDT,1667894400001000000,True,0.001242867892685980042341201505,-0.0001654799942541668661747615911,1666656000013000000,
1667923260005000000,BTCUSDT,1667923200005000000,True,0.001395711789431036240800683900,0.001983659724491704931707648374,1666713600000000000,
1667952060000000000,BTCUSDT,1667952000000000000,True,0.0005062391395353212105861459009,-0.002915640506187587879789562464,1666713600000000000,
1667980860013000000,BTCUSDT,1667980800013000000,True,0.0007182806195671611995243703656,0.001534049307547187565505612793,1666771200013000000,
1668009660004000000,BTCUSDT,1668009600004000000,True,-0.0008586192466835755002760196617,-0.006924962164050676265836333074,1666800000000000000,
1668038460006000000,BTCUSDT,1668038400006000000,True,-0.005844603466774804381683020186,-0.02502611826207512068922772991,1666800000000000000,
1668067260000000000,BTCUSDT,1668067200000000000,True,-0.009489227563629819981517506076,-0.02351013489794477040516050108,1666828800009000000,
1668096060015000000,BTCUSDT,1668096000015000000,True,-0.008564275048216220946701210181,-0.005004927393266982673446524246,1666886400009000000,
1668124860000000000,BTCUSDT,1668124800000000000,True,-0.007640235564257617469335871509,-0.004084922127563608106045888566,1666915200000000000,
1668153660015000000,BTCUSDT,1668153600015000000,True,-0.006379347448757272443769909551,-0.001528169204078539542427321652,1666944000000000000,
1668182460027000000,BTCUSDT,1668182400027000000,True,-0.005314658689509164857306985112,-0.001218419492325211531161862016,1666972800007000000,
1668211260007000000,BTCUSDT,1668211200007000000,True,-0.003988629392884015313054171165,0.001113000772917203414724593559,1667001600000000000,
1668240060016000000,BTCUSDT,1668240000016000000,True,-0.003270030801720234035510418398,-0.0005052598421062993417814556933,1667030400003000000,
1668268860000000000,BTCUSDT,1668268800000000000,True,-0.002312870602185409659794751113,0.001369410760783755990975550542,1667030400003000000,
1668297660004000000,BTCUSDT,1668297600004000000,True,-0.001821324433394383734570955417,0.00006992999028750134895814597804,1667088000000000000,
1668326460000000000,BTCUSDT,1668326400000000000,True,-0.001764309948969784743230700430,-0.001544970214579196469332842963,1667088000000000000,
1668355260017000000,BTCUSDT,1668355200017000000,True,-0.001278366773974625155969212970,0.0005913596509335393795080051515,1667145600009000000,
1668384060000000000,BTCUSDT,1668384000000000000,True,-0.001179652640095369032102858393,-0.0007998904721575703707880660902,1667145600009000000,
1668412860000000000,BTCUSDT,1668412800000000000,True,-0.001267539734670111817424746391,-0.00160545,1667203200000000000,
1668441660000000000,BTCUSDT,1668441600000000000,True,-0.001055078171744820435059119623,-0.00023772,1667203200000000000,
1668470460014000000,BTCUSDT,1668470400014000000,True,-0.001310758993530318081432879199,-0.002294248884740125473550117024,1667260800000000000,
1668499260009000000,BTCUSDT,1668499200009000000,True,-0.001805649502642488752208836996,-0.003709440644000111805574966246,1667289600000000000,
1668528060010000000,BTCUSDT,1668528000010000000,True,-0.001334582801533968215444330312,0.0004777499834114589093243434262,1667318400000000000,
1668556860011000000,BTCUSDT,1668556800011000000,True,-0.001631861976149706081850976040,-0.002775359903633336679398031965,1667347200000000000,
1668585660004000000,BTCUSDT,1668585600004000000,True,-0.001246645046996154001511659346,0.0002354100572177222404186001017,1667376000000000000,
1668614460008000000,BTCUSDT,1668614400008000000,True,-0.001276131782334458195353261925,-0.001389569807004193471639795606,1667376000000000000,
