symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,order_id,market,side,quantity,submitted_at,deadline,purpose,status,action,record_type,deadline_utc,submitted_at_utc,window_end_utc,window_start_utc,cancel_requested_at,filled_quantity,recent_volume_quantity,reference_ids,remaining_quantity,vwap_notional,vwap_quantity,window_end,window_start,source_run_id
ETHUSDT,conditional,True,1679663220000000000,2023-03-24T13:07:00.000000000Z,conditional-00000085,spot,SELL,1.6750,1679663220000000000,1679663280000000000,close_spot,pending,submitted,event,2023-03-24T13:08:00.000000000Z,2023-03-24T13:07:00.000000000Z,2023-03-24T13:08:00.000000000Z,2023-03-24T13:07:00.000000000Z,,0,0,[],1.6750,0,0,1679663280000000000,1679663220000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663280000000000,2023-03-24T13:08:00.000000000Z,conditional-00000085,spot,SELL,1.6750,1679663220000000000,1679663280000000000,close_spot,expired,timeout,event,2023-03-24T13:08:00.000000000Z,2023-03-24T13:07:00.000000000Z,2023-03-24T13:08:00.000000000Z,2023-03-24T13:07:00.000000000Z,,0,0,[],1.6750,0,0,1679663280000000000,1679663220000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663280000000000,2023-03-24T13:08:00.000000000Z,conditional-00000086,spot,SELL,1.6750,1679663280000000000,1679663340000000000,close_spot,pending,submitted,event,2023-03-24T13:09:00.000000000Z,2023-03-24T13:08:00.000000000Z,2023-03-24T13:09:00.000000000Z,2023-03-24T13:08:00.000000000Z,,0,0,[],1.6750,0,0,1679663340000000000,1679663280000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663340000000000,2023-03-24T13:09:00.000000000Z,conditional-00000086,spot,SELL,1.6750,1679663280000000000,1679663340000000000,close_spot,expired,timeout,event,2023-03-24T13:09:00.000000000Z,2023-03-24T13:08:00.000000000Z,2023-03-24T13:09:00.000000000Z,2023-03-24T13:08:00.000000000Z,,0,0,[],1.6750,0,0,1679663340000000000,1679663280000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663340000000000,2023-03-24T13:09:00.000000000Z,conditional-00000087,spot,SELL,1.6750,1679663340000000000,1679663400000000000,close_spot,pending,submitted,event,2023-03-24T13:10:00.000000000Z,2023-03-24T13:09:00.000000000Z,2023-03-24T13:10:00.000000000Z,2023-03-24T13:09:00.000000000Z,,0,0,[],1.6750,0,0,1679663400000000000,1679663340000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663400000000000,2023-03-24T13:10:00.000000000Z,conditional-00000087,spot,SELL,1.6750,1679663340000000000,1679663400000000000,close_spot,expired,timeout,event,2023-03-24T13:10:00.000000000Z,2023-03-24T13:09:00.000000000Z,2023-03-24T13:10:00.000000000Z,2023-03-24T13:09:00.000000000Z,,0,0,[],1.6750,0,0,1679663400000000000,1679663340000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663400000000000,2023-03-24T13:10:00.000000000Z,conditional-00000088,spot,SELL,1.6750,1679663400000000000,1679663460000000000,close_spot,pending,submitted,event,2023-03-24T13:11:00.000000000Z,2023-03-24T13:10:00.000000000Z,2023-03-24T13:11:00.000000000Z,2023-03-24T13:10:00.000000000Z,,0,0,[],1.6750,0,0,1679663460000000000,1679663400000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663460000000000,2023-03-24T13:11:00.000000000Z,conditional-00000088,spot,SELL,1.6750,1679663400000000000,1679663460000000000,close_spot,expired,timeout,event,2023-03-24T13:11:00.000000000Z,2023-03-24T13:10:00.000000000Z,2023-03-24T13:11:00.000000000Z,2023-03-24T13:10:00.000000000Z,,0,0,[],1.6750,0,0,1679663460000000000,1679663400000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663460000000000,2023-03-24T13:11:00.000000000Z,conditional-00000089,spot,SELL,1.6750,1679663460000000000,1679663520000000000,close_spot,pending,submitted,event,2023-03-24T13:12:00.000000000Z,2023-03-24T13:11:00.000000000Z,2023-03-24T13:12:00.000000000Z,2023-03-24T13:11:00.000000000Z,,0,0,[],1.6750,0,0,1679663520000000000,1679663460000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663520000000000,2023-03-24T13:12:00.000000000Z,conditional-00000089,spot,SELL,1.6750,1679663460000000000,1679663520000000000,close_spot,expired,timeout,event,2023-03-24T13:12:00.000000000Z,2023-03-24T13:11:00.000000000Z,2023-03-24T13:12:00.000000000Z,2023-03-24T13:11:00.000000000Z,,0,0,[],1.6750,0,0,1679663520000000000,1679663460000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663520000000000,2023-03-24T13:12:00.000000000Z,conditional-00000090,spot,SELL,1.6750,1679663520000000000,1679663580000000000,close_spot,pending,submitted,event,2023-03-24T13:13:00.000000000Z,2023-03-24T13:12:00.000000000Z,2023-03-24T13:13:00.000000000Z,2023-03-24T13:12:00.000000000Z,,0,0,[],1.6750,0,0,1679663580000000000,1679663520000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663580000000000,2023-03-24T13:13:00.000000000Z,conditional-00000090,spot,SELL,1.6750,1679663520000000000,1679663580000000000,close_spot,expired,timeout,event,2023-03-24T13:13:00.000000000Z,2023-03-24T13:12:00.000000000Z,2023-03-24T13:13:00.000000000Z,2023-03-24T13:12:00.000000000Z,,0,0,[],1.6750,0,0,1679663580000000000,1679663520000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663580000000000,2023-03-24T13:13:00.000000000Z,conditional-00000091,spot,SELL,1.6750,1679663580000000000,1679663640000000000,close_spot,pending,submitted,event,2023-03-24T13:14:00.000000000Z,2023-03-24T13:13:00.000000000Z,2023-03-24T13:14:00.000000000Z,2023-03-24T13:13:00.000000000Z,,0,0,[],1.6750,0,0,1679663640000000000,1679663580000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663640000000000,2023-03-24T13:14:00.000000000Z,conditional-00000091,spot,SELL,1.6750,1679663580000000000,1679663640000000000,close_spot,expired,timeout,event,2023-03-24T13:14:00.000000000Z,2023-03-24T13:13:00.000000000Z,2023-03-24T13:14:00.000000000Z,2023-03-24T13:13:00.000000000Z,,0,0,[],1.6750,0,0,1679663640000000000,1679663580000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663640000000000,2023-03-24T13:14:00.000000000Z,conditional-00000092,spot,SELL,1.6750,1679663640000000000,1679663700000000000,close_spot,pending,submitted,event,2023-03-24T13:15:00.000000000Z,2023-03-24T13:14:00.000000000Z,2023-03-24T13:15:00.000000000Z,2023-03-24T13:14:00.000000000Z,,0,0,[],1.6750,0,0,1679663700000000000,1679663640000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663700000000000,2023-03-24T13:15:00.000000000Z,conditional-00000092,spot,SELL,1.6750,1679663640000000000,1679663700000000000,close_spot,expired,timeout,event,2023-03-24T13:15:00.000000000Z,2023-03-24T13:14:00.000000000Z,2023-03-24T13:15:00.000000000Z,2023-03-24T13:14:00.000000000Z,,0,0,[],1.6750,0,0,1679663700000000000,1679663640000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663700000000000,2023-03-24T13:15:00.000000000Z,conditional-00000093,spot,SELL,1.6750,1679663700000000000,1679663760000000000,close_spot,pending,submitted,event,2023-03-24T13:16:00.000000000Z,2023-03-24T13:15:00.000000000Z,2023-03-24T13:16:00.000000000Z,2023-03-24T13:15:00.000000000Z,,0,0,[],1.6750,0,0,1679663760000000000,1679663700000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663760000000000,2023-03-24T13:16:00.000000000Z,conditional-00000093,spot,SELL,1.6750,1679663700000000000,1679663760000000000,close_spot,expired,timeout,event,2023-03-24T13:16:00.000000000Z,2023-03-24T13:15:00.000000000Z,2023-03-24T13:16:00.000000000Z,2023-03-24T13:15:00.000000000Z,,0,0,[],1.6750,0,0,1679663760000000000,1679663700000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663760000000000,2023-03-24T13:16:00.000000000Z,conditional-00000094,spot,SELL,1.6750,1679663760000000000,1679663820000000000,close_spot,pending,submitted,event,2023-03-24T13:17:00.000000000Z,2023-03-24T13:16:00.000000000Z,2023-03-24T13:17:00.000000000Z,2023-03-24T13:16:00.000000000Z,,0,0,[],1.6750,0,0,1679663820000000000,1679663760000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663820000000000,2023-03-24T13:17:00.000000000Z,conditional-00000094,spot,SELL,1.6750,1679663760000000000,1679663820000000000,close_spot,expired,timeout,event,2023-03-24T13:17:00.000000000Z,2023-03-24T13:16:00.000000000Z,2023-03-24T13:17:00.000000000Z,2023-03-24T13:16:00.000000000Z,,0,0,[],1.6750,0,0,1679663820000000000,1679663760000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663820000000000,2023-03-24T13:17:00.000000000Z,conditional-00000095,spot,SELL,1.6750,1679663820000000000,1679663880000000000,close_spot,pending,submitted,event,2023-03-24T13:18:00.000000000Z,2023-03-24T13:17:00.000000000Z,2023-03-24T13:18:00.000000000Z,2023-03-24T13:17:00.000000000Z,,0,0,[],1.6750,0,0,1679663880000000000,1679663820000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663880000000000,2023-03-24T13:18:00.000000000Z,conditional-00000095,spot,SELL,1.6750,1679663820000000000,1679663880000000000,close_spot,expired,timeout,event,2023-03-24T13:18:00.000000000Z,2023-03-24T13:17:00.000000000Z,2023-03-24T13:18:00.000000000Z,2023-03-24T13:17:00.000000000Z,,0,0,[],1.6750,0,0,1679663880000000000,1679663820000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663880000000000,2023-03-24T13:18:00.000000000Z,conditional-00000096,spot,SELL,1.6750,1679663880000000000,1679663940000000000,close_spot,pending,submitted,event,2023-03-24T13:19:00.000000000Z,2023-03-24T13:18:00.000000000Z,2023-03-24T13:19:00.000000000Z,2023-03-24T13:18:00.000000000Z,,0,0,[],1.6750,0,0,1679663940000000000,1679663880000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663940000000000,2023-03-24T13:19:00.000000000Z,conditional-00000096,spot,SELL,1.6750,1679663880000000000,1679663940000000000,close_spot,expired,timeout,event,2023-03-24T13:19:00.000000000Z,2023-03-24T13:18:00.000000000Z,2023-03-24T13:19:00.000000000Z,2023-03-24T13:18:00.000000000Z,,0,0,[],1.6750,0,0,1679663940000000000,1679663880000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679663940000000000,2023-03-24T13:19:00.000000000Z,conditional-00000097,spot,SELL,1.6750,1679663940000000000,1679664000000000000,close_spot,pending,submitted,event,2023-03-24T13:20:00.000000000Z,2023-03-24T13:19:00.000000000Z,2023-03-24T13:20:00.000000000Z,2023-03-24T13:19:00.000000000Z,,0,0,[],1.6750,0,0,1679664000000000000,1679663940000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664000000000000,2023-03-24T13:20:00.000000000Z,conditional-00000097,spot,SELL,1.6750,1679663940000000000,1679664000000000000,close_spot,expired,timeout,event,2023-03-24T13:20:00.000000000Z,2023-03-24T13:19:00.000000000Z,2023-03-24T13:20:00.000000000Z,2023-03-24T13:19:00.000000000Z,,0,0,[],1.6750,0,0,1679664000000000000,1679663940000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664000000000000,2023-03-24T13:20:00.000000000Z,conditional-00000098,spot,SELL,1.6750,1679664000000000000,1679664060000000000,close_spot,pending,submitted,event,2023-03-24T13:21:00.000000000Z,2023-03-24T13:20:00.000000000Z,2023-03-24T13:21:00.000000000Z,2023-03-24T13:20:00.000000000Z,,0,0,[],1.6750,0,0,1679664060000000000,1679664000000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664060000000000,2023-03-24T13:21:00.000000000Z,conditional-00000098,spot,SELL,1.6750,1679664000000000000,1679664060000000000,close_spot,expired,timeout,event,2023-03-24T13:21:00.000000000Z,2023-03-24T13:20:00.000000000Z,2023-03-24T13:21:00.000000000Z,2023-03-24T13:20:00.000000000Z,,0,0,[],1.6750,0,0,1679664060000000000,1679664000000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664060000000000,2023-03-24T13:21:00.000000000Z,conditional-00000099,spot,SELL,1.6750,1679664060000000000,1679664120000000000,close_spot,pending,submitted,event,2023-03-24T13:22:00.000000000Z,2023-03-24T13:21:00.000000000Z,2023-03-24T13:22:00.000000000Z,2023-03-24T13:21:00.000000000Z,,0,0,[],1.6750,0,0,1679664120000000000,1679664060000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664120000000000,2023-03-24T13:22:00.000000000Z,conditional-00000099,spot,SELL,1.6750,1679664060000000000,1679664120000000000,close_spot,expired,timeout,event,2023-03-24T13:22:00.000000000Z,2023-03-24T13:21:00.000000000Z,2023-03-24T13:22:00.000000000Z,2023-03-24T13:21:00.000000000Z,,0,0,[],1.6750,0,0,1679664120000000000,1679664060000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664120000000000,2023-03-24T13:22:00.000000000Z,conditional-00000100,spot,SELL,1.6750,1679664120000000000,1679664180000000000,close_spot,pending,submitted,event,2023-03-24T13:23:00.000000000Z,2023-03-24T13:22:00.000000000Z,2023-03-24T13:23:00.000000000Z,2023-03-24T13:22:00.000000000Z,,0,0,[],1.6750,0,0,1679664180000000000,1679664120000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664180000000000,2023-03-24T13:23:00.000000000Z,conditional-00000100,spot,SELL,1.6750,1679664120000000000,1679664180000000000,close_spot,expired,timeout,event,2023-03-24T13:23:00.000000000Z,2023-03-24T13:22:00.000000000Z,2023-03-24T13:23:00.000000000Z,2023-03-24T13:22:00.000000000Z,,0,0,[],1.6750,0,0,1679664180000000000,1679664120000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664180000000000,2023-03-24T13:23:00.000000000Z,conditional-00000101,spot,SELL,1.6750,1679664180000000000,1679664240000000000,close_spot,pending,submitted,event,2023-03-24T13:24:00.000000000Z,2023-03-24T13:23:00.000000000Z,2023-03-24T13:24:00.000000000Z,2023-03-24T13:23:00.000000000Z,,0,0,[],1.6750,0,0,1679664240000000000,1679664180000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664240000000000,2023-03-24T13:24:00.000000000Z,conditional-00000101,spot,SELL,1.6750,1679664180000000000,1679664240000000000,close_spot,expired,timeout,event,2023-03-24T13:24:00.000000000Z,2023-03-24T13:23:00.000000000Z,2023-03-24T13:24:00.000000000Z,2023-03-24T13:23:00.000000000Z,,0,0,[],1.6750,0,0,1679664240000000000,1679664180000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664240000000000,2023-03-24T13:24:00.000000000Z,conditional-00000102,spot,SELL,1.6750,1679664240000000000,1679664300000000000,close_spot,pending,submitted,event,2023-03-24T13:25:00.000000000Z,2023-03-24T13:24:00.000000000Z,2023-03-24T13:25:00.000000000Z,2023-03-24T13:24:00.000000000Z,,0,0,[],1.6750,0,0,1679664300000000000,1679664240000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664300000000000,2023-03-24T13:25:00.000000000Z,conditional-00000102,spot,SELL,1.6750,1679664240000000000,1679664300000000000,close_spot,expired,timeout,event,2023-03-24T13:25:00.000000000Z,2023-03-24T13:24:00.000000000Z,2023-03-24T13:25:00.000000000Z,2023-03-24T13:24:00.000000000Z,,0,0,[],1.6750,0,0,1679664300000000000,1679664240000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664300000000000,2023-03-24T13:25:00.000000000Z,conditional-00000103,spot,SELL,1.6750,1679664300000000000,1679664360000000000,close_spot,pending,submitted,event,2023-03-24T13:26:00.000000000Z,2023-03-24T13:25:00.000000000Z,2023-03-24T13:26:00.000000000Z,2023-03-24T13:25:00.000000000Z,,0,0,[],1.6750,0,0,1679664360000000000,1679664300000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664360000000000,2023-03-24T13:26:00.000000000Z,conditional-00000103,spot,SELL,1.6750,1679664300000000000,1679664360000000000,close_spot,expired,timeout,event,2023-03-24T13:26:00.000000000Z,2023-03-24T13:25:00.000000000Z,2023-03-24T13:26:00.000000000Z,2023-03-24T13:25:00.000000000Z,,0,0,[],1.6750,0,0,1679664360000000000,1679664300000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664360000000000,2023-03-24T13:26:00.000000000Z,conditional-00000104,spot,SELL,1.6750,1679664360000000000,1679664420000000000,close_spot,pending,submitted,event,2023-03-24T13:27:00.000000000Z,2023-03-24T13:26:00.000000000Z,2023-03-24T13:27:00.000000000Z,2023-03-24T13:26:00.000000000Z,,0,0,[],1.6750,0,0,1679664420000000000,1679664360000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664420000000000,2023-03-24T13:27:00.000000000Z,conditional-00000104,spot,SELL,1.6750,1679664360000000000,1679664420000000000,close_spot,expired,timeout,event,2023-03-24T13:27:00.000000000Z,2023-03-24T13:26:00.000000000Z,2023-03-24T13:27:00.000000000Z,2023-03-24T13:26:00.000000000Z,,0,0,[],1.6750,0,0,1679664420000000000,1679664360000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664420000000000,2023-03-24T13:27:00.000000000Z,conditional-00000105,spot,SELL,1.6750,1679664420000000000,1679664480000000000,close_spot,pending,submitted,event,2023-03-24T13:28:00.000000000Z,2023-03-24T13:27:00.000000000Z,2023-03-24T13:28:00.000000000Z,2023-03-24T13:27:00.000000000Z,,0,0,[],1.6750,0,0,1679664480000000000,1679664420000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664480000000000,2023-03-24T13:28:00.000000000Z,conditional-00000105,spot,SELL,1.6750,1679664420000000000,1679664480000000000,close_spot,expired,timeout,event,2023-03-24T13:28:00.000000000Z,2023-03-24T13:27:00.000000000Z,2023-03-24T13:28:00.000000000Z,2023-03-24T13:27:00.000000000Z,,0,0,[],1.6750,0,0,1679664480000000000,1679664420000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664480000000000,2023-03-24T13:28:00.000000000Z,conditional-00000106,spot,SELL,1.6750,1679664480000000000,1679664540000000000,close_spot,pending,submitted,event,2023-03-24T13:29:00.000000000Z,2023-03-24T13:28:00.000000000Z,2023-03-24T13:29:00.000000000Z,2023-03-24T13:28:00.000000000Z,,0,0,[],1.6750,0,0,1679664540000000000,1679664480000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664540000000000,2023-03-24T13:29:00.000000000Z,conditional-00000106,spot,SELL,1.6750,1679664480000000000,1679664540000000000,close_spot,expired,timeout,event,2023-03-24T13:29:00.000000000Z,2023-03-24T13:28:00.000000000Z,2023-03-24T13:29:00.000000000Z,2023-03-24T13:28:00.000000000Z,,0,0,[],1.6750,0,0,1679664540000000000,1679664480000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664540000000000,2023-03-24T13:29:00.000000000Z,conditional-00000107,spot,SELL,1.6750,1679664540000000000,1679664600000000000,close_spot,pending,submitted,event,2023-03-24T13:30:00.000000000Z,2023-03-24T13:29:00.000000000Z,2023-03-24T13:30:00.000000000Z,2023-03-24T13:29:00.000000000Z,,0,0,[],1.6750,0,0,1679664600000000000,1679664540000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664600000000000,2023-03-24T13:30:00.000000000Z,conditional-00000107,spot,SELL,1.6750,1679664540000000000,1679664600000000000,close_spot,expired,timeout,event,2023-03-24T13:30:00.000000000Z,2023-03-24T13:29:00.000000000Z,2023-03-24T13:30:00.000000000Z,2023-03-24T13:29:00.000000000Z,,0,0,[],1.6750,0,0,1679664600000000000,1679664540000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664600000000000,2023-03-24T13:30:00.000000000Z,conditional-00000108,spot,SELL,1.6750,1679664600000000000,1679664660000000000,close_spot,pending,submitted,event,2023-03-24T13:31:00.000000000Z,2023-03-24T13:30:00.000000000Z,2023-03-24T13:31:00.000000000Z,2023-03-24T13:30:00.000000000Z,,0,0,[],1.6750,0,0,1679664660000000000,1679664600000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664660000000000,2023-03-24T13:31:00.000000000Z,conditional-00000108,spot,SELL,1.6750,1679664600000000000,1679664660000000000,close_spot,expired,timeout,event,2023-03-24T13:31:00.000000000Z,2023-03-24T13:30:00.000000000Z,2023-03-24T13:31:00.000000000Z,2023-03-24T13:30:00.000000000Z,,0,0,[],1.6750,0,0,1679664660000000000,1679664600000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664660000000000,2023-03-24T13:31:00.000000000Z,conditional-00000109,spot,SELL,1.6750,1679664660000000000,1679664720000000000,close_spot,pending,submitted,event,2023-03-24T13:32:00.000000000Z,2023-03-24T13:31:00.000000000Z,2023-03-24T13:32:00.000000000Z,2023-03-24T13:31:00.000000000Z,,0,0,[],1.6750,0,0,1679664720000000000,1679664660000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664720000000000,2023-03-24T13:32:00.000000000Z,conditional-00000109,spot,SELL,1.6750,1679664660000000000,1679664720000000000,close_spot,expired,timeout,event,2023-03-24T13:32:00.000000000Z,2023-03-24T13:31:00.000000000Z,2023-03-24T13:32:00.000000000Z,2023-03-24T13:31:00.000000000Z,,0,0,[],1.6750,0,0,1679664720000000000,1679664660000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664720000000000,2023-03-24T13:32:00.000000000Z,conditional-00000110,spot,SELL,1.6750,1679664720000000000,1679664780000000000,close_spot,pending,submitted,event,2023-03-24T13:33:00.000000000Z,2023-03-24T13:32:00.000000000Z,2023-03-24T13:33:00.000000000Z,2023-03-24T13:32:00.000000000Z,,0,0,[],1.6750,0,0,1679664780000000000,1679664720000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664780000000000,2023-03-24T13:33:00.000000000Z,conditional-00000110,spot,SELL,1.6750,1679664720000000000,1679664780000000000,close_spot,expired,timeout,event,2023-03-24T13:33:00.000000000Z,2023-03-24T13:32:00.000000000Z,2023-03-24T13:33:00.000000000Z,2023-03-24T13:32:00.000000000Z,,0,0,[],1.6750,0,0,1679664780000000000,1679664720000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664780000000000,2023-03-24T13:33:00.000000000Z,conditional-00000111,spot,SELL,1.6750,1679664780000000000,1679664840000000000,close_spot,pending,submitted,event,2023-03-24T13:34:00.000000000Z,2023-03-24T13:33:00.000000000Z,2023-03-24T13:34:00.000000000Z,2023-03-24T13:33:00.000000000Z,,0,0,[],1.6750,0,0,1679664840000000000,1679664780000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664840000000000,2023-03-24T13:34:00.000000000Z,conditional-00000111,spot,SELL,1.6750,1679664780000000000,1679664840000000000,close_spot,expired,timeout,event,2023-03-24T13:34:00.000000000Z,2023-03-24T13:33:00.000000000Z,2023-03-24T13:34:00.000000000Z,2023-03-24T13:33:00.000000000Z,,0,0,[],1.6750,0,0,1679664840000000000,1679664780000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664840000000000,2023-03-24T13:34:00.000000000Z,conditional-00000112,spot,SELL,1.6750,1679664840000000000,1679664900000000000,close_spot,pending,submitted,event,2023-03-24T13:35:00.000000000Z,2023-03-24T13:34:00.000000000Z,2023-03-24T13:35:00.000000000Z,2023-03-24T13:34:00.000000000Z,,0,0,[],1.6750,0,0,1679664900000000000,1679664840000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664900000000000,2023-03-24T13:35:00.000000000Z,conditional-00000112,spot,SELL,1.6750,1679664840000000000,1679664900000000000,close_spot,expired,timeout,event,2023-03-24T13:35:00.000000000Z,2023-03-24T13:34:00.000000000Z,2023-03-24T13:35:00.000000000Z,2023-03-24T13:34:00.000000000Z,,0,0,[],1.6750,0,0,1679664900000000000,1679664840000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664900000000000,2023-03-24T13:35:00.000000000Z,conditional-00000113,spot,SELL,1.6750,1679664900000000000,1679664960000000000,close_spot,pending,submitted,event,2023-03-24T13:36:00.000000000Z,2023-03-24T13:35:00.000000000Z,2023-03-24T13:36:00.000000000Z,2023-03-24T13:35:00.000000000Z,,0,0,[],1.6750,0,0,1679664960000000000,1679664900000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664960000000000,2023-03-24T13:36:00.000000000Z,conditional-00000113,spot,SELL,1.6750,1679664900000000000,1679664960000000000,close_spot,expired,timeout,event,2023-03-24T13:36:00.000000000Z,2023-03-24T13:35:00.000000000Z,2023-03-24T13:36:00.000000000Z,2023-03-24T13:35:00.000000000Z,,0,0,[],1.6750,0,0,1679664960000000000,1679664900000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679664960000000000,2023-03-24T13:36:00.000000000Z,conditional-00000114,spot,SELL,1.6750,1679664960000000000,1679665020000000000,close_spot,pending,submitted,event,2023-03-24T13:37:00.000000000Z,2023-03-24T13:36:00.000000000Z,2023-03-24T13:37:00.000000000Z,2023-03-24T13:36:00.000000000Z,,0,0,[],1.6750,0,0,1679665020000000000,1679664960000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679665020000000000,2023-03-24T13:37:00.000000000Z,conditional-00000114,spot,SELL,1.6750,1679664960000000000,1679665020000000000,close_spot,expired,timeout,event,2023-03-24T13:37:00.000000000Z,2023-03-24T13:36:00.000000000Z,2023-03-24T13:37:00.000000000Z,2023-03-24T13:36:00.000000000Z,,0,0,[],1.6750,0,0,1679665020000000000,1679664960000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679665020000000000,2023-03-24T13:37:00.000000000Z,conditional-00000115,spot,SELL,1.6750,1679665020000000000,1679665080000000000,close_spot,pending,submitted,event,2023-03-24T13:38:00.000000000Z,2023-03-24T13:37:00.000000000Z,2023-03-24T13:38:00.000000000Z,2023-03-24T13:37:00.000000000Z,,0,0,[],1.6750,0,0,1679665080000000000,1679665020000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679665080000000000,2023-03-24T13:38:00.000000000Z,conditional-00000115,spot,SELL,1.6750,1679665020000000000,1679665080000000000,close_spot,expired,timeout,event,2023-03-24T13:38:00.000000000Z,2023-03-24T13:37:00.000000000Z,2023-03-24T13:38:00.000000000Z,2023-03-24T13:37:00.000000000Z,,0,0,[],1.6750,0,0,1679665080000000000,1679665020000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679665080000000000,2023-03-24T13:38:00.000000000Z,conditional-00000116,spot,SELL,1.6750,1679665080000000000,1679665140000000000,close_spot,pending,submitted,event,2023-03-24T13:39:00.000000000Z,2023-03-24T13:38:00.000000000Z,2023-03-24T13:39:00.000000000Z,2023-03-24T13:38:00.000000000Z,,0,0,[],1.6750,0,0,1679665140000000000,1679665080000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679665140000000000,2023-03-24T13:39:00.000000000Z,conditional-00000116,spot,SELL,1.6750,1679665080000000000,1679665140000000000,close_spot,expired,timeout,event,2023-03-24T13:39:00.000000000Z,2023-03-24T13:38:00.000000000Z,2023-03-24T13:39:00.000000000Z,2023-03-24T13:38:00.000000000Z,,0,0,[],1.6750,0,0,1679665140000000000,1679665080000000000,run_ad71d751b20623006c195ff3
