scenario,strategy,run_id,period,symbol,covered_seconds,unhedged_seconds,dust_seconds,flat_seconds,invested_seconds,raw_invested_seconds,raw_unhedged_seconds,dust_only_seconds,no_active_seconds,no_inventory_seconds,calendar_seconds,cash_seconds,covered_fraction,unhedged_fraction,dust_fraction,flat_fraction,invested_fraction,raw_invested_fraction,raw_unhedged_fraction,dust_only_fraction,no_active_fraction,no_inventory_fraction,cash_fraction,both_covered_seconds,any_covered_seconds,any_unhedged_seconds,cash_or_dust_seconds,both_covered_fraction,any_covered_fraction,any_unhedged_fraction,cash_or_dust_fraction
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,full,ETHUSDT,40477020.000000000,9960,74050440.000000000,32688180.000000000,40486980.000000000,114537420.000000000,74060400.000000000,74050440.000000000,106738620.000000000,32688180.000000000,147225600,32688180.000000000,0.2749319411841418883672404799,0.00006765127803860198226395409494,0.5029725808555033907146583203,0.2220278266823161189358372457,0.2749995924621804903495044340,0.7779721733176838810641627543,0.5030402321335419926969222744,0.5029725808555033907146583203,0.7250004075378195096504955660,0.2220278266823161189358372457,0.2220278266823161189358372457,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,full,PORTFOLIO,41682240.000000000,11340.000000000,85633920.000000000,,41691120.000000000,114537420.000000000,85644240.000000000,72846300.000000000,105534480.000000000,32688180.000000000,147225600,32688180.000000000,0.2831181533646322378716744914,0.00007702464788732394366197183099,0.5816510172143974960876369327,,0.2831784689619196661450182577,0.7779721733176838810641627543,0.5817211137193531559728742827,0.4947937043557642149191444966,0.7168215310380803338549817423,0.2220278266823161189358372457,0.2220278266823161189358372457,22773720.000000000,41682240.000000000,11340.000000000,105534480.000000000,0.1546858698487219613980177360,0.2831181533646322378716744914,0.00007702464788732394366197183099,0.7168215310380803338549817423
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022-2023,BTCUSDT,4261980.000000000,240,0,58809780.000000000,4262220.000000000,4262220.000000000,240.000000000,0E-9,58809780.000000000,58809780.000000000,63072000,58809780.000000000,0.06757324961948249619482496195,0.000003805175038051750380517503805,0,0.9324229452054794520547945205,0.06757705479452054794520547945,0.06757705479452054794520547945,0.000003805175038051750380517503805,0E-9,0.9324229452054794520547945205,0.9324229452054794520547945205,0.9324229452054794520547945205,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022-2023,ETHUSDT,10381620.000000000,7860,19994340.000000000,32688180.000000000,10389480.000000000,30383820.000000000,20002200.000000000,19994340.000000000,52682520.000000000,32688180.000000000,63072000,32688180.000000000,0.1645995053272450532724505327,0.0001246194824961948249619482496,0.3170081811263318112633181126,0.5182676940639269406392694064,0.1647241248097412480974124810,0.4817323059360730593607305936,0.3171328006088280060882800609,0.3170081811263318112633181126,0.8352758751902587519025875190,0.5182676940639269406392694064,0.5182676940639269406392694064,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022-2023,PORTFOLIO,10381680.000000000,8100.000000000,19994340.000000000,,10389480.000000000,30383820.000000000,20002440.000000000,19994340.000000000,52682520.000000000,32688180.000000000,63072000,32688180.000000000,0.1646004566210045662100456621,0.0001284246575342465753424657534,0.3170081811263318112633181126,,0.1647241248097412480974124810,0.4817323059360730593607305936,0.3171366057838660578386605784,0.3170081811263318112633181126,0.8352758751902587519025875190,0.5182676940639269406392694064,0.5182676940639269406392694064,4261920.000000000,10381680.000000000,8100.000000000,52682520.000000000,0.06757229832572298325722983257,0.1646004566210045662100456621,0.0001284246575342465753424657534,0.8352758751902587519025875190
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024+,BTCUSDT,19716960.000000000,1200,64435440.000000000,0,19718160.000000000,84153600.000000000,64436640.000000000,64435440.000000000,64435440.000000000,0E-9,84153600,0E-9,0.2342972849646360939995436915,0.00001425963951631302760666210358,0.7656884553958475929728496464,0,0.2343115446041524070271503536,1.000000000,0.7657027150353639060004563085,0.7656884553958475929728496464,0.7656884553958475929728496464,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024+,ETHUSDT,30095400.000000000,2100,54056100.000000000,0,30097500.000000000,84153600.000000000,54058200.000000000,54056100.000000000,54056100.000000000,0E-9,84153600,0E-9,0.3576246292493725758612822268,0.00002495436915354779831165868127,0.6423504163814738763404061145,0,0.3576495836185261236595938855,1.000000000,0.6423753707506274241387177732,0.6423504163814738763404061145,0.6423504163814738763404061145,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024+,PORTFOLIO,31300560.000000000,3240.000000000,65639580.000000000,,31301640.000000000,84153600.000000000,65641800.000000000,52851960.000000000,52851960.000000000,0E-9,84153600,0E-9,0.3719455852156057494866529774,0.00003850102669404517453798767967,0.7799972906684919005247547342,,0.3719584188911704312114989733,1.000000000,0.7800236710015970796258270591,0.6280415811088295687885010267,0.6280415811088295687885010267,0E-9,0E-9,18511800.000000000,31300560.000000000,3240.000000000,52851960.000000000,0.2199763289984029203741729409,0.3719455852156057494866529774,0.00003850102669404517453798767967,0.6280415811088295687885010267
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022,BTCUSDT,0,0,0,31536000.000000000,0E-9,0E-9,0E-9,0E-9,31536000.000000000,31536000.000000000,31536000,31536000.000000000,0,0,0,1.000000000,0E-9,0E-9,0E-9,0E-9,1.000000000,1.000000000,1.000000000,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022,ETHUSDT,0,0,0,31536000.000000000,0E-9,0E-9,0E-9,0E-9,31536000.000000000,31536000.000000000,31536000,31536000.000000000,0,0,0,1.000000000,0E-9,0E-9,0E-9,0E-9,1.000000000,1.000000000,1.000000000,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022,PORTFOLIO,0E-9,0E-9,0E-9,,0E-9,0E-9,0E-9,0E-9,31536000.000000000,31536000.000000000,31536000,31536000.000000000,0E-9,0E-9,0E-9,,0E-9,0E-9,0E-9,0E-9,1.000000000,1.000000000,1.000000000,0E-9,0E-9,0E-9,31536000.000000000,0E-9,0E-9,0E-9,1.000000000
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2023,BTCUSDT,4261980.000000000,240,0,27273780.000000000,4262220.000000000,4262220.000000000,240.000000000,0E-9,27273780.000000000,27273780.000000000,31536000,27273780.000000000,0.1351464992389649923896499239,0.000007610350076103500761035007610,0,0.8648458904109589041095890411,0.1351541095890410958904109589,0.1351541095890410958904109589,0.000007610350076103500761035007610,0E-9,0.8648458904109589041095890411,0.8648458904109589041095890411,0.8648458904109589041095890411,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2023,ETHUSDT,10381620.000000000,7860,19994340.000000000,1152180.000000000,10389480.000000000,30383820.000000000,20002200.000000000,19994340.000000000,21146520.000000000,1152180.000000000,31536000,1152180.000000000,0.3291990106544901065449010654,0.0002492389649923896499238964992,0.6340163622526636225266362253,0.03653538812785388127853881279,0.3294482496194824961948249619,0.9634646118721461187214611872,0.6342656012176560121765601218,0.6340163622526636225266362253,0.6705517503805175038051750381,0.03653538812785388127853881279,0.03653538812785388127853881279,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2023,PORTFOLIO,10381680.000000000,8100.000000000,19994340.000000000,,10389480.000000000,30383820.000000000,20002440.000000000,19994340.000000000,21146520.000000000,1152180.000000000,31536000,1152180.000000000,0.3292009132420091324200913242,0.0002568493150684931506849315068,0.6340163622526636225266362253,,0.3294482496194824961948249619,0.9634646118721461187214611872,0.6342732115677321156773211568,0.6340163622526636225266362253,0.6705517503805175038051750381,0.03653538812785388127853881279,0.03653538812785388127853881279,4261920.000000000,10381680.000000000,8100.000000000,21146520.000000000,0.1351445966514459665144596651,0.3292009132420091324200913242,0.0002568493150684931506849315068,0.6705517503805175038051750381
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024,BTCUSDT,19716960.000000000,1200,11904240.000000000,0,19718160.000000000,31622400.000000000,11905440.000000000,11904240.000000000,11904240.000000000,0E-9,31622400,0E-9,0.6235124468731026108075288403,0.00003794778384942319368548876746,0.3764496053430479659987856709,0,0.6235503946569520340012143291,1.000000000,0.3764875531268973891924711597,0.3764496053430479659987856709,0.3764496053430479659987856709,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024,ETHUSDT,19986960.000000000,1320,11634120.000000000,0,19988280.000000000,31622400.000000000,11635440.000000000,11634120.000000000,11634120.000000000,0E-9,31622400,0E-9,0.6320506982392228293867638130,0.00004174256223436551305403764420,0.3679075591985428051001821494,0,0.6320924408014571948998178506,1.000000000,0.3679493017607771706132361870,0.3679075591985428051001821494,0.3679075591985428051001821494,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024,PORTFOLIO,21192120.000000000,2460.000000000,13108380.000000000,,21192420.000000000,31622400.000000000,13110600.000000000,10429980.000000000,10429980.000000000,0E-9,31622400,0E-9,0.6701616575591985428051001821,0.00007779295689131754705525197328,0.4145283090467516697024893746,,0.6701711445051608986035215543,1.000000000,0.4145985124468731026108075288,0.3298288554948391013964784457,0.3298288554948391013964784457,0E-9,0E-9,18511800.000000000,21192120.000000000,2460.000000000,10429980.000000000,0.5854014875531268973891924712,0.6701616575591985428051001821,0.00007779295689131754705525197328,0.3298288554948391013964784457
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2025,BTCUSDT,0,0,31536000.000000000,0,0E-9,31536000.000000000,31536000.000000000,31536000.000000000,31536000.000000000,0E-9,31536000,0E-9,0,0,1.000000000,0,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2025,ETHUSDT,10108440.000000000,780,21426780.000000000,0,10109220.000000000,31536000.000000000,21427560.000000000,21426780.000000000,21426780.000000000,0E-9,31536000,0E-9,0.3205365296803652968036529680,0.00002473363774733637747336377473,0.6794387366818873668188736682,0,0.3205612633181126331811263318,1.000000000,0.6794634703196347031963470320,0.6794387366818873668188736682,0.6794387366818873668188736682,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2025,PORTFOLIO,10108440.000000000,780.000000000,31536000.000000000,,10109220.000000000,31536000.000000000,31536000.000000000,21426780.000000000,21426780.000000000,0E-9,31536000,0E-9,0.3205365296803652968036529680,0.00002473363774733637747336377473,1.000000000,,0.3205612633181126331811263318,1.000000000,1.000000000,0.6794387366818873668188736682,0.6794387366818873668188736682,0E-9,0E-9,0E-9,10108440.000000000,780.000000000,21426780.000000000,0E-9,0.3205365296803652968036529680,0.00002473363774733637747336377473,0.6794387366818873668188736682
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2026,BTCUSDT,0,0,20995200.000000000,0,0E-9,20995200.000000000,20995200.000000000,20995200.000000000,20995200.000000000,0E-9,20995200,0E-9,0,0,1.000000000,0,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2026,ETHUSDT,0,0,20995200.000000000,0,0E-9,20995200.000000000,20995200.000000000,20995200.000000000,20995200.000000000,0E-9,20995200,0E-9,0,0,1.000000000,0,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,,,,,,,,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2026,PORTFOLIO,0E-9,0E-9,20995200.000000000,,0E-9,20995200.000000000,20995200.000000000,20995200.000000000,20995200.000000000,0E-9,20995200,0E-9,0E-9,0E-9,1.000000000,,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,0E-9,0E-9,0E-9,20995200.000000000,0E-9,0E-9,0E-9,1.000000000
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,full,BTCUSDT,32438520.000000000,9180,64435380.000000000,50342520.000000000,32447700.000000000,96883080.000000000,64444560.000000000,64435380.000000000,114777900.000000000,50342520.000000000,147225600,50342520.000000000,0.2203320618153364632237871674,0.00006235328638497652582159624413,0.4376642377412623891497130934,0.3419413471570161711006781429,0.2203944151017214397496087637,0.6580586528429838288993218571,0.4377265910276473656755346896,0.4376642377412623891497130934,0.7796055848982785602503912363,0.3419413471570161711006781429,0.3419413471570161711006781429,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,full,ETHUSDT,40477020.000000000,9960,74050440.000000000,32688180.000000000,40486980.000000000,114537420.000000000,74060400.000000000,74050440.000000000,106738620.000000000,32688180.000000000,147225600,32688180.000000000,0.2749319411841418883672404799,0.00006765127803860198226395409494,0.5029725808555033907146583203,0.2220278266823161189358372457,0.2749995924621804903495044340,0.7779721733176838810641627543,0.5030402321335419926969222744,0.5029725808555033907146583203,0.7250004075378195096504955660,0.2220278266823161189358372457,0.2220278266823161189358372457,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,full,PORTFOLIO,44418540.000000000,11820.000000000,85633920.000000000,,44427120.000000000,117158280.000000000,85644720.000000000,72731160.000000000,102798480.000000000,30067320.000000000,147225600,30067320.000000000,0.3017039156233698487219613980,0.00008028495044340114762649973918,0.5816510172143974960876369327,,0.3017621935315597287428273344,0.7957738328116849243609806990,0.5817243740219092331768388106,0.4940116392801251956181533646,0.6982378064684402712571726656,0.2042261671883150756390193010,0.2042261671883150756390193010,28497000.000000000,44418540.000000000,11820.000000000,102798480.000000000,0.1935600873761085028690662493,0.3017039156233698487219613980,0.00008028495044340114762649973918,0.6982378064684402712571726656
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022-2023,BTCUSDT,12721440.000000000,8040,0,50342520.000000000,12729480.000000000,12729480.000000000,8040.000000000,0E-9,50342520.000000000,50342520.000000000,63072000,50342520.000000000,0.2016971080669710806697108067,0.0001274733637747336377473363775,0,0.7981754185692541856925418569,0.2018245814307458143074581431,0.2018245814307458143074581431,0.0001274733637747336377473363775,0E-9,0.7981754185692541856925418569,0.7981754185692541856925418569,0.7981754185692541856925418569,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022-2023,ETHUSDT,10381620.000000000,7860,19994340.000000000,32688180.000000000,10389480.000000000,30383820.000000000,20002200.000000000,19994340.000000000,52682520.000000000,32688180.000000000,63072000,32688180.000000000,0.1645995053272450532724505327,0.0001246194824961948249619482496,0.3170081811263318112633181126,0.5182676940639269406392694064,0.1647241248097412480974124810,0.4817323059360730593607305936,0.3171328006088280060882800609,0.3170081811263318112633181126,0.8352758751902587519025875190,0.5182676940639269406392694064,0.5182676940639269406392694064,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022-2023,PORTFOLIO,13117920.000000000,8640.000000000,19994340.000000000,,13125420.000000000,33004680.000000000,20002980.000000000,19879260.000000000,49946580.000000000,30067320.000000000,63072000,30067320.000000000,0.2079832572298325722983257230,0.0001369863013698630136986301370,0.3170081811263318112633181126,,0.2081021689497716894977168950,0.5232857686453576864535768645,0.3171451674277016742770167428,0.3151835996955859969558599696,0.7918978310502283105022831050,0.4767142313546423135464231355,0.4767142313546423135464231355,9985140.000000000,13117920.000000000,8640.000000000,49946580.000000000,0.1583133561643835616438356164,0.2079832572298325722983257230,0.0001369863013698630136986301370,0.7918978310502283105022831050
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024+,BTCUSDT,19717080.000000000,1140,64435380.000000000,0,19718220.000000000,84153600.000000000,64436520.000000000,64435380.000000000,64435380.000000000,0E-9,84153600,0E-9,0.2342987109285877253023043577,0.00001354665754049737622632899840,0.7656877424138717773214693133,0,0.2343122575861282226785306867,1.000000000,0.7657012890714122746976956423,0.7656877424138717773214693133,0.7656877424138717773214693133,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024+,ETHUSDT,30095400.000000000,2100,54056100.000000000,0,30097500.000000000,84153600.000000000,54058200.000000000,54056100.000000000,54056100.000000000,0E-9,84153600,0E-9,0.3576246292493725758612822268,0.00002495436915354779831165868127,0.6423504163814738763404061145,0,0.3576495836185261236595938855,1.000000000,0.6423753707506274241387177732,0.6423504163814738763404061145,0.6423504163814738763404061145,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024+,PORTFOLIO,31300620.000000000,3180.000000000,65639580.000000000,,31301700.000000000,84153600.000000000,65641740.000000000,52851900.000000000,52851900.000000000,0E-9,84153600,0E-9,0.3719462981975815651380333105,0.00003778804471822952315765457449,0.7799972906684919005247547342,,0.3719591318731462468628793064,1.000000000,0.7800229580196212639744467260,0.6280408681268537531371206936,0.6280408681268537531371206936,0E-9,0E-9,18511860.000000000,31300620.000000000,3180.000000000,52851900.000000000,0.2199770419803787360255532740,0.3719462981975815651380333105,0.00003778804471822952315765457449,0.6280408681268537531371206936
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022,BTCUSDT,1468560.000000000,120,0,30067320.000000000,1468680.000000000,1468680.000000000,120.000000000,0E-9,30067320.000000000,30067320.000000000,31536000,30067320.000000000,0.04656773211567732115677321157,0.000003805175038051750380517503805,0,0.9534284627092846270928462709,0.04657153729071537290715372907,0.04657153729071537290715372907,0.000003805175038051750380517503805,0E-9,0.9534284627092846270928462709,0.9534284627092846270928462709,0.9534284627092846270928462709,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022,ETHUSDT,0,0,0,31536000.000000000,0E-9,0E-9,0E-9,0E-9,31536000.000000000,31536000.000000000,31536000,31536000.000000000,0,0,0,1.000000000,0E-9,0E-9,0E-9,0E-9,1.000000000,1.000000000,1.000000000,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022,PORTFOLIO,1468560.000000000,120.000000000,0E-9,,1468680.000000000,1468680.000000000,120.000000000,0E-9,30067320.000000000,30067320.000000000,31536000,30067320.000000000,0.04656773211567732115677321157,0.000003805175038051750380517503805,0E-9,,0.04657153729071537290715372907,0.04657153729071537290715372907,0.000003805175038051750380517503805,0E-9,0.9534284627092846270928462709,0.9534284627092846270928462709,0.9534284627092846270928462709,0E-9,1468560.000000000,120.000000000,30067320.000000000,0E-9,0.04656773211567732115677321157,0.000003805175038051750380517503805,0.9534284627092846270928462709
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2023,BTCUSDT,11252880.000000000,7920,0,20275200.000000000,11260800.000000000,11260800.000000000,7920.000000000,0E-9,20275200.000000000,20275200.000000000,31536000,20275200.000000000,0.3568264840182648401826484018,0.0002511415525114155251141552511,0,0.6429223744292237442922374429,0.3570776255707762557077625571,0.3570776255707762557077625571,0.0002511415525114155251141552511,0E-9,0.6429223744292237442922374429,0.6429223744292237442922374429,0.6429223744292237442922374429,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2023,ETHUSDT,10381620.000000000,7860,19994340.000000000,1152180.000000000,10389480.000000000,30383820.000000000,20002200.000000000,19994340.000000000,21146520.000000000,1152180.000000000,31536000,1152180.000000000,0.3291990106544901065449010654,0.0002492389649923896499238964992,0.6340163622526636225266362253,0.03653538812785388127853881279,0.3294482496194824961948249619,0.9634646118721461187214611872,0.6342656012176560121765601218,0.6340163622526636225266362253,0.6705517503805175038051750381,0.03653538812785388127853881279,0.03653538812785388127853881279,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2023,PORTFOLIO,11649360.000000000,8520.000000000,19994340.000000000,,11656740.000000000,31536000.000000000,20002860.000000000,19879260.000000000,19879260.000000000,0E-9,31536000,0E-9,0.3693987823439878234398782344,0.0002701674277016742770167427702,0.6340163622526636225266362253,,0.3696328006088280060882800609,1.000000000,0.6342865296803652968036529680,0.6303671993911719939117199391,0.6303671993911719939117199391,0E-9,0E-9,9985140.000000000,11649360.000000000,8520.000000000,19879260.000000000,0.3166267123287671232876712329,0.3693987823439878234398782344,0.0002701674277016742770167427702,0.6303671993911719939117199391
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024,BTCUSDT,19717080.000000000,1140,11904180.000000000,0,19718220.000000000,31622400.000000000,11905320.000000000,11904180.000000000,11904180.000000000,0E-9,31622400,0E-9,0.6235162416514875531268973892,0.00003605039465695203400121432908,0.3764477079538554948391013965,0,0.6235522920461445051608986035,1.000000000,0.3764837583485124468731026108,0.3764477079538554948391013965,0.3764477079538554948391013965,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024,ETHUSDT,19986960.000000000,1320,11634120.000000000,0,19988280.000000000,31622400.000000000,11635440.000000000,11634120.000000000,11634120.000000000,0E-9,31622400,0E-9,0.6320506982392228293867638130,0.00004174256223436551305403764420,0.3679075591985428051001821494,0,0.6320924408014571948998178506,1.000000000,0.3679493017607771706132361870,0.3679075591985428051001821494,0.3679075591985428051001821494,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024,PORTFOLIO,21192180.000000000,2400.000000000,13108380.000000000,,21192480.000000000,31622400.000000000,13110540.000000000,10429920.000000000,10429920.000000000,0E-9,31622400,0E-9,0.6701635549483910139647844566,0.00007589556769884638737097753491,0.4145283090467516697024893746,,0.6701730418943533697632058288,1.000000000,0.4145966150576806314511232544,0.3298269581056466302367941712,0.3298269581056466302367941712,0E-9,0E-9,18511860.000000000,21192180.000000000,2400.000000000,10429920.000000000,0.5854033849423193685488767456,0.6701635549483910139647844566,0.00007589556769884638737097753491,0.3298269581056466302367941712
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2025,BTCUSDT,0,0,31536000.000000000,0,0E-9,31536000.000000000,31536000.000000000,31536000.000000000,31536000.000000000,0E-9,31536000,0E-9,0,0,1.000000000,0,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2025,ETHUSDT,10108440.000000000,780,21426780.000000000,0,10109220.000000000,31536000.000000000,21427560.000000000,21426780.000000000,21426780.000000000,0E-9,31536000,0E-9,0.3205365296803652968036529680,0.00002473363774733637747336377473,0.6794387366818873668188736682,0,0.3205612633181126331811263318,1.000000000,0.6794634703196347031963470320,0.6794387366818873668188736682,0.6794387366818873668188736682,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2025,PORTFOLIO,10108440.000000000,780.000000000,31536000.000000000,,10109220.000000000,31536000.000000000,31536000.000000000,21426780.000000000,21426780.000000000,0E-9,31536000,0E-9,0.3205365296803652968036529680,0.00002473363774733637747336377473,1.000000000,,0.3205612633181126331811263318,1.000000000,1.000000000,0.6794387366818873668188736682,0.6794387366818873668188736682,0E-9,0E-9,0E-9,10108440.000000000,780.000000000,21426780.000000000,0E-9,0.3205365296803652968036529680,0.00002473363774733637747336377473,0.6794387366818873668188736682
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2026,BTCUSDT,0,0,20995200.000000000,0,0E-9,20995200.000000000,20995200.000000000,20995200.000000000,20995200.000000000,0E-9,20995200,0E-9,0,0,1.000000000,0,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2026,ETHUSDT,0,0,20995200.000000000,0,0E-9,20995200.000000000,20995200.000000000,20995200.000000000,20995200.000000000,0E-9,20995200,0E-9,0,0,1.000000000,0,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,,,,,,,,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2026,PORTFOLIO,0E-9,0E-9,20995200.000000000,,0E-9,20995200.000000000,20995200.000000000,20995200.000000000,20995200.000000000,0E-9,20995200,0E-9,0E-9,0E-9,1.000000000,,0E-9,1.000000000,1.000000000,1.000000000,1.000000000,0E-9,0E-9,0E-9,0E-9,0E-9,20995200.000000000,0E-9,0E-9,0E-9,1.000000000
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,full,BTCUSDT,144268800.000000000,11700,2685780.000000000,259320.000000000,144280500.000000000,146966280.000000000,2697480.000000000,2685780.000000000,2945100.000000000,259320.000000000,147225600,259320.000000000,0.9799165362545644235785080856,0.00007946987480438184663536776213,0.01824261541471048513302034429,0.001761378455920709441836202400,0.9799960061293688054251434533,0.9982386215440792905581637976,0.01832208528951486697965571205,0.01824261541471048513302034429,0.02000399387063119457485654669,0.001761378455920709441836202400,0.001761378455920709441836202400,,,,,,,,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,full,ETHUSDT,138973080.000000000,12540,7865400.000000000,374580.000000000,138985620.000000000,146851020.000000000,7877940.000000000,7865400.000000000,8239980.000000000,374580.000000000,147225600,374580.000000000,0.9439464332290036515388628065,0.00008517540427751695357329160146,0.05342413275952008346374543558,0.002544258607198748043818466354,0.9440316086332811684924360981,0.9974557413928012519561815336,0.05350930816379760041731872718,0.05342413275952008346374543558,0.05596839136671883150756390193,0.002544258607198748043818466354,0.002544258607198748043818466354,,,,,,,,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,full,PORTFOLIO,144579240.000000000,16200.000000000,8172720.000000000,,144587820.000000000,146966280.000000000,8188440.000000000,2378460.000000000,2637780.000000000,259320.000000000,147225600,259320.000000000,0.9820251369327073552425665102,0.0001100352112676056338028169014,0.05551154147104851330203442879,,0.9820834148408972352634324465,0.9982386215440792905581637976,0.05561831637976004173187271779,0.01615520670318205529473135107,0.01791658515910276473656755347,0.001761378455920709441836202400,0.001761378455920709441836202400,138662640.000000000,144579240.000000000,16200.000000000,2637780.000000000,0.9418378325508607198748043818,0.9820251369327073552425665102,0.0001100352112676056338028169014,0.01791658515910276473656755347
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2022-2023,BTCUSDT,60614760.000000000,9060,2188860.000000000,259320.000000000,60623820.000000000,62812680.000000000,2197920.000000000,2188860.000000000,2448180.000000000,259320.000000000,63072000,259320.000000000,0.9610407153729071537290715373,0.0001436453576864535768645357686,0.03470414764079147640791476408,0.004111491628614916286149162861,0.9611843607305936073059360731,0.9958885083713850837138508371,0.03484779299847792998477929985,0.03470414764079147640791476408,0.03881563926940639269406392694,0.004111491628614916286149162861,0.004111491628614916286149162861,,,,,,,,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2022-2023,ETHUSDT,55775940.000000000,9240,6912240.000000000,374580.000000000,55785180.000000000,62697420.000000000,6921480.000000000,6912240.000000000,7286820.000000000,374580.000000000,63072000,374580.000000000,0.8843217275494672754946727549,0.0001464992389649923896499238965,0.1095928462709284627092846271,0.005938926940639269406392694064,0.8844682267884322678843226788,0.9940610730593607305936073059,0.1097393455098934550989345510,0.1095928462709284627092846271,0.1155317732115677321156773212,0.005938926940639269406392694064,0.005938926940639269406392694064,,,,,,,,
