scenario,strategy,run_id,period,metric,value_before,value_after,unchanged
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,cagr,0.03643575428154398,0.03643575428154398,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,cagr_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,sharpe,9.601177444137129,9.601177444137129,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,sharpe_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,annual_volatility,0.0037283306560628674,0.0037283306560628674,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,max_drawdown,-0.0032322176102657656190743898,-0.0032322176102657656190743898,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,max_drawdown_days,154,154,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,spot_pnl_usdt,3264.186932934700000000000001,3264.186932934700000000000001,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,futures_pnl_usdt,-3259.490126851010000000000001,-3259.490126851010000000000001,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,funding_usdt,1199.6541539012608015498,1199.6541539012608015498,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,fees_usdt,-140.2185925077,-140.2185925077,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,liquidation_fees_usdt,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,slippage_informational_usdt,18.44652871516499142895469916,18.44652871516499142895469916,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,spot_realized_pnl_usdt,6536.774657238770958184461265,6536.774657238770958184461265,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,spot_unrealized_pnl_usdt,-3272.587724304070958184461263,-3272.587724304070958184461263,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,futures_realized_pnl_usdt,-6539.636556919478032833539861,-6539.636556919478032833539861,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,futures_unrealized_pnl_usdt,3280.146430068468032833539860,3280.146430068468032833539860,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,reconciliation_residual_usdt,-1.0E-23,-1.0E-23,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,capital_deployed_usdt_daily_mean,9476.701485227000351028310466,9476.701485227000351028310466,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,capital_deployed_usdt_daily_max,11391.458297204962386865884622,11391.458297204962386865884622,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,capital_utilization_daily_mean,0.8365715012128789235384299854,0.8365715012128789235384299854,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,capital_utilization_daily_max,1.0175203896566491388889572312813396178728768465374,1.0175203896566491388889572312813396178728768465374,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,gross_exposure_usdt_daily_mean,11944.69389374161480492813142,11944.69389374161480492813142,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,gross_exposure_usdt_daily_max,16160.5694861414800000,16160.5694861414800000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,collateral_usdt_daily_mean,3503.295731885335155956441898,3503.295731885335155956441898,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,collateral_usdt_daily_max,3877.870841920181106143816023,3877.870841920181106143816023,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,debt_usdt_daily_mean,0E-27,0E-27,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,debt_usdt_daily_max,0E-27,0E-27,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,orders_submitted,283,283,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,failed_attempts,88,88,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,fills,196,196,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,partial_fills,1,1,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,openings,11,11,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,completed_openings,9,9,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,renewals,269,269,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,rebalances,78,78,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,corrections,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,close_requests,11,11,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,margin_close_requests,7,7,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,liquidation_fills,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,blocked_orders,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,turnover_usdt,182600.0988177,182600.0988177,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,maintenance_daily_mean_usdt,31.29694892014478142197125257,31.29694892014478142197125257,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,maintenance_daily_max_usdt,42.342212756160920,42.342212756160920,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,maintenance_ratio_daily_max,0.03723135744870568335597465779,0.03723135744870568335597465779,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,maintenance_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,scenario,BTC_PROMO_DECISION,BTC_PROMO_DECISION,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,strategy,permanent,permanent,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,run_id,run_a45c9456ea5d541c9ddce187,run_a45c9456ea5d541c9ddce187,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,period,2022,2022,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,start_utc,2022-01-01T00:00:00.000000000Z,2022-01-01T00:00:00.000000000Z,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,end_exclusive_utc,2023-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,days,365,365,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,coverage_complete,True,True,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,starting_equity_usdt,10000,10000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,final_equity_usdt,10110.76489699056608413550000,10110.76489699056608413550000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,net_pnl_usdt,110.76489699056608413550000,110.76489699056608413550000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,net_return,0.01107648969905660841355,0.01107648969905660841355,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,cagr,0.0110764896990565,0.0110764896990565,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,cagr_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,sharpe,2.665925094969278,2.665925094969278,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,sharpe_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,annual_volatility,0.004135258928151354,0.004135258928151354,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,max_drawdown,-0.0047826165248016987258055249,-0.0047826165248016987258055249,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,max_drawdown_days,134,134,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,spot_pnl_usdt,-5126.161352001300000000000000,-5126.161352001300000000000000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,futures_pnl_usdt,5141.381781036899999999999996,5141.381781036899999999999996,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,funding_usdt,126.4388294102660841355,126.4388294102660841355,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,fees_usdt,-30.8943614553,-30.8943614553,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,liquidation_fees_usdt,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,slippage_informational_usdt,4.400702672059747182328156368,4.400702672059747182328156368,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,spot_realized_pnl_usdt,-2948.167393744581412657390465,-2948.167393744581412657390465,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,spot_unrealized_pnl_usdt,-2177.993958256718587342609535,-2177.993958256718587342609535,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,futures_realized_pnl_usdt,2960.958668120577876483388294,2960.958668120577876483388294,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,futures_unrealized_pnl_usdt,2180.423112916322123516611701,2180.423112916322123516611701,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,reconciliation_residual_usdt,4E-24,4E-24,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,capital_deployed_usdt_daily_mean,7902.499914603168957605887458,7902.499914603168957605887458,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,capital_deployed_usdt_daily_max,10122.882205251990769230769231,10122.882205251990769230769231,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,capital_utilization_daily_mean,0.7847767690388501706013687597,0.7847767690388501706013687597,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,capital_utilization_daily_max,1.0005361875429812099189262243408548693219454057770,1.0005361875429812099189262243408548693219454057770,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,gross_exposure_usdt_daily_mean,9726.382778757227315068493151,9726.382778757227315068493151,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,gross_exposure_usdt_daily_max,13673.6153042053000000,13673.6153042053000000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,collateral_usdt_daily_mean,3038.146391754086217879859997,3038.146391754086217879859997,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,collateral_usdt_daily_max,3367.476711514199583062545869,3367.476711514199583062545869,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,debt_usdt_daily_mean,0E-26,0E-26,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,debt_usdt_daily_max,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,orders_submitted,58,58,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,failed_attempts,8,8,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,fills,50,50,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,partial_fills,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,openings,4,4,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,completed_openings,4,4,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,renewals,92,92,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,rebalances,19,19,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,corrections,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,close_requests,2,2,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,margin_close_requests,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,liquidation_fills,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,blocked_orders,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,turnover_usdt,43338.8862603,43338.8862603,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,maintenance_daily_mean_usdt,24.72386457502662487671232877,24.72386457502662487671232877,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,maintenance_daily_max_usdt,36.185996300000000,36.185996300000000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,maintenance_ratio_daily_max,0.03047854265085599301109004744,0.03047854265085599301109004744,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,maintenance_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,scenario,BTC_PROMO_DECISION,BTC_PROMO_DECISION,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,strategy,permanent,permanent,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,run_id,run_a45c9456ea5d541c9ddce187,run_a45c9456ea5d541c9ddce187,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,period,2023,2023,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,start_utc,2023-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,end_exclusive_utc,2024-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,days,365,365,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,coverage_complete,True,True,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,starting_equity_usdt,10110.76489699056608413550000,10110.76489699056608413550000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,final_equity_usdt,10619.24812197737548373590000,10619.24812197737548373590000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,net_pnl_usdt,508.48322498680939960040000,508.48322498680939960040000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,net_return,0.050291271745242306886444392,0.050291271745242306886444392,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,cagr,0.0502912717452424,0.0502912717452424,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,cagr_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,sharpe,6.0862321042001755,6.0862321042001755,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,sharpe_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,annual_volatility,0.008067907609965778,0.008067907609965778,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,max_drawdown,-0.0012932707577797578647151907,-0.0012932707577797578647151907,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,max_drawdown_days,13,13,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,spot_pnl_usdt,4280.719961759000000000000000,4280.719961759000000000000000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,futures_pnl_usdt,-4188.901824181640000000000005,-4188.901824181640000000000005,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,funding_usdt,471.6154250428493996004,471.6154250428493996004,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,fees_usdt,-54.9503376334,-54.9503376334,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,liquidation_fees_usdt,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,slippage_informational_usdt,7.584827787874514440371866268,7.584827787874514440371866268,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,spot_realized_pnl_usdt,1435.140774699987855707366681,1435.140774699987855707366681,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,spot_unrealized_pnl_usdt,2845.579187059012144292633319,2845.579187059012144292633319,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,futures_realized_pnl_usdt,-1338.673925980963233720221740,-1338.673925980963233720221740,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,futures_unrealized_pnl_usdt,-2850.227898200676766279778265,-2850.227898200676766279778265,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,reconciliation_residual_usdt,5E-24,5E-24,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,capital_deployed_usdt_daily_mean,8725.452239414692272493059249,8725.452239414692272493059249,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,capital_deployed_usdt_daily_max,10329.131794376208999860549222,10329.131794376208999860549222,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,capital_utilization_daily_mean,0.8422892097468190162088901488,0.8422892097468190162088901488,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,capital_utilization_daily_max,0.99744383800097183913669230883083637974867767033818,0.99744383800097183913669230883083637974867767033818,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,gross_exposure_usdt_daily_mean,11328.14027048347616438356164,11328.14027048347616438356164,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,gross_exposure_usdt_daily_max,14417.7650334233400000,14417.7650334233400000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,collateral_usdt_daily_mean,3060.653578086590080712237430,3060.653578086590080712237430,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,collateral_usdt_daily_max,3475.523618701136637931034483,3475.523618701136637931034483,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,debt_usdt_daily_mean,0E-27,0E-27,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,debt_usdt_daily_max,0E-26,0E-26,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,orders_submitted,386,386,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,failed_attempts,311,311,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,fills,78,78,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,partial_fills,3,3,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,openings,5,5,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,completed_openings,4,4,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,renewals,97,97,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,rebalances,28,28,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,corrections,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,close_requests,7,7,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,margin_close_requests,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,liquidation_fills,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,blocked_orders,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,turnover_usdt,74483.1070384,74483.1070384,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,maintenance_daily_mean_usdt,29.53061084162799664383561644,29.53061084162799664383561644,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,maintenance_daily_max_usdt,37.820740266919955,37.820740266919955,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,maintenance_ratio_daily_max,0.02321310286803948789924647185,0.02321310286803948789924647185,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,maintenance_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,scenario,BTC_PROMO_DECISION,BTC_PROMO_DECISION,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,strategy,permanent,permanent,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,run_id,run_a45c9456ea5d541c9ddce187,run_a45c9456ea5d541c9ddce187,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,period,2024,2024,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,start_utc,2024-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,end_exclusive_utc,2025-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,days,366,366,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,coverage_complete,True,True,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,starting_equity_usdt,10619.24812197737548373590000,10619.24812197737548373590000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,final_equity_usdt,11306.38974982556139720529999,11306.38974982556139720529999,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,net_pnl_usdt,687.14162784818591346939999,687.14162784818591346939999,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,net_return,0.064707182651292596115845635,0.064707182651292596115845635,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,cagr,0.06452480225202852,0.06452480225202852,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,cagr_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,sharpe,11.738524517526226,11.738524517526226,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,sharpe_reason,,,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,annual_volatility,0.005328439402494518,0.005328439402494518,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,max_drawdown,-0.0032322176102657656190743898,-0.0032322176102657656190743898,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,max_drawdown_days,24,24,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,spot_pnl_usdt,4743.126946873700000000000001,4743.126946873700000000000001,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,futures_pnl_usdt,-4740.057861538800000000000001,-4740.057861538800000000000001,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,funding_usdt,802.2114576979859134694,802.2114576979859134694,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,fees_usdt,-118.1389151847,-118.1389151847,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,liquidation_fees_usdt,0,0,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,slippage_informational_usdt,15.46666550623180979580639558,15.46666550623180979580639558,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,spot_realized_pnl_usdt,5500.140766677667285776990697,5500.140766677667285776990697,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,spot_unrealized_pnl_usdt,-757.013819803967285776990695,-757.013819803967285776990695,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,futures_realized_pnl_usdt,-5505.086484709447044997803438,-5505.086484709447044997803438,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,futures_unrealized_pnl_usdt,765.0286231706470449978034361,765.0286231706470449978034361,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,reconciliation_residual_usdt,-1.0E-23,-1.0E-23,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,capital_deployed_usdt_daily_mean,9689.200144274581454694473066,9689.200144274581454694473066,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,capital_deployed_usdt_daily_max,11309.410079152480000000000000,11309.410079152480000000000000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,capital_utilization_daily_mean,0.8789963808904902169957251355,0.8789963808904902169957251355,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,capital_utilization_daily_max,1.0175203896566491388889572312813396178728768465374,1.0175203896566491388889572312813396178728768465374,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,gross_exposure_usdt_daily_mean,12912.33220391830038251366120,12912.33220391830038251366120,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,gross_exposure_usdt_daily_max,16160.5694861414800000,16160.5694861414800000,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,collateral_usdt_daily_mean,3232.629283213932820814691686,3232.629283213932820814691686,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,collateral_usdt_daily_max,3717.301710840009256500449503,3717.301710840009256500449503,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,debt_usdt_daily_mean,0E-27,0E-27,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,debt_usdt_daily_max,0E-27,0E-27,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,orders_submitted,221,221,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,failed_attempts,88,88,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,fills,134,134,True
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,partial_fills,1,1,True
